Rank,ID,SMILES,Score
329,T71821,Cl.NCC(O)c1cccc(O)c1,0.6802
330,T71850,CC1(C)O[C@@H]2[C@H](O1)[C@@H](CO)O[C@H]2n1ccc(=O)[nH]c1=O,0.6802
331,T8103,NN=CNCCCC[C@H](N)C(=O)O,0.6802
332,TN9743,C1=CC2CCC1C2,0.6797
333,T3243,C[N+](C)(C)CC(=O)[O-],0.6792
334,TN9271,COc1ccc(OC)c(OC)c1,0.6792
335,T4722,CC(=O)OC[C@H](N)C(=O)O.Cl,0.6792
336,TN6603,O=C1c2ccccc2C(=O)N1C[C@H]1CO1,0.6787
337,T77795,Br.NCC[C@H](N)C(=O)O,0.6787
338,T38398,O=[N+]([O-])OCCCO,0.6787
339,T0399,COC(=O)c1ccccc1O,0.6787
340,T7871,O.O.O.O.O=C([O-])C(O)C(O)C(O)C(O)C(=O)[O-].[Ca+2],0.6787
341,TN9620,Cc1cc[nH]c1,0.6782
342,T38035,O[13c]1[13cH][13cH][13cH][13cH][13cH]1,0.6782
343,TN4236,COc1c(O)ccc2ccc(=O)oc12,0.6782
344,T72662,CCN(CCN)Cc1cccc(Br)c1.Cl.Cl,0.6782
345,T2O2774,NC(=O)CC(N)C(=O)O,0.6777
346,T66100,C#CC[C@@H](NC(=O)OC(C)(C)C)C(=O)O,0.6777
347,T7431,Clc1ccc(Cl)cc1,0.6777
348,T0050,Cc1c(N)c(=O)n(-c2ccccc2)n1C,0.6777
349,TNU0187,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)cc1F,0.6777
350,TN9778,CCOc1ccc2ccccc2c1,0.6772
351,TYD-02845,Nc1c(Cl)ccc2c1CCO2,0.6772
352,T83984,NC1(C(=O)O)CCC(F)(F)CC1,0.6768
353,T206038,c1ccc2c(c1)CCc1ccccc1-2,0.6768
354,T39686,COc1cccc2ccccc12,0.6768
355,T5219,CC[C@@H](C)[C@H](N)C(=O)O,0.6763
356,T19392,N[C@@H](CCS)C(=O)O,0.6763
357,T60224,O=S1(=O)N[C@@H]2CCCN2c2ccccc21,0.6763
358,TN9310,Cc1cccc(C(C)C)c1N,0.6758
359,T34492,O=C(NN=Cc1ccccc1O)c1ccncc1,0.6758
360,TD1707,C1=CCCC=C1,0.6758
361,T2141,CNC1(C)C2CCC(C2)C1(C)C.Cl,0.6758
362,TN7237,COc1cc2c(c(OC)c1)C(=O)OC2,0.6753
363,T0790,CNC(=O)Oc1cccc2ccccc12,0.6748
364,T66797,Cc1ccccc1C=O,0.6748
365,TMIH-0600,[2H]C1=C(C([2H])([2H])[2H])C(=O)c2c([2H])c([2H])c([2H])c([2H])c2C1=O,0.6748
366,T3747,COc1cc(C=O)cc(OC)c1O,0.6748
367,T8095,CC(=O)OC[C@H](N)C(=O)O,0.6748
368,T4934,Cn1cnc(C[C@H](N)C(=O)O)c1,0.6748
369,T0449,CC1=CC(=O)c2ccccc2C1=O,0.6748
370,T13576,N#CC[C@H](N)C(=O)O,0.6748
371,T38079,C#CCC(N)C(=O)O.Cl,0.6743
372,T35704,COc1ccccc1C=O,0.6738
373,T67731,CC(=O)Nc1c2sscc-2[nH]c1=O,0.6738
374,T0426,NC(=O)CN1CCCC1=O,0.6733
375,TN9522,Cc1ccc2ccccc2c1O,0.6733
376,TN1626,COc1cc(O)c2c(=O)cc(C)oc2c1,0.6733
377,T7679,c1cncc(C2Nc3ccccc3-n3cccc32)c1,0.6729
378,TN9596,Cc1cc(C)c(C#N)c(C)c1,0.6729
379,T9776,CCN(CCN)Cc1cccc(Br)c1,0.6729
380,TN9559,Clc1cccc(C(Cl)(Cl)Cl)n1,0.6729
381,T50048,CC1(C)CC(=O)Nc2ccccc2N1,0.6729
382,T5877,Nc1c(Cl)cccc1Cl,0.6729
383,T0550,O=c1[nH]c2cc(Cl)ccc2n1C1CCNCC1,0.6729
384,T2785,COc1ccc2c(C)cc(=O)oc2c1,0.6729
385,T5247,C[N+](C)(C)[O-].O.O,0.6724
386,T20290,c1ccc2c(c1)Sc1ccccc1S2,0.6724
387,T0028,NCC(O)CC(=O)O,0.6724
388,T0776,c1ccc2c(c1)Nc1ccccc1S2,0.6724
389,T67002,C[C@@H](O)CC(=O)[O-].[Na+],0.6724
390,TN9354,Cc1ccc(C)c(O)c1C,0.6724
391,T3562,CCCC(CCC)C(=O)NCC(N)=O,0.6719
392,TN9369,Cc1ncsc1C,0.6719
393,TN7176,Cc1nn(C)c(C)c1C(=O)O,0.6719
394,T5887,O=C1CCc2ccc(O)cc2N1,0.6719
395,T11106,NC(=O)Cc1ccccc1-c1ccccc1F,0.6719
