Rank,Type,ID,Molecule_Count
903,RefSeq,Q9Y618,23
904,RefSeq,P97612,23
905,RefSeq,P21860,23
906,RefSeq,P68371,23
907,RefSeq,P07437,23
908,RefSeq,P54762,23
909,RefSeq,NP_002084,23
910,RefSeq,CAI16307,23
911,RefSeq,NP_071445,23
912,RefSeq,NP_976226,23
913,RefSeq,Q96FL8,23
914,RefSeq,EAW82767,23
915,RefSeq,CDO16711,23
916,RefSeq,AAG29340,23
917,RefSeq,CDO16358,23
918,RefSeq,1ZHH_B,23
919,RefSeq,ABY84639,23
920,RefSeq,1ZHH_A,23
921,RefSeq,P30729,23
922,RefSeq,NP_000954,23
923,RefSeq,P01889,22
924,RefSeq,O43781,22
925,RefSeq,Q5NUL3,22
926,RefSeq,Q92847,22
927,RefSeq,P40337,22
928,RefSeq,P32305,22
929,RefSeq,NP_000671,22
930,RefSeq,P36894,22
931,RefSeq,P25101,22
932,RefSeq,Q01668,22
933,RefSeq,NP_001391,22
934,RefSeq,NP_001087241,22
935,RefSeq,P28845,22
936,RefSeq,P01116,22
937,RefSeq,P68363,22
938,RefSeq,Q9BQE3,22
939,RefSeq,Q13509,22
940,RefSeq,Q9BVA1,22
941,RefSeq,Q9BUF5,22
942,RefSeq,P68366,22
943,RefSeq,NP_001789,22
944,RefSeq,Q9H422,22
945,RefSeq,NP_004447,22
946,RefSeq,Q13133,22
947,RefSeq,Q9NXA8,22
948,RefSeq,AAF61483,22
949,RefSeq,NP_003591,22
950,RefSeq,NP_003986,22
951,RefSeq,Q548M1,22
952,RefSeq,Q7BGE6,22
953,RefSeq,AAA42670,22
954,RefSeq,NP_000448,22
955,RefSeq,AAH14970,22
956,RefSeq,Q9WTR4,22
957,RefSeq,P23977,22
958,RefSeq,NP_001191194,22
959,RefSeq,P35869,22
960,RefSeq,P47989,22
961,RefSeq,NP_001074551,22
962,RefSeq,Q5AJ71,21
963,RefSeq,Q9H4B4,21
964,RefSeq,P30281,21
965,RefSeq,P47870,21
966,RefSeq,Q12879,21
967,RefSeq,O60285,21
968,RefSeq,Q8TDV5,21
969,RefSeq,P25089,21
970,RefSeq,P21453,21
971,RefSeq,Q8IYT8,21
972,RefSeq,Q92542,21
973,RefSeq,O43193,21
974,RefSeq,NP_003874,21
975,RefSeq,Q16665,21
976,RefSeq,NP_004963,21
977,RefSeq,Q9Y5Y9,21
978,RefSeq,Q9UQD0,21
979,RefSeq,Q07817,21
980,RefSeq,NP_002639,21
981,RefSeq,Q9H3N8,21
982,RefSeq,Q9P1W9,21
983,RefSeq,P31751,21
984,RefSeq,P18130,21
985,RefSeq,P03956,21
986,RefSeq,P12530,21
987,RefSeq,O15244,21
988,RefSeq,Q13698,21
989,RefSeq,O60840,21
990,RefSeq,P42681,21
991,RefSeq,P04350,21
992,RefSeq,Q3ZCM7,21
993,RefSeq,Q71U36,21
994,RefSeq,Q86Z02,21
995,RefSeq,Q9UPZ9,21
996,RefSeq,AAC51766,21
997,RefSeq,Q96L34,21
998,RefSeq,NP_006531,21
999,RefSeq,O15439,21
1000,RefSeq,P35398,21
1001,RefSeq,Q99759,21
1002,RefSeq,NP_057231,21
1003,RefSeq,ADQ57959,21
1004,RefSeq,O15455,21
1005,RefSeq,Q4U2R8,21
1006,RefSeq,P13569,21
1007,RefSeq,NP_003292,21
1008,RefSeq,NP_015090,21
1009,RefSeq,Q2I0M4,21
1010,RefSeq,CAA84846,21
1011,RefSeq,NP_065688,21
1012,RefSeq,NP_000788,20
1013,RefSeq,O96020,20
1014,RefSeq,Q8WW43,20
1015,RefSeq,Q96BI3,20
1016,RefSeq,P49810,20
1017,RefSeq,P49768,20
1018,RefSeq,Q9NZ42,20
1019,RefSeq,Q13535,20
1020,RefSeq,P79208,20
1021,RefSeq,NP_006866,20
1022,RefSeq,O70528,20
1023,RefSeq,P36544,20
1024,RefSeq,P08254,20
1025,RefSeq,Q13639,20
1026,RefSeq,P14174,20
1027,RefSeq,Q04206,20
1028,RefSeq,Q13705,20
1029,RefSeq,P37288,20
1030,RefSeq,Q99835,20
1031,RefSeq,P29466,20
1032,RefSeq,Q6PEY2,20
1033,RefSeq,Q9H4B7,20
1034,RefSeq,P0DPH7,20
1035,RefSeq,Q13885,20
1036,RefSeq,NP_005408,20
1037,RefSeq,Q9NRP7,20
1038,RefSeq,NP_004324,20
1039,RefSeq,Q9BVS4,20
1040,RefSeq,P45452,20
1041,RefSeq,NP_063937,20
1042,RefSeq,Q13555,20
1043,RefSeq,2VM6_A,20
1044,RefSeq,Q8IWQ3,20
1045,RefSeq,Q32MK0,20
1046,RefSeq,P54753,20
1047,RefSeq,P10809,20
1048,RefSeq,NP_001153503,20
1049,RefSeq,1RA7_A,20
1050,RefSeq,NP_001136020,20
1051,RefSeq,Q62758,20
1052,RefSeq,NP_004960,20
1053,RefSeq,Q72874,20
1054,RefSeq,NP_001139628,20
1055,RefSeq,AAI27629,20
1056,RefSeq,NP_505172,20
1057,RefSeq,AAI08696,20
1058,RefSeq,ACG60651,20
1059,RefSeq,P47747,20
1060,RefSeq,P27487,20
1061,RefSeq,P04278,20
1062,RefSeq,BAA25751,20
1063,RefSeq,NP_001521,20
1064,RefSeq,AAC37594,20
1065,RefSeq,Q3I4V7,19
1066,RefSeq,NP_000669,19
1067,RefSeq,NP_058851,19
1068,RefSeq,P50052,19
1069,RefSeq,P25095,19
1070,RefSeq,Q16445,19
1071,RefSeq,O15399,19
1072,RefSeq,Q8NER1,19
1073,RefSeq,NP_001610,19
1074,RefSeq,NP_000857,19
1075,RefSeq,P20813,19
1076,RefSeq,Q7Z2W7,19
1077,RefSeq,NP_001008910,19
1078,RefSeq,Q8NI60,19
1079,RefSeq,NP_000670,19
1080,RefSeq,NP_003174,19
1081,RefSeq,P31390,19
1082,RefSeq,P19838,19
1083,RefSeq,Q9BQI3,19
1084,RefSeq,P01375,19
1085,RefSeq,Q96EB6,19
1086,RefSeq,Q8IXJ6,19
1087,RefSeq,Q05769,19
1088,RefSeq,NP_001945,19
1089,RefSeq,Q9HCP0,19
1090,RefSeq,Q8TD19,19
1091,RefSeq,Q92772,19
1092,RefSeq,Q9BYT3,19
1093,RefSeq,Q9P2K8,19
1094,RefSeq,P51955,19
1095,RefSeq,Q9Y6R4,19
1096,RefSeq,NP_004944,19
1097,RefSeq,NP_031943,19
1098,RefSeq,NP_414973,19
1099,RefSeq,NP_777239,19
1100,RefSeq,AAN87168,19
1101,RefSeq,NP_056953,19
1102,RefSeq,P61604,19
1103,RefSeq,P9WFX0,19
1104,RefSeq,NP_006555,19
1105,RefSeq,Q9R0C9,19
1106,RefSeq,AAH42418,19
1107,RefSeq,P33535,18
1108,RefSeq,P9WPJ7,18
1109,RefSeq,P28190,18
1110,RefSeq,P29089,18
1111,RefSeq,Q14957,18
1112,RefSeq,P43220,18
1113,RefSeq,P00742,18
1114,RefSeq,Q99572,18
1115,RefSeq,O75874,18
1116,RefSeq,O15530,18
1117,RefSeq,Q9NQS5,18
1118,RefSeq,P15206,18
1119,RefSeq,Q9DGD3,18
1120,RefSeq,P50281,18
1121,RefSeq,P37238,18
1122,RefSeq,Q70CQ3,18
1123,RefSeq,Q96RU2,18
1124,RefSeq,A8MUK1,18
1125,RefSeq,Q9NYK1,18
1126,RefSeq,O00748,18
1127,RefSeq,P13631,18
1128,RefSeq,P33527,18
1129,RefSeq,Q15569,18
1130,RefSeq,P78368,18
1131,RefSeq,NP_002871,18
1132,RefSeq,Q9H3Y6,18
1133,RefSeq,P00374,18
1134,RefSeq,Q9UQM7,18
1135,RefSeq,Q13873,18
1136,RefSeq,Q13153,18
1137,RefSeq,NP_004196,18
1138,RefSeq,P21462,18
1139,RefSeq,ACP44172,18
1140,RefSeq,AAC50996,18
1141,RefSeq,NP_150634,18
1142,RefSeq,NP_037457,18
1143,RefSeq,AAF24178,18
1144,RefSeq,2QQI_A,18
1145,RefSeq,NP_542158,18
1146,RefSeq,Q96P20,18
1147,RefSeq,NP_001745,18
1148,RefSeq,NP_074036,18
1149,RefSeq,A6YCJ1,17
1150,RefSeq,B5SU02,17
1151,RefSeq,C0IX24,17
1152,RefSeq,P9WPJ9,17
1153,RefSeq,NP_001036,17
1154,RefSeq,P28647,17
1155,RefSeq,P48169,17
1156,RefSeq,P35414,17
1157,RefSeq,NP_004955,17
1158,RefSeq,P25025,17
1159,RefSeq,NP_620583,17
1160,RefSeq,P41743,17
1161,RefSeq,P24723,17
1162,RefSeq,P53355,17
1163,RefSeq,P05093,17
1164,RefSeq,P31639,17
1165,RefSeq,P12821,17
1166,RefSeq,P08235,17
1167,RefSeq,O14684,17
1168,RefSeq,NP_005674,17
1169,RefSeq,P11509,17
1170,RefSeq,O15146,17
1171,RefSeq,NP_065681,17
1172,RefSeq,P46734,17
1173,RefSeq,O75909,17
1174,RefSeq,NP_002746,17
1175,RefSeq,Q99640,17
1176,RefSeq,Q9Y6F1,17
1177,RefSeq,Q02127,17
1178,RefSeq,P11388,17
1179,RefSeq,Q09013,17
1180,RefSeq,Q5VT25,17
1181,RefSeq,NP_000585,17
1182,RefSeq,NP_003801,17
1183,RefSeq,YP_001129466,17
1184,RefSeq,NP_004208,17
1185,RefSeq,NP_891555,17
1186,RefSeq,O15245,17
1187,RefSeq,NP_001035889,17
1188,RefSeq,AAH30775,17
1189,RefSeq,NP_852610,17
1190,RefSeq,O95264,17
1191,RefSeq,CAA52898,17
1192,RefSeq,AAX80043,17
1193,RefSeq,AAG02439,17
1194,RefSeq,P16050,17
1195,RefSeq,AAI32679,17
1196,RefSeq,P41144,16
1197,RefSeq,Q31FD6,16
1198,RefSeq,Q6FTL6,16
1199,RefSeq,B2V8E3,16
1200,RefSeq,NP_002218,16
1201,RefSeq,NP_000672,16
1202,RefSeq,Q9BPZ7,16
1203,RefSeq,Q6R327,16
1204,RefSeq,Q9NYY3,16
1205,RefSeq,P18505,16
1206,RefSeq,O14764,16
1207,RefSeq,Q9Y233,16
1208,RefSeq,Q9GZT9,16
1209,RefSeq,P05129,16
1210,RefSeq,P35499,16
1211,RefSeq,Q15118,16
1212,RefSeq,P13866,16
1213,RefSeq,P09483,16
1214,RefSeq,P12390,16
1215,RefSeq,Q05941,16
1216,RefSeq,P41597,16
1217,RefSeq,Q06124,16
1218,RefSeq,P19643,16
1219,RefSeq,O43613,16
1220,RefSeq,O43614,16
1221,RefSeq,P30518,16
1222,RefSeq,P19793,16
1223,RefSeq,O15111,16
1224,RefSeq,P10276,16
1225,RefSeq,O95069,16
1226,RefSeq,NP_005347,16
1227,RefSeq,Q9H1R3,16
1228,RefSeq,NP_112168,16
1229,RefSeq,O75914,16
1230,RefSeq,NP_000213,16
1231,RefSeq,O76039,16
1232,RefSeq,NP_001706,16
1233,RefSeq,P21127,16
1234,RefSeq,Q96PY6,16
1235,RefSeq,P40763,16
1236,RefSeq,Q13315,16
1237,RefSeq,NP_001167538,16
1238,RefSeq,O15075,16
1239,RefSeq,Q460N5,16
1240,RefSeq,AAH70052,16
1241,RefSeq,Q93009,16
1242,RefSeq,P55055,16
1243,RefSeq,Q9C098,16
1244,RefSeq,Q9Y5S2,16
1245,RefSeq,NP_000509,16
1246,RefSeq,Q8R4B8,16
1247,RefSeq,NP_055369,16
1248,RefSeq,Q9BTU6,16
1249,RefSeq,NP_001001890,16
1250,RefSeq,NP_001746,16
1251,RefSeq,AAN35928,16
1252,RefSeq,A5X5Y0,16
1253,RefSeq,NP_058950,16
1254,RefSeq,Q8WXA8,16
1255,RefSeq,BAG55070,16
1256,RefSeq,NP_005924,16
1257,RefSeq,NP_000042,16
1258,RefSeq,NP_001137276,16
1259,RefSeq,P25115,16
1260,RefSeq,O35505,16
1261,RefSeq,P23141,16
1262,RefSeq,NP_001138783,16
1263,RefSeq,AAC50179,16
1264,RefSeq,NP_001428,16
1265,RefSeq,NP_000674,16
1266,RefSeq,NP_014001,16
1267,RefSeq,P33533,15
1268,RefSeq,P97266,15
1269,RefSeq,NP_000903,15
1270,RefSeq,Q9H9B1,15
1271,RefSeq,P19491,15
1272,RefSeq,NP_006035,15
1273,RefSeq,O43451,15
1274,RefSeq,Q01118,15
1275,RefSeq,P78334,15
1276,RefSeq,Q9UN88,15
1277,RefSeq,Q8N1C3,15
1278,RefSeq,O00591,15
1279,RefSeq,Q99928,15
1280,RefSeq,Q9Y5Y4,15
1281,RefSeq,P42574,15
1282,RefSeq,Q13822,15
1283,RefSeq,P18266,15
1284,RefSeq,P08753,15
1285,RefSeq,BAE44387,15
1286,RefSeq,P14679,15
1287,RefSeq,P52895,15
1288,RefSeq,NP_001006633,15
1289,RefSeq,P10826,15
1290,RefSeq,NP_004841,15
1291,RefSeq,NP_000469,15
1292,RefSeq,Q6B856,15
1293,RefSeq,BAA35073,15
1294,RefSeq,Q8N5S9,15
1295,RefSeq,Q9NRM7,15
1296,RefSeq,Q9Y6M4,15
1297,RefSeq,NP_002022,15
1298,RefSeq,P45985,15
1299,RefSeq,P14616,15
1300,RefSeq,P62344,15
1301,RefSeq,NP_002341,15
1302,RefSeq,Q8TDR2,15
1303,RefSeq,P11387,15
1304,RefSeq,P14625,15
1305,RefSeq,Q13554,15
1306,RefSeq,EAW59941,15
1307,RefSeq,NP_001120972,15
1308,RefSeq,NP_659558,15
1309,RefSeq,Q99683,15
1310,RefSeq,Q00987,15
1311,RefSeq,NP_490597,15
1312,RefSeq,NP_004942,15
1313,RefSeq,Q9BRS2,15
1314,RefSeq,NP_937802,15
1315,RefSeq,P06240,15
1316,RefSeq,ABM97548,15
1317,RefSeq,Q86TW2,15
1318,RefSeq,P08246,15
1319,RefSeq,NP_006321,15
1320,RefSeq,Q70Z44,15
1321,RefSeq,B4URF0,15
1322,RefSeq,NP_057698,15
1323,RefSeq,NP_079406,15
1324,RefSeq,NP_057852,15
1325,RefSeq,AAH60765,15
1326,RefSeq,O94956,15
1327,RefSeq,Q14994,15
1328,RefSeq,P08185,15
1329,RefSeq,AAS58777,15
1330,RefSeq,NP_000673,15
1331,RefSeq,1VRU_A,15
1332,RefSeq,P53615,14
1333,RefSeq,Q95323,14
1334,RefSeq,A0A0H3GB68,14
1335,RefSeq,Q5TU56,14
1336,RefSeq,P0C6U8,14
1337,RefSeq,Q5U9J1,14
1338,RefSeq,NP_000675,14
1339,RefSeq,NP_000731,14
1340,RefSeq,Q9H8M2,14
1341,RefSeq,O14744,14
1342,RefSeq,P26358,14
1343,RefSeq,P61964,14
1344,RefSeq,P47745,14
1345,RefSeq,P49721,14
1346,RefSeq,Q8TCU5,14
1347,RefSeq,O60391,14
1348,RefSeq,O35433,14
1349,RefSeq,O39930,14
1350,RefSeq,Q05513,14
1351,RefSeq,P25098,14
1352,RefSeq,Q13258,14
1353,RefSeq,NP_003983,14
1354,RefSeq,O94768,14
1355,RefSeq,Q96SB4,14
1356,RefSeq,P23204,14
1357,RefSeq,NP_619725,14
1358,RefSeq,Q00653,14
1359,RefSeq,Q9NR97,14
1360,RefSeq,P43116,14
1361,RefSeq,P50172,14
1362,RefSeq,Q9NPH5,14
1363,RefSeq,NP_002010,14
1364,RefSeq,Q14012,14
1365,RefSeq,Q8NFD2,14
1366,RefSeq,Q9UQ88,14
1367,RefSeq,NP_000450,14
1368,RefSeq,NP_004295,14
1369,RefSeq,O00506,14
1370,RefSeq,P35222,14
1371,RefSeq,Q99814,14
1372,RefSeq,P09960,14
1373,RefSeq,O60331,14
1374,RefSeq,Q9P286,14
1375,RefSeq,Q6DT37,14
1376,RefSeq,Q9NQU5,14
1377,RefSeq,YP_401673,14
1378,RefSeq,NP_987096,14
1379,RefSeq,AAH09524,14
1380,RefSeq,NP_000256,14
1381,RefSeq,NP_005235,14
1382,RefSeq,AAH10859,14
1383,RefSeq,NP_004081,14
1384,RefSeq,Q63380,14
1385,RefSeq,NP_002927,14
1386,RefSeq,Q8TCC7,14
1387,RefSeq,NP_001032418,14
1388,RefSeq,NP_001159576,14
1389,RefSeq,NP_001165975,14
1390,RefSeq,P80457,14
1391,RefSeq,P02768,14
1392,RefSeq,Q6XQN6,14
1393,RefSeq,NP_003896,14
1394,RefSeq,NP_003960,14
1395,RefSeq,AAC46381,14
1396,RefSeq,P32300,13
1397,RefSeq,O24855,13
1398,RefSeq,P07711,13
1399,RefSeq,NP_001122302,13
1400,RefSeq,Q92800,13
1401,RefSeq,P19490,13
1402,RefSeq,P19492,13
1403,RefSeq,P19493,13
1404,RefSeq,Q9QYN8,13
1405,RefSeq,Q01064,13
1406,RefSeq,P06211,13
1407,RefSeq,NP_001201832,13
1408,RefSeq,NP_001518,13
1409,RefSeq,NP_002742,13
1410,RefSeq,Q15835,13
1411,RefSeq,P35355,13
1412,RefSeq,P31388,13
1413,RefSeq,P55210,13
1414,RefSeq,O43741,13
1415,RefSeq,Q9UIK4,13
1416,RefSeq,P51681,13
1417,RefSeq,P39900,13
1418,RefSeq,NP_001273725,13
1419,RefSeq,P43681,13
1420,RefSeq,P55263,13
1421,RefSeq,NP_001107802,13
1422,RefSeq,Q53GL7,13
1423,RefSeq,P24863,13
1424,RefSeq,P40818,13
1425,RefSeq,NP_000052,13
1426,RefSeq,Q92633,13
1427,RefSeq,P37136,13
1428,RefSeq,P24530,13
1429,RefSeq,NP_001005862,13
1430,RefSeq,Q862F3,13
1431,RefSeq,Q862L2,13
1432,RefSeq,Q16566,13
1433,RefSeq,Q9Y6E0,13
1434,RefSeq,AAC77369,13
1435,RefSeq,NP_006566,13
1436,RefSeq,NP_005219,13
1437,RefSeq,Q07002,13
1438,RefSeq,P18074,13
1439,RefSeq,Q15831,13
1440,RefSeq,AFR69056,13
1441,RefSeq,Q16816,13
1442,RefSeq,Q8WTQ7,13
1443,RefSeq,O94782,13
1444,RefSeq,P52564,13
1445,RefSeq,Q13177,13
1446,RefSeq,P51956,13
1447,RefSeq,Q99808,13
1448,RefSeq,AAQ03033,13
1449,RefSeq,BAA02545,13
1450,RefSeq,NP_066268,13
1451,RefSeq,AAH30027,13
1452,RefSeq,O43603,13
1453,RefSeq,YP_758647,13
1454,RefSeq,XP_001218773,13
1455,RefSeq,NP_000145,13
1456,RefSeq,NP_000688,13
1457,RefSeq,P97697,13
1458,RefSeq,AAA25265,13
1459,RefSeq,NP_008837,13
1460,RefSeq,XP_711691,13
1461,RefSeq,XP_718648,13
1462,RefSeq,NP_005288,13
1463,RefSeq,P04585,13
1464,RefSeq,Q965D5,13
1465,RefSeq,P51589,13
1466,RefSeq,NP_000919,13
1467,RefSeq,AAI36361,13
1468,RefSeq,AAG43026,13
1469,RefSeq,P32239,12
1470,RefSeq,NP_001138755,12
1471,RefSeq,Q8IU85,12
1472,RefSeq,P06756,12
1473,RefSeq,P21675,12
1474,RefSeq,Q03164,12
1475,RefSeq,Q9BQA1,12
1476,RefSeq,NP_445746,12
1477,RefSeq,P60900,12
1478,RefSeq,P20618,12
1479,RefSeq,P28062,12
1480,RefSeq,P05622,12
1481,RefSeq,Q9H3R0,12
1482,RefSeq,P10253,12
1483,RefSeq,Q13976,12
1484,RefSeq,P78536,12
1485,RefSeq,Q9UPE1,12
1486,RefSeq,P56373,12
1487,RefSeq,Q14833,12
1488,RefSeq,P32238,12
1489,RefSeq,O14842,12
1490,RefSeq,Q99571,12
1491,RefSeq,NP_001517,12
1492,RefSeq,P02550,12
1493,RefSeq,O00311,12
1494,RefSeq,P23795,12
1495,RefSeq,Q86VL8,12
1496,RefSeq,P22460,12
1497,RefSeq,Q62226,12
1498,RefSeq,P04058,12
1499,RefSeq,P21836,12
1500,RefSeq,Q3SZX4,12
1501,RefSeq,NP_005252,12
1502,RefSeq,NP_112603,12
1503,RefSeq,P48775,12
1504,RefSeq,NP_004926,12
1505,RefSeq,NP_005246,12
1506,RefSeq,Q96Q40,12
1507,RefSeq,NP_005415,12
1508,RefSeq,NP_001073917,12
1509,RefSeq,P57078,12
1510,RefSeq,O94921,12
1511,RefSeq,NP_001690,12
1512,RefSeq,Q9HC35,12
1513,RefSeq,P22894,12
1514,RefSeq,NP_000866,12
1515,RefSeq,P11166,12
1516,RefSeq,Q00613,12
1517,RefSeq,P49327,12
1518,RefSeq,Q14694,12
1519,RefSeq,AAC57158,12
1520,RefSeq,Q86YV6,12
1521,RefSeq,Q02779,12
1522,RefSeq,Q8TDX7,12
1523,RefSeq,Q99755,12
1524,RefSeq,O14746,12
1525,RefSeq,O14730,12
1526,RefSeq,O15427,12
1527,RefSeq,NP_001220,12
1528,RefSeq,Q96D53,12
1529,RefSeq,Q61831,12
1530,RefSeq,BAH11167,12
1531,RefSeq,AAP13898,12
1532,RefSeq,NP_000789,12
1533,RefSeq,Q9YQ12,12
1534,RefSeq,P63092,12
1535,RefSeq,P20288,12
1536,RefSeq,Q8TDS4,12
1537,RefSeq,Q16236,12
1538,RefSeq,P14061,12
1539,RefSeq,P12822,12
1540,RefSeq,Q8K4Z4,12
1541,RefSeq,P21447,12
1542,RefSeq,P19139,12
1543,RefSeq,P67874,12
1544,RefSeq,AAB17381,12
1545,RefSeq,NP_004095,12
1546,RefSeq,NP_032426,12
1547,RefSeq,AAH03636,12
1548,RefSeq,P07858,11
1549,RefSeq,NP_001209,11
1550,RefSeq,P05106,11
1551,RefSeq,P05556,11
1552,RefSeq,P55201,11
1553,RefSeq,Q9BYF1,11
1554,RefSeq,P28065,11
1555,RefSeq,Q5U3Y7,11
1556,RefSeq,Q8IW41,11
1557,RefSeq,Q16659,11
1558,RefSeq,P07477,11
1559,RefSeq,NP_056542,11
1560,RefSeq,O75164,11
1561,RefSeq,Q86U86,11
1562,RefSeq,P35408,11
1563,RefSeq,P14410,11
1564,RefSeq,P00517,11
1565,RefSeq,Q9UGI9,11
1566,RefSeq,Q28838,11
1567,RefSeq,P10398,11
1568,RefSeq,O43526,11
1569,RefSeq,NP_001035262,11
1570,RefSeq,Q13255,11
1571,RefSeq,O35678,11
1572,RefSeq,O14939,11
1573,RefSeq,P35228,11
1574,RefSeq,P29475,11
1575,RefSeq,Q04828,11
1576,RefSeq,P09936,11
1577,RefSeq,Q96RJ0,11
1578,RefSeq,P21396,11
1579,RefSeq,NP_001106283,11
1580,RefSeq,NP_001243672,11
1581,RefSeq,NP_001077089,11
1582,RefSeq,NP_001244952,11
1583,RefSeq,O62664,11
1584,RefSeq,NP_005149,11
1585,RefSeq,NP_005239,11
1586,RefSeq,Q6XUX3,11
1587,RefSeq,CAA49505,11
1588,RefSeq,NP_003309,11
1589,RefSeq,O43283,11
1590,RefSeq,Q6P3R8,11
1591,RefSeq,NP_001790,11
1592,RefSeq,Q07422,11
1593,RefSeq,P0ABQ4,11
1594,RefSeq,Q9P0L2,11
1595,RefSeq,Q12931,11
1596,RefSeq,Q9H0J9,11
1597,RefSeq,NP_001036236,11
1598,RefSeq,P43403,11
1599,RefSeq,AAC47329,11
1600,RefSeq,NP_821133,11
1601,RefSeq,P32298,11
1602,RefSeq,P49286,11
1603,RefSeq,P48039,11
1604,RefSeq,Q02880,11
1605,RefSeq,Q15125,11
1606,RefSeq,P53985,11
1607,RefSeq,P27707,11
1608,RefSeq,NP_899192,11
1609,RefSeq,NP_001036064,11
1610,RefSeq,NP_006828,11
1611,RefSeq,NP_660341,11
1612,RefSeq,NP_000897,11
1613,RefSeq,NP_032341,11
1614,RefSeq,NP_058946,11
1615,RefSeq,AGX85006,11
1616,RefSeq,XP_717710,11
1617,RefSeq,P03308,11
1618,RefSeq,AAI03867,11
1619,RefSeq,P09467,11
1620,RefSeq,Q16762,11
1621,RefSeq,O95977,11
1622,RefSeq,Q9H228,11
1623,RefSeq,P49238,11
1624,RefSeq,1MU2_A,11
1625,RefSeq,Q965D7,11
1626,RefSeq,Q965D6,11
1627,RefSeq,Q9UHH9,11
1628,RefSeq,P06536,11
1629,RefSeq,P32352,11
1630,RefSeq,P80025,11
1631,RefSeq,P04035,11
1632,RefSeq,XP_001349846,11
1633,RefSeq,P23415,11
1634,RefSeq,AAC05303,11
1635,RefSeq,NP_000709,11
1636,RefSeq,3EVG_A,11
1637,RefSeq,AAA73923,11
1638,RefSeq,CAB53579,11
1639,RefSeq,P23946,10
1640,RefSeq,NP_005949,10
1641,RefSeq,Q86U44,10
1642,RefSeq,P35351,10
1643,RefSeq,P25789,10
1644,RefSeq,P40306,10
1645,RefSeq,O75747,10
1646,RefSeq,NP_001116214,10
1647,RefSeq,Q62986,10
1648,RefSeq,P25024,10
1649,RefSeq,Q9ERZ8,10
1650,RefSeq,Q12797,10
1651,RefSeq,O75530,10
1652,RefSeq,P34914,10
1653,RefSeq,Q9HBA0,10
1654,RefSeq,Q8R455,10
1655,RefSeq,NP_001158509,10
1656,RefSeq,NP_001107647,10
1657,RefSeq,NP_000799,10
1658,RefSeq,Q13393,10
1659,RefSeq,Q9NZQ7,10
1660,RefSeq,P47936,10
1661,RefSeq,P31424,10
1662,RefSeq,P08170,10
1663,RefSeq,P16116,10
1664,RefSeq,B2RXH2,10
1665,RefSeq,Q9Y271,10
1666,RefSeq,NP_001001928,10
1667,RefSeq,P54750,10
1668,RefSeq,NP_002948,10
1669,RefSeq,P43354,10
1670,RefSeq,Q05940,10
1671,RefSeq,NP_001432,10
1672,RefSeq,P10827,10
1673,RefSeq,P10828,10
1674,RefSeq,P48058,10
1675,RefSeq,NP_005217,10
1676,RefSeq,P00748,10
1677,RefSeq,O62698,10
1678,RefSeq,P48735,10
1679,RefSeq,O15164,10
1680,RefSeq,NP_694592,10
1681,RefSeq,O95382,10
1682,RefSeq,CAA52777,10
1683,RefSeq,NP_065387,10
1684,RefSeq,NP_065717,10
1685,RefSeq,NP_001012331,10
1686,RefSeq,NP_001252,10
1687,RefSeq,NP_002733,10
1688,RefSeq,NP_598407,10
1689,RefSeq,NP_055843,10
1690,RefSeq,Q12852,10
1691,RefSeq,Q8IVW4,10
1692,RefSeq,P00352,10
1693,RefSeq,NP_001156685,10
1694,RefSeq,O00141,10
1695,RefSeq,P09237,10
1696,RefSeq,Q8N568,10
1697,RefSeq,NP_000066,10
1698,RefSeq,P55072,10
1699,RefSeq,CAA48375,10
1700,RefSeq,AAH09953,10
1701,RefSeq,CAA43985,10
1702,RefSeq,NP_005914,10
1703,RefSeq,P42261,10
1704,RefSeq,Q8TF76,10
1705,RefSeq,P30304,10
1706,RefSeq,P30305,10
1707,RefSeq,Q9NZ45,10
1708,RefSeq,AAB32188,10
1709,RefSeq,P78356,10
1710,RefSeq,Q96NX5,10
1711,RefSeq,P00520,10
1712,RefSeq,1OQA_A,10
1713,RefSeq,NP_000441,10
1714,RefSeq,Q9GZX7,10
1715,RefSeq,P34968,10
1716,RefSeq,NP_058708,10
1717,RefSeq,NP_000235,10
1718,RefSeq,NP_001230357,10
1719,RefSeq,CAI19851,10
1720,RefSeq,XP_822407,10
1721,RefSeq,NP_000825,10
1722,RefSeq,NP_001127880,10
1723,RefSeq,NP_000826,10
1724,RefSeq,NP_001020761,10
1725,RefSeq,NP_006597,10
1726,RefSeq,NP_001121140,10
1727,RefSeq,Q14123,10
1728,RefSeq,P26684,10
1729,RefSeq,P30559,10
1730,RefSeq,P02692,10
1731,RefSeq,P20272,10
1732,RefSeq,P22309,10
1733,RefSeq,NP_015628,10
1734,RefSeq,P20815,10
1735,RefSeq,Q9JJJ7,10
1736,RefSeq,NP_002241,10
1737,RefSeq,NP_000016,10
1738,RefSeq,P22734,10
1739,RefSeq,NP_065394,10
1740,RefSeq,EAN77629,10
1741,RefSeq,NP_828849,10
1742,RefSeq,NP_741406,10
1743,RefSeq,NP_067647,10
1744,RefSeq,NP_000956,10
1745,RefSeq,AAB26273,10
1746,RefSeq,AAB09537,10
1747,RefSeq,NP_001017408,10
1748,RefSeq,P42866,9
1749,RefSeq,P41968,9
1750,RefSeq,NP_000229,9
1751,RefSeq,Q9BXF3,9
