ID,Activity_Level,Toxicity_Level,Rank_Score,Active_Count,Total_Assay_Count,Active_Targets,Active_Accessions,Toxicity_Targets
T11758,活性,低毒性,4,4,4,,Q16236;Q14145,
T210502,活性,低毒性,4,4,19,885903,P14416;P9WFK7,
T73328L,活性,低毒性,4,4,9,,P13922,
T10053,活性,低毒性,4,4,28,3362,P50406,
T60130,活性,低毒性,4,4,14,8078,P45974,
T13447,活性,低毒性,4,4,9,695,Q06187,
T60202,活性,低毒性,4,4,12,,,
T206043,活性,低毒性,4,4,10,,Q96SW2;Q16531,
T7626,活性,低毒性,4,4,54,3757;1128;1129,Q12809;P08172;P11229,
T26930,活性,低毒性,4,4,8,4128,P21397;P21396,
T5327,活性,低毒性,4,4,77,3757;3350;6530;6531,Q12809;P23975;Q01959;P08908,
T22119,活性,低毒性,4,4,55,7421;2897;2648,P39086;NP_001017535;NP_066564,
T10985,活性,低毒性,4,4,14,780;3815;4921,NP_001189452;Q16832;P10721,
T35883,活性,低毒性,4,4,9,1080,P13569,
T7672,活性,低毒性,4,4,137,21898;17087,Q9QUK6;Q9JHF9,
T5016,活性,低毒性,4,4,13,,P53792;P31639;Q923I7,
T0591L,活性,低毒性,4,4,4,,5ABP_A;8ABP_A,
T27677,活性,低毒性,4,4,90,1814;1565,P14416;ANW61984;P35462,
T9891,活性,低毒性,4,4,13,142,P09874,
T15246,活性,低毒性,4,4,6,4306,NP_001159576;P08235,
T4829,活性,低毒性,4,4,32,25400,P11275;3PCE_A;3PCE_M,
T22967,活性,低毒性,4,4,75,24159;2864,P16638;NP_005294;O14842,
T9636,活性,低毒性,4,4,5,,P11802;Q00534,
T70980,活性,低毒性,4,4,18,1576;3292,P08684;P14061,
T5331,活性,低毒性,4,4,80,107,Q08828,
T10547,活性,低毒性,4,4,38,23178,Q96RG2,
T38683,活性,低毒性,4,4,29,20249,O00767;P13516,
T22081,活性,低毒性,4,4,4,2203,2FHY_A;2FHY_L;P09467,
T6275,活性,低毒性,4,4,11,7157,P04637,
T1858,活性,低毒性,4,4,15,5587,Q15139;P50613,
T10213,活性,低毒性,4,4,6,1814,P14416;P35462,
T17315,活性,低毒性,4,4,80,9970;10013,ADZ17385;Q26304;Q9UBN7,
T9152,活性,低毒性,4,4,126,3064,P42858,
T38905,活性,低毒性,4,4,30,376497;26457,NP_940982;Q60714;Q6PCB7,
T16090,活性,低毒性,4,4,30,367,P10275,
T10715,活性,低毒性,4,4,30,1236;1235,H9YX08;P32248;P51684,
T5815,活性,低毒性,4,4,5,23945,O35678;Q99685,
T86003,活性,低毒性,4,4,18,771;759;760;768,P00918;P00915;Q16790;O43570,
T8890,活性,低毒性,4,4,7,,,
T3495,活性,低毒性,4,4,61,4544,P49286;NP_005950;NP_005949,
T39647,活性,低毒性,4,4,76,14745;28234;1902,Q9NPD5;Q92633;P61793,
T12218,活性,低毒性,4,4,14,,,
TN1892,活性,低毒性,4,4,32,100157809,P00591,
T24040,活性,低毒性,4,4,21,,,
T35896,活性,低毒性,4,4,10,7046,2WOU_A;P36897,
T7483,活性,低毒性,4,4,71,2081,O75460,
TN9563,活性,低毒性,4,4,11,,,
T14390L,活性,低毒性,4,4,4,187,P35414,
T4287,活性,低毒性,4,4,79,7412,P19320,
T20887,活性,低毒性,4,4,7,25675,P51639,
T10606,活性,低毒性,4,4,121,2932;2931,P49841;P49840,
T4694,活性,低毒性,4,4,6,,P00533,
T60564,活性,低毒性,4,4,61,,,
T5692,活性,低毒性,4,4,9,2859,Q9HC97,
T61496,活性,低毒性,4,4,40,25339;18162,P70180;P41740,
T3681,活性,低毒性,4,4,15,,,
T16964,活性,低毒性,4,4,82,29627;29629;29628;50592,P19490;P19493;P19491;P19492,
T5345,活性,低毒性,4,4,33,6510,Q9Z1J7;Q15758,
T22027,活性,低毒性,4,4,121,338557;107221;294075,Q7TMA4;Q5NUL3;Q2AC31,
T13686,活性,低毒性,4,4,14,,,
T10655,活性,低毒性,4,4,73,1551;1559,QLI62812;NP_000756,
TN1068,活性,低毒性,4,4,56,4128;231,P21397;P15121,
T15729,活性,低毒性,4,4,23,7345,NP_004172;P09936,
T4256,活性,低毒性,4,4,14,5771;5777;5770,P17706;P29350;P18031;Q06124,
T6887,活性,低毒性,4,4,10,,Q96P20,
T40648,活性,低毒性,4,4,128,89492246,C7C422;E5KIY2,
T5S1988,活性,低毒性,4,4,64,24192,P07943,
T11558,活性,低毒性,4,4,40,,,
T8346,活性,低毒性,4,4,22,23411,Q96EB6,
T2547,活性,低毒性,4,4,67,8856;4286,NP_001341533;O75469,
T15000,活性,低毒性,4,4,9,3757,Q12809;P04150,
T22062,活性,低毒性,4,4,36,387;389,P61586;P08134,
T15811,活性,低毒性,4,4,26,6256;5915;5916,P10826;P13631;P19793,
T41211,活性,低毒性,4,4,4,,Q06609,
T6149,活性,低毒性,4,4,12,4193,Q00987,
T7823,活性,低毒性,4,4,92,2890;2891;2892;2893,NP_001244952;NP_001243672;NP_001106283;NP_001077089,
T26322,活性,低毒性,4,4,8,1588,P11511,
T5208,活性,低毒性,4,4,23,,P53985,
T84298,活性,低毒性,4,4,33,6336,Q6QIY3;Q9Y5Y9,
T18681,活性,低毒性,4,4,8,,P40337;Q16539,
T63925,活性,低毒性,4,4,6,,P51532;P51531,
T2745,活性,低毒性,4,4,66,1109;3290,NP_001809;P28845,
T13416,活性,低毒性,4,4,4,,P00533,
TN7032,活性,低毒性,4,4,14,8566,4EN4_A;O00764,
T4467,活性,低毒性,4,4,14,,Q9UHL4,
T3644,活性,低毒性,4,3,74,1551;1559,QLI62812;NP_000756,
T63544,活性,低毒性,4,3,11,4233,P08581;Q9Y572;Q13546,
T13055,活性,低毒性,4,3,15,23028;23186,Q9UKL0;O60341,
T10415,活性,低毒性,4,3,4,5168,Q13822,
T3931,活性,低毒性,4,3,18,,Q96S37;Q9NRM0,
T8625,活性,低毒性,4,3,7,,3ELC_C;3ELC_A,
T8937,活性,低毒性,4,3,18,1576;10858,Q9Y6A2;P08684,
T15441,活性,低毒性,4,3,137,65980,Q9H8M2,
T22417,活性,低毒性,4,3,254,51426;5328,2W2I_A;NP_057302;P00749,
T5392,活性,低毒性,4,3,22,308913,Q9GZT9;P59722,
T9709,活性,低毒性,4,3,15,79054,Q7Z2W7,
T69860,活性,低毒性,4,3,76,53831,Q9NQS5,
T8313,活性,低毒性,4,3,8,2357,P21462,
T7295,活性,低毒性,4,3,20,325,NP_001630,
T13412,活性,低毒性,4,3,8,,,
T9452,活性,低毒性,4,3,89,620246;9293,Q9Y2T5;P0C5J4,
T4097,活性,低毒性,4,3,13,,P16499;O76074,
T6S0117,活性,低毒性,4,3,29,396061,P12276;V5TFZ2,
T13336,活性,低毒性,4,3,15,,O00255,
T11562,活性,低毒性,4,3,8,2034,P27540;Q99814,
T80671,活性,低毒性,4,3,3,11423,P21836;O42275,
T16987,活性,低毒性,4,3,19,51347;57551,Q9H2K8;Q7L7X3,
T24567,活性,低毒性,4,3,3,,,
T7783,活性,低毒性,4,3,9,,P0DTD1,
T9697,活性,低毒性,4,3,16,1576;4217,P08684;Q99683,
T24933,活性,低毒性,4,3,7,,,
T3910,活性,低毒性,4,3,19,,P11498,
T23095,活性,低毒性,4,3,8,,Q92993,
T11174,活性,低毒性,4,3,113,2798,NP_001012781;P30968,
T10740,活性,低毒性,4,3,12,892,P49336;P24863,
T67779,活性,低毒性,4,3,5,,,
T7565,活性,低毒性,4,3,6,53831,NP_065103;Q9NQS5,
T38041,活性,低毒性,4,3,12,53831,Q9NQS5,
T15822,活性,低毒性,4,3,73,166929,Q8NHU3,
T2761,活性,低毒性,4,3,67,84706,Q8TD30,
T9964,活性,低毒性,4,3,6,5045,P09958,
T17222,活性,低毒性,4,3,19,18168;4889,O70342;Q15761,
T24807,活性,低毒性,4,3,9,,,
T26726,活性,低毒性,4,3,28,,,
T2681,活性,低毒性,4,3,6,27306,O60760,
T27586,活性,低毒性,4,3,19,,,
T60372,活性,低毒性,4,3,33,218,P30838,
T40490,活性,低毒性,4,3,20,6564;17380,Q61391;P46059,
T39085,活性,低毒性,4,3,6,,Q9P1W9;Q86V86;P11309,
T34603,活性,低毒性,4,3,5,,,
TN8971,活性,低毒性,4,3,66,6095,Q9Y6A2;NP_599024,
T9947,活性,低毒性,4,3,17,7046,P36897,
T6219,活性,低毒性,4,3,24,,P50052,
T13329,活性,低毒性,4,3,8,6869,NP_056542;P25103,
T3110,活性,低毒性,4,3,62,5732,Q8JUX6;NP_000947,
T5344,活性,低毒性,4,3,120,7468,O96028,
T61871,活性,低毒性,4,3,17,,Q9GZQ8,
T9443,活性,低毒性,4,3,17,83783,P17988,
T7458,活性,低毒性,4,3,16,,2AY9_B;2AY9_A,
T13381,活性,低毒性,4,3,4,,Q92482;Q8R2N1;Q9JJJ3,
T4288,活性,低毒性,4,3,61,,,
T4S0578,活性,低毒性,4,3,42,24192;2146,NP_004447;P07943,
T20540,活性,低毒性,4,3,33,1636,P12821,
T67864,活性,低毒性,4,3,21,,Q9NV35,
T4S0998,活性,低毒性,4,3,96,7468,O96028;NP_001035889,
T67903,活性,低毒性,4,3,5,3290,P28845,
T9083,活性,低毒性,4,3,34,,,
T20626,活性,低毒性,4,3,67,495;4297;11091,P61964;NP_000695;Q03164,
T64362,活性,低毒性,4,3,3,255738,Q8NBP7,
T6891,活性,低毒性,4,3,56,,,
T78876,活性,低毒性,4,3,48,,P18848;Q12809,
T5S2017,活性,低毒性,4,3,30,,,
T9606,活性,低毒性,4,3,4,,P0C6U8;P0C6X7,
T7862,活性,低毒性,4,3,16,780;4921,Q16832;Q08345,
T72501,活性,低毒性,4,3,13,8529;1579,Q02928;P78329,
T62973,活性,低毒性,4,3,14,2862,O43193,
T13424,活性,低毒性,4,3,8,2914,NP_001243743;Q14833,
T50110,活性,低毒性,4,3,4,,,
T11488,活性,低毒性,4,3,4,,O75460,
T77337,活性,低毒性,4,3,5,10062,Q13133,
T77781,活性,低毒性,4,3,3,2740,P43220,
T7602,活性,低毒性,4,3,20,5226,AAH00368,
T79888,活性,低毒性,4,3,4,,P00533,
T7907,活性,低毒性,4,3,184,1588;8658,P11511;O95271,
T21747,活性,低毒性,4,3,19,24414;2911,P23385;Q13255,
T7094,活性,低毒性,4,3,84,2879,P70502;P36969,
T26644,活性,低毒性,4,3,10,3156,P04035,
T26914,活性,低毒性,4,3,19,,,
T77339,活性,低毒性,4,3,39,,O60885,
T39321,活性,低毒性,4,3,6,9261,P49137,
T19700,活性,低毒性,4,3,105,338442;8843,NP_006009;P49019;Q8TDS4,
T77347,活性,低毒性,4,3,12,,P0DTD1;A0A072ZLE6,
T11039,活性,低毒性,4,3,5,,,
T16009L,活性,低毒性,4,3,20,2203,P09467,
T15787,活性,低毒性,4,3,9,55811,Q96PN6,
T8327,活性,低毒性,4,3,17,,P30530;Q12866,
T3040,活性,低毒性,4,3,128,54331;2782,P59768;P62873,
T38239,活性,低毒性,4,3,11,,,
T10705,活性,低毒性,4,3,11,85397;5999,NP_001095915;P49798;NP_203131,
T79157,活性,低毒性,4,3,3,,P07333;P10721;P16234,
T9810,活性,低毒性,4,3,11,23043,Q9UKE5,
T16859,活性,低毒性,4,3,14,249,P05186,
T10923,活性,低毒性,4,3,15,1576;1586;25146,P11715;P08684;P05093,
T13392,活性,低毒性,4,3,20,,O60885,
T3388,活性,低毒性,4,3,10,3558,P01375;P60568,
T26168,活性,低毒性,4,3,15,,,
T5700,活性,低毒性,4,3,22,8505,Q86W56,
TN6791,活性,低毒性,4,3,11,,,
T61477,活性,低毒性,4,3,12,10413,Q9NYV4;O75909;NP_001123617,
T10217L,活性,低毒性,4,3,4,2798,NP_001012781;P30968,
T10723,活性,低毒性,4,3,29,993;995;994,P30307;P30305;P30304,
T29645,活性,低毒性,4,3,4,3358,P28223;P28335;P08908,
T11793,活性,低毒性,4,3,3,23043,Q9UKE5,
T8727,活性,低毒性,4,3,3,7100,O60602,
T34656,活性,低毒性,4,3,4,,P00533,
T10853,活性,低毒性,4,3,21,9153,O43868;NP_004203,
T38684,活性,低毒性,4,3,35,8644,P42330,
T7217,活性,低毒性,4,3,16,6523,P31639;P13866,
T64337,活性,低毒性,4,3,7,8989,O75762,
T2192,活性,低毒性,4,3,195,3320,2VTA_A;P07900,
T27328,活性,低毒性,4,3,4,2837,Q9UKP6;NP_061822,
T5176,活性,低毒性,4,3,6,,Q9GZT9;O75936;Q12797,
T60442,活性,低毒性,4,3,59,,Q96P20,
T11444,活性,低毒性,4,3,89,53627;89780,Q9JJJ7;P56704,
T80678,活性,低毒性,4,3,7,,,
T16751,活性,低毒性,4,3,5,7941,Q13093;NP_001161829,
T38847,活性,低毒性,4,3,3,10000,P31751;Q9Y243;P31749,
T67849,活性,低毒性,4,3,4,6523,P31639;P13866,
TQ0175,活性,低毒性,4,3,16,1814;3274,P14416;P25021;P35462,
T85589,活性,低毒性,4,3,43,,Q92633,
T39630,活性,低毒性,4,3,9,6334,Q9UQD0,
T72039,活性,低毒性,4,3,34,1195,Q13627;P49759,
T3619,活性,低毒性,4,3,71,25229,NP_058887;NP_542951,
T11486,活性,低毒性,4,3,19,,Q9NRG4;Q9H7B4,
TJS0328,活性,低毒性,4,3,18,4170,Q07820,
T8703,活性,低毒性,4,3,9,2997,P13807,
T36712,活性,低毒性,4,3,59,,P08253;P14780,
T38237,活性,低毒性,4,3,14,,,
T16723,活性,低毒性,4,3,78,396816;231,P15121;P80276,
T11831,活性,低毒性,4,3,82,7052,P21980,
T63518,活性,低毒性,4,3,3,7398,O94782,
T9231,活性,低毒性,4,3,16,,,
T61189,活性,低毒性,4,3,30,142,P09874,
T15709,活性,低毒性,4,3,25,2222;29580,Q02769;P37268,
T3248,活性,低毒性,4,3,19,246;5770,P16050;P18031,
T9687,活性,低毒性,4,3,28,23945,O35678;Q99685,
T9760,活性,低毒性,4,3,577,19090,P78527;P97313;NP_035289,
T67694,活性,低毒性,4,3,11,,,
T38732,活性,低毒性,4,3,16,85366;9451,NP_004827;Q9NZJ5;NP_149109,
T34093,活性,低毒性,4,3,102,759;760;71934,P00918;P00915;Q9D6N1,
T37431,活性,低毒性,4,3,22,,P22413,
T1877,活性,低毒性,4,3,85,9970,ADZ17385;ABI96208,
T13312,活性,低毒性,4,3,10,1586,P05093,
TYD-00667,活性,低毒性,4,3,5,53831,Q9NQS5,
T8868,活性,低毒性,4,3,25,3064;1139,P42858;NP_001177384,
T37075,活性,低毒性,4,3,30,1269,P34972,
T9949,活性,低毒性,4,3,68,5034;3064,P42858;P07237,
TN1120,活性,低毒性,4,3,116,4128,P21397,
T5804,活性,低毒性,4,3,19,,O13383,
T3729,活性,低毒性,4,3,81,29230,P52020,
T3160,活性,低毒性,4,3,25,221120,Q96Q83,
T61642,活性,低毒性,4,3,3,6047,P78317,
T3665,活性,低毒性,4,3,19,,,
T3S0218,活性,低毒性,4,3,10,5770,P18031,
T1696,活性,低毒性,4,3,33,24473,P19327;P0DTD1,
T22022,活性,低毒性,4,3,16,3091,Q16665,
T21623,活性,低毒性,4,3,30,139760;1544,P05177;Q8TDV5;NP_848566,
T67836,活性,低毒性,4,3,24,,,
T15219,活性,低毒性,4,3,7,,Q9GZT9;O75936;Q12797,
T18066,活性,低毒性,4,3,10,,P15170;Q96SW2,
T9852,活性,低毒性,4,3,8,79068,Q9C0B1,
TQ0243,活性,低毒性,4,3,4,,O00763;Q13085,
T32824,活性,低毒性,4,3,9,5743,P35354,
T21954,活性,低毒性,4,3,545,283455;2064;1956,NP_001005862;NP_958441;Q6VAB6,
T9496,活性,低毒性,4,3,3,4914,P04629,
T60092,活性,低毒性,4,3,14,,,
T70336,活性,低毒性,4,3,6,57704,Q16739;P04062;Q9HCG7,
T65780,活性,低毒性,4,3,70,4843;4842;4846,P29474;P35228;P29475,
T5456,活性,低毒性,4,3,28,65125,Q9H4A3,
T15109,活性,低毒性,4,3,76,13350;8694,O75907;Q9Z2A7,
T3S1416,活性,低毒性,4,3,34,4128,P21397,
T6209,活性,低毒性,4,3,65,,,
T3857,活性,低毒性,4,3,5,43,P22303;P27361;P28482,
T28830,活性,低毒性,4,3,11,,F5B4I0,
T3S2105,活性,低毒性,4,3,75,65030;2053;13850,P80299;P34914;P34913,
T37332,活性,低毒性,4,3,18,,P33261,
T8737,活性,低毒性,4,3,4,3350,NP_000515,
T12933,活性,低毒性,4,3,18,51284,Q9NYK1,
T7349,活性,低毒性,4,3,90,9970;25750,P19643;ADZ17385,
T79185,活性,低毒性,4,3,19,20852;6778,P52633;P42226,
T60036,活性,低毒性,4,3,60,255231,Q8IZK6,
T204076,活性,低毒性,4,3,28,,P11712,
T20038,活性,低毒性,4,3,24,814112,XP_001349989,
T15789,活性,低毒性,4,3,180,5293;5291,O00329;P42338;P78527,
T4515,活性,低毒性,4,3,58,20249;246074,P13516;P07308,
T8563,活性,低毒性,4,3,9,1991,P08246,
T25226,活性,低毒性,4,3,12,100009274;1636,P12822;P12821,
TN4094,活性,低毒性,4,3,7,23621,Q13627;P56817,
T14217,活性,低毒性,4,3,54,10846,Q9Y233,
T7782,活性,低毒性,4,3,8,,O39930,
T9291,活性,低毒性,4,3,23,,P15170;Q96SW2,
T85337,活性,低毒性,4,3,32,,,
T4013,活性,低毒性,4,3,29,,Q96LA8;Q86X55,
T83628,活性,低毒性,4,3,6,,,
T10811,活性,低毒性,4,3,15,1511;1215,P23946;P08311,
T86545,活性,低毒性,4,3,17,1965;9451,P05198;Q9NZJ5,
T5S1026,活性,低毒性,4,3,28,24192;5770,P18031;P07943,
T9414,活性,低毒性,4,3,3,,Q9UM73,
T68016,活性,低毒性,4,3,8,887,P32239,
T38374,活性,低毒性,4,3,180,53831,Q9NQS5,
T85710,活性,低毒性,4,3,3,187,P35414,
T10163,活性,低毒性,4,3,86,1545,Q16678,
T60149,活性,低毒性,4,3,8,3290,P28845,
T67843,活性,低毒性,4,3,7,,Q05397;O60885;P40337,
TCS1704,活性,低毒性,4,3,57,,,
T79673,活性,低毒性,4,3,3,,P01116;P29323;Q07889,
TN2346,活性,低毒性,4,3,19,5564;5571;5563,Q9Y478;P54619;P54646,
T11634,活性,低毒性,4,3,8,,P40933;Q13261,
T60003,活性,低毒性,4,3,32,107;114,Q08828;P40145,
T37792,活性,低毒性,4,3,60,,P30542;P29274,
T12024,活性,低毒性,4,3,37,84749,Q70CQ3,
TN7233,活性,低毒性,4,3,106,5465,Q07869,
T35333,活性,低毒性,4,3,5,1436,P07333;NP_005202,
T4391,活性,低毒性,4,3,7,5581,Q02156;P43405,
T2729,活性,低毒性,4,3,111,4170,Q46085;Q07820,
T11526,活性,低毒性,4,3,17,91039;54878,Q86TI2;Q6V1X1,
T73375,活性,低毒性,4,3,17,1457;1460;1459,P19784;P68400;P67870,
T20950,活性,低毒性,4,3,11,246074,O00767;P07308,
T3478,活性,低毒性,4,3,82,1551,NP_000756;ABI96208,
T10277,活性,低毒性,4,3,142,5603;5979,O15264;P07949,
T29114,活性,低毒性,4,3,9,3064,P42858,
T0111,活性,低毒性,4,3,183,1128;1129;1131,P20309;P08172;P11229,
T8981,活性,低毒性,4,3,29,2100,P03372;Q92731,
T11471,活性,低毒性,4,3,8,2932,P49841;NP_001139628,
T15728,活性,低毒性,4,3,21,6506,P43004,
T4353,活性,低毒性,4,3,13,153;154,P08588;P07550;P08908,
T39318,活性,低毒性,4,3,62,3357,NP_000858,
T70375,活性,低毒性,4,3,12,,O60885,
T77633,活性,低毒性,4,3,26,,,
T8351,活性,低毒性,4,3,67,2906;2904;2903,Q13224;O15399;Q12879,
T3119,活性,低毒性,4,3,91,124274,Q6DWJ6;NP_001002911,
TN6779,活性,低毒性,4,3,70,,,
T20691,活性,低毒性,4,3,62,,B6TK44;B4FS76;Q2TU57,
T6330,活性,低毒性,4,3,6,,O00329;P01375,
T9350,活性,低毒性,4,3,4,4836,P30419,
T7411,活性,低毒性,4,3,31,,,
T3859,活性,低毒性,4,3,76,9970,ADZ17385;Q26304,
T35901,活性,低毒性,4,3,4,,,
T39924,活性,低毒性,4,3,16,,,
T77615,活性,低毒性,4,3,14,,,
T9321,活性,低毒性,4,3,3,5604,Q02750,
T124257,活性,低毒性,4,3,10,,,
T67768,活性,低毒性,4,3,13,15112,Q9WU19,
T71525,活性,低毒性,4,3,7,3074,P07686,
T22826,活性,低毒性,4,3,83,1551;3780,NP_002239;NP_000756,
T9726,活性,低毒性,4,3,7,,O39930,
T21520,活性,低毒性,4,3,67,2494,O00482;Q13285,
T2913,活性,低毒性,4,3,37,1576,P08684,
T40701,活性,低毒性,4,3,11,23621,P56817,
T60194,活性,低毒性,4,3,3,2146,Q15910,
TP2898,活性,低毒性,4,3,28,6565,Q16348,
T25526,活性,低毒性,4,3,14,,P20831;P0A0K8,
T23074,活性,低毒性,4,3,22,4987,P41146,
T9244,活性,低毒性,4,3,18,10280,Q99720,
T15274,活性,低毒性,4,3,75,2237;2073,P39748;P28715,
T62183,活性,低毒性,4,3,8,,,
T14524,活性,低毒性,4,3,4,6869,NP_056542;P25103,
T79745,活性,低毒性,4,3,43,3418,P48735,
T62420,活性,低毒性,4,3,18,2840;5029,P41231;Q13304,
TN6747,活性,低毒性,4,3,126,50833,Q9NYV7,
T13408,活性,低毒性,4,3,10,5327;5340;5328,P00747;P00749;P00750,
T10659,活性,低毒性,4,3,72,8900,P78396;P24941;P20248,
T8412,活性,低毒性,4,3,29,,P40337;Q15370;Q15369,
TQ0230,活性,低毒性,4,3,4,695,Q06187,
T2697,活性,低毒性,4,3,56,19885,NP_035411;B45705,
T4450,活性,低毒性,4,3,3,,,
T20263,活性,低毒性,4,3,70,5726,O42713;P59533,
T8405,活性,低毒性,4,3,81,8654;281970;281969,O76074;Q01061;P14100,
T67562,活性,低毒性,4,3,87,1576,NP_059488;AAP35567,
T32737,活性,低毒性,4,3,12,6531;6530,P23975;P31645;Q01959,
T12901,活性,低毒性,4,3,45,3636,O15357,
T61564,活性,低毒性,4,3,17,3757;6536,Q12809;NP_001248309;P48067,
T73295,活性,低毒性,4,3,11,65125,Q9H4A3,
T10300,活性,低毒性,4,3,11,171384;79054,Q7Z2W7;Q8R455,
T77549,活性,低毒性,4,3,9,4929,P43354,
T3011,活性,低毒性,4,3,178,19885,NP_035411;AAG24257,
T23974,活性,低毒性,4,3,10,3064,P42858,
T9270,活性,低毒性,4,3,13,51185;1642,Q96SW2;Q16531,
TN1740,活性,低毒性,4,3,79,1545,Q16678,
T28466,活性,低毒性,4,3,12,,Q04609,
T13453,活性,低毒性,4,3,3,10203,Q16602,
T13809,活性,低毒性,4,3,29,18024,Q16236;Q14145;Q60795,
T8328,活性,低毒性,4,3,28,,Q86WV6,
T9833,活性,低毒性,4,3,14,,P56373;P28223;Q9Y345,
T10169,活性,低毒性,4,3,22,24448;3360,Q13639;P31390,
T27475,活性,低毒性,4,3,13,,Q14432;Q13370;Q13946,
T10905,活性,低毒性,4,3,24,3579,P25025,
T9973,活性,低毒性,4,3,7,,,
T12580,活性,低毒性,4,3,78,5743;2053,P35354;P34913,
T70470L,活性,低毒性,4,3,17,,P08254;P09238,
T36946,活性,低毒性,4,3,11,1812;1816,P21728;P21918,
T36796,活性,低毒性,4,3,21,,,
T6239,活性,低毒性,4,3,17,595;1019,P11802;P24385,
T1118L,活性,低毒性,4,3,173,2876,P07203,
T29476,活性,低毒性,4,3,19,351,P49888;P05067,
T21766,活性,低毒性,4,3,104,60482,Q9GZV3,
T83629,活性,低毒性,4,3,3,57154,Q9HCE7,
T8964,活性,低毒性,4,3,75,1559,QLI62812;ABI96208,
T63507,活性,低毒性,4,3,21,3818,P03952,
T19722,活性,低毒性,4,3,10,100009274;1636,P12821;P12822;NP_001171528,
T5429,活性,低毒性,4,3,22,4286,NP_001341533,
T7725,活性,低毒性,4,3,136,3552837;3554116,P08684;Q7Z1V1,
T6412,活性,低毒性,4,3,22,246074,O00767;P07308,
T9758,活性,低毒性,4,3,10,10413,Q9NYV4;O75909;NP_001123617,
T13353,活性,低毒性,4,3,13,25229,P08482,
T2498,活性,低毒性,4,3,81,115,O60503,
T2789,活性,低毒性,4,3,154,9429,Q9UNQ0,
T11458,活性,低毒性,4,3,16,2864,O14842,
T27830,活性,低毒性,4,3,20,24766;81574;497770,P04775;P04774;P08104,
T8160,活性,低毒性,4,3,22,5243,P08183,
T10508,活性,低毒性,4,3,10,240;1241;25290,Q15722;P09917;P12527,
TN1768,活性,低毒性,4,3,4,,,
T30293,活性,低毒性,4,3,6,1080,P13569,
T73560,活性,低毒性,4,3,5,7398,O94782,
T3959,活性,低毒性,4,3,101,3786;3785,O43525;O43526,
T70348,活性,低毒性,4,3,47,5950;5468,P37231;P02753,
TCS2070,活性,低毒性,4,3,13,,1AJP_B;1AJP_A,
T27214,活性,低毒性,4,3,12,,,
T68410,活性,低毒性,4,2,12,23417,O95822,
T79455,活性,低毒性,4,2,16,,P0DTD1,
T3511,活性,低毒性,4,2,26,4353,P05164,
T8438,活性,低毒性,4,2,11,100135547,O70212,
T13173,活性,低毒性,4,2,23,,3V3Q_B;3V3Q_A,
T3863,活性,低毒性,4,2,25,,,
T73447,活性,低毒性,4,2,3,,,
T63273,活性,低毒性,4,2,5,,,
T8909,活性,低毒性,4,2,9,,CDO16711;CDO16358,
TN1142,活性,低毒性,4,2,12,289754,Q9R1S4,
T30778,活性,低毒性,4,2,8,,,
TN9323,活性,低毒性,4,2,2,,1D7J_A,
TQ0057,活性,低毒性,4,2,19,4142;17171,NP_032578;P04201,
T5386,活性,低毒性,4,2,26,5729,Q13258,
TJS0368,活性,低毒性,4,2,20,,YP_001315171;2ZVJ_A,
T25450,活性,低毒性,4,2,9,,,
T9732,活性,低毒性,4,2,5,55902,Q9NR19,
T15727,活性,低毒性,4,2,2,,P56726;Q99835,
T22812,活性,低毒性,4,2,28,23566;9170,Q9UBY5;Q9HBW0,
TN9558,活性,低毒性,4,2,12,,,
T12911,活性,低毒性,4,2,3,100135589,Q60492,
T3832,活性,低毒性,4,2,18,,,
T118066,活性,低毒性,4,2,14,,P24941;P20248,
T60240,活性,低毒性,4,2,5,220,P47895,
T7714,活性,低毒性,4,2,119,1551,NP_000756,
T14903,活性,低毒性,4,2,190,5336,NP_002652;P16885,
T10860,活性,低毒性,4,2,10,3064,P42858,
TNU1149,活性,低毒性,4,2,10,888740,P9WKE1,
T5501,活性,低毒性,4,2,80,2876,P07203,
T7263,活性,低毒性,4,2,33,166929,Q8NHU3,
T16914,活性,低毒性,4,2,7,,,
T36395,活性,低毒性,4,2,2,,O60885,
TQ0249,活性,低毒性,4,2,4,,,
T3345,活性,低毒性,4,2,19,,,
T7356,活性,低毒性,4,2,5,5770,P18031,
T7581,活性,低毒性,4,2,61,1558;1559,P10632;P11712,
T9122,活性,低毒性,4,2,2,,Q93009,
T207822,活性,低毒性,4,2,2,3654,P51617;Q9NWZ3,
T21578,活性,低毒性,4,2,10,4193,Q00987,
T14091,活性,低毒性,4,2,4,9123,O15427,
T13394,活性,低毒性,4,2,19,,O60885,
T3S0208,活性,低毒性,4,2,6,,P13726,
