rank,ID,SMILES,active_score,activity_level,toxicity_score,P_tox_high,toxicity_level,recommend_score
65,TP2320,CC(=O)O.CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)[C@@H](C)O)C(C)C)[C@@H](C)O,0.1934559186689459,中,0.298495775,0.27054587,低毒,0.13571014429752193
66,TP1434L,CC(=O)O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(C)(C)C,0.191006317133286,中,0.289760226,0.256929,低毒,0.13566028351331735
67,T17877,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C(C)(C)C)c(O)c1,0.2726748877869104,中,0.50249323,0.2946223,低毒,0.13565760268297825
68,T74751,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2C12CC(NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)CBr)C(C)C)(C1)C2)OCO3,0.27822792708204,中,0.51290217,0.29705036,低毒,0.13552421952705992
69,TP2092L,CC(=O)O.CSCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,0.19634735577288298,中,0.311455374,0.28543636,低毒,0.13519391664672864
70,TQ0121,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(C#N)CC2)C(C)(C)C)cc1,0.29113121930639996,中,0.53647161,0.30630717,低毒,0.1349475853638325
71,T7575L,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC)C(C)C)[C@@H](C)CC)C(=O)O.O=C(O)C(F)(F)F,0.1949587121925762,中,0.307927457,0.25443912,低毒,0.13492557172712133
72,T16111,Cc1ccccc1C(=O)Nc1ccc(S(=O)(=O)N[C@@H]2CCN(C(=O)[C@H](C)N)C[C@H]2C)c2ccccc12,0.3024182073430738,高,0.5540908,0.30376792,低毒,0.13485106090178417
73,TP1134L,CC(=O)O.CC(C)C[C@H](NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](NC(=O)[C@@H](N)C(C)C)[C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)NCC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)C(C)C)[C@@H](C)O)C(C)C)C(C)C)C(C)C,0.19490258617335002,中,0.308204053,0.28268123,低毒,0.1348328191745418
74,T9149,O=C(COc1ccc(Cl)c(F)c1)NC12CC(NC(=O)c3cnc(C(F)F)cn3)(C1)C2,0.2993871838611478,中,0.5496670300000001,0.30667734,低毒,0.13482391968812674
75,T6124,FC(F)(F)c1ccc(/C=C/c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,0.2775053778822,中,0.51441264,0.29752865,低毒,0.1347531038316199
76,T17181,COCc1nc(C(F)(F)F)[nH]c1-c1cc(C(=O)N2CC(c3ccc(C#N)cc3)C2)c(C)cc1C,0.28842215281308003,中,0.53282387,0.31128773,低毒,0.13474394515748336
77,T39222,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@@]3(CC)OC(=O)OCc1ccc(NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@@H](NC(=O)CCCCCN2C(=O)C=CC2=O)C(C)C)cc1,0.2563281635831184,中,0.47487629,0.3009813,低毒,0.13460399623825403
78,T206045,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](c2cc(OCCCCN3CCCN(c4nccc(-c5noc([C@@]6(C)CCCc7sc(N)c(C#N)c76)n5)n4)[C@@H](C)C3)no2)C(C)C)cc1,0.332844276783768,高,0.59597918,0.31589195,低毒,0.13447601763848488
79,TP1622,CC(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)NCC(=O)NCC(N)=O)[C@@H](C)O.O=C(O)C(F)(F)F,0.1854525582381912,中,0.276085016,0.22931539,低毒,0.13425188572975924
80,T13063,C[C@H](NC(=O)N1CCN(S(=O)(=O)c2cccc(Br)c2)CC1)c1cccs1,0.29016880342766826,中,0.5374078,0.32645038,低毒,0.1342298251489726
81,TP1289,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CC(C)C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(N)=O.O=C(O)C(F)(F)F,0.1913379921401708,中,0.298953258,0.24048641,低毒,0.13413687601068833
82,TP1923L1,CC(=O)O.CSCC[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O)C(C)C,0.19240069765499998,中,0.303980528,0.28062868,低毒,0.1339146319942647
83,TP2262L1,CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@@H](C)CC.O=C(O)C(F)(F)F,0.18682868037713,中,0.283395878,0.23663796,低毒,0.13388220246607188
84,T74468L,CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)OCCNC(=O)C(C)(C)NC(=O)OCc1ccc(NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@@H](NC(=O)CCCCCN2C(=O)C=CC2=O)C(C)C)cc1.O=C(O)C(F)(F)F,0.225981925986778,中,0.41015216,0.26750416,低毒,0.13329495092234087
85,T82525L,CC(=O)O.CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1cnc[nH]1)C(N)=O,0.1931667583806086,中,0.310143528,0.28234243,低毒,0.13325733844412307
86,T17913,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCN=[N+]=[N-])C(C)(C)C)cc1,0.235488008525616,中,0.43412902,0.2932708,低毒,0.13325583016263867
87,TP1112L,CC(=O)O.CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,0.187990333772652,中,0.292059308,0.26162013,低毒,0.13308600698032222
88,T74468,CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)OCCNC(=O)C(C)(C)NC(=O)OCc1ccc(NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@@H](NC(=O)CCCCCN2C(=O)C=CC2=O)C(C)C)cc1,0.2914147926670315,中,0.54403944,0.30750072,低毒,0.13287365205674356
89,T22253,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)C(C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,0.31740880337903,高,0.58160725,0.30067843,低毒,0.13280154211996165
90,T1494,CC(=O)O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,0.18741746299370302,中,0.291822716,0.26026168,低毒,0.1327247899170511
91,TP1931L1,CC(=O)O.CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)CCCNC(=N)N)C(N)=O,0.1962793954670042,中,0.323824224,0.28436938,低毒,0.13271937254271246
92,TQ0103,CCO[C@@H]1CN([C@H]2CC[C@](O)(c3ccc4c(c3)OCO4)CC2)C[C@H]1NC(=O)CNC(=O)c1cccc(C(F)(F)F)c1,0.2551098476279808,中,0.48024866,0.34929487,低毒,0.13259368515183884
93,T5697,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3C[C@H](O)C[C@@H]3C(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,0.27894655788686723,中,0.52617788,0.33497986,低毒,0.13217104942465815
94,T74411,Cn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(C#CCOC3CCN(C[C@H]4CC[C@H](n5cc(NC(=O)c6cnn7ccc(N8C[C@H]9C[C@@H]8CO9)nc67)c(C(F)F)n5)CC4)CC3)c21,0.36972258483830656,高,0.6426605400000001,0.3154173,毒,0.13211646881592462
95,T8832,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCC(=O)N1)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(N)=O.O=C(O)C(F)(F)F,0.18975353806637799,中,0.30381257,0.26807562,低毒,0.13210402799983884
96,T16089,CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc([C@@H](O)C(F)F)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,0.29086855981428,中,0.5458880700000001,0.31057653,低毒,0.13208688307358313
97,TP1325L,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)CNC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)C(C)C)[C@@H](C)O)C(C)C)[C@@H](C)O)C(C)C)C(N)=O.O=C(O)C(F)(F)F,0.18135569196778,中,0.272112364,0.22494963,低毒,0.13200656590157156
98,TP1704,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CN)[C@@H](C)O)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O.O=C(O)C(F)(F)F,0.18579987235105658,中,0.29037899300000003,0.23152131,低毒,0.13184749251822822
99,TP2015L,CC(=O)N[C@H]1CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(N)=O)NC(=O)CNC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](CCC(=O)O)NC1=O.CC(=O)O,0.18887337372969001,中,0.302051217,0.26237378,低毒,0.1318239413357413
100,T3967,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O,0.19303331387884798,中,0.31824418,0.27251828,低毒,0.13160158519079138
101,T9295,C[C@](N)(c1ccc(F)cc1)c1cnc(N2CCN(c3ncnn4cc(-c5cnn(CCO)c5)cc34)CC2)nc1,0.347454558907236,高,0.62138441,0.31668854,毒,0.13155171281885292
102,T73461,CC(C)C[C@@H](NC(=O)C1(C(F)(F)F)CCCCC1)C(=O)Nc1nnc(Cc2ccc(C#N)cc2)s1,0.287457408726212,中,0.54252953,0.29795197,低毒,0.1315032758749623
103,T12569L,CCN(CC)CC.CCN(CC)CC.O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,0.23818457996921202,中,0.44799444,0.30867937,低毒,0.13147921244926966
104,T20413L,CC(=O)O.CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)CCCNC(=N)N)C(=O)N[C@H](CC(C)C)C(N)=O,0.1942736536755616,中,0.32468841,0.2878709,低毒,0.13119524995875284
105,T7663L,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O.O=C(O)C(F)(F)F,0.181910964274632,中,0.27887454,0.24145503,低毒,0.13118062779158757
106,T70407,CC(C)[C@H](NC(=O)[C@H](C(C)C)N(C)C)C(=O)N(C)[C@H](C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCc1ccccc1)C(C)C,0.259179575408585,中,0.49386859,0.32464305,低毒,0.13117892394474848
107,T9616,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN[C@H](C(=O)O)[C@@H](C)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,0.22402489425382,中,0.41447573000000004,0.2949165,低毒,0.13117201266979514
108,T78240,Cc1nn(C)cc1S(=O)(=O)NC(=O)c1ccc(-n2ccc(OCC(C)(C)C(F)(F)F)n2)nc1N1C[C@H](C)CC1(C)C,0.30750903324537204,高,0.57368162,0.32767642,低毒,0.13109675288853315
109,T83148L,CC(=O)O.CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)N)[C@@H](C)O)C(C)C)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)O,0.1879422832974456,中,0.303209815,0.27442643,低毒,0.13095633834814954
110,T73115,COc1cc(C)[nH]c(=O)c1CNC(=O)c1cc2c(-c3ccc(C)nn3)ccn2c([C@H](C)N2CCN(CC(F)(F)F)CC2)c1C,0.30248714724709,高,0.5672105199999999,0.30955645,低毒,0.13091325516375155
111,T73116,COc1cc(C)[nH]c(=O)c1CNC(=O)c1cc2c(-c3ccc(C)nn3)ccn2c([C@@H](C)N2CCN(CC(F)(F)F)CC2)c1C,0.30248718361875004,高,0.56721058,0.30955648,低毒,0.13091325275579233
112,T28441,CN[C@H](CC(C)C)C(=O)N[C@@H](C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](CC(C)C)C(N)=O)C(C)C,0.2463890804489088,中,0.46875875,0.31311128,低毒,0.13089204308402888
113,T33421,COC(=O)c1c(Cl)cccc1-c1ccc(C(C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,0.243349887854835,中,0.46218262,0.33823943,低毒,0.1308777991093812
114,T37496L,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)N)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1C(=O)O.O=C(O)C(F)(F)F,0.1821082618509296,中,0.282890274,0.23996204,低毒,0.13059160575825637
115,T30531L,Cc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2ccccc2n1.O=CO,0.24236210206885997,中,0.46128545,0.35152644,低毒,0.13056399075307998
116,TP1346,CC(=O)N[C@@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)N[C@@H]1CSSC[C@@H](C(=O)N[C@H](Cc2ccc(O)cc2)C(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O.O=C(O)C(F)(F)F,0.19524138945579003,中,0.33159476,0.25437307,低毒,0.1305003677771308
117,T12620,CC(C)n1nc(C(F)F)cc1C(=O)Nc1ccc([C@@H]2[C@H](O)CCCc3cncn32)c(-c2ccccc2)c1,0.340740617024336,高,0.6172039199999999,0.31056964,毒,0.13043417249369713
118,T39910,CNCC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(CC4=C(c5ccc(Cl)cc5)CCC(C)(C)C4)CC3)cc2)cc1S(=O)(=O)C(F)(F)F,0.36056728692138,高,0.6384959800000001,0.31981796,毒,0.13034652370257227
119,T27323,O=C(/C=C/c1c(-c2ccccc2)nn2ccccc12)N1CCCC[C@@H]1CCO,0.26601629603530597,中,0.5103475399999999,0.33516636,低毒,0.13025553375377583
120,T6362,Cn1cc(-c2ccc(S(=O)(=O)n3ccc(/C=C/C(=O)Nc4ccccc4N)c3)cc2)cn1,0.27397441888432006,中,0.5248046799999999,0.3295799,低毒,0.13019136165354853
121,T25006,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cc(F)cc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,0.2941501526535768,中,0.55754218,0.29102448,低毒,0.1301490352957688
122,TQ0297,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc(S(=O)Cc4cncn4CCC)cc2)CCCN3CC(C)C)cc1,0.3064941310178,高,0.57561508,0.36509505,低毒,0.13007148727245857
123,T9078,Cc1cc(NC2CCN(C(=O)OC3CCN(C(=O)/C=C/CN(C)C)C3)CC2)n2ncc(C(C)C)c2n1,0.309009504919465,高,0.57909382,0.3283355,低毒,0.13006401029934322
124,T5192,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CS)NC(=O)[C@@H](N)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C(C)C,0.192411721858661,中,0.32408746,0.27860594,低毒,0.1300534956472611
125,TP2334,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCCNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C1=O.CC(=O)O,0.19681210985488,中,0.33968345499999997,0.30324087,低毒,0.12995829239353482
126,T21661L,CC(=O)O.CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccc3ccccc3c2)CSSC[C@@H](C(=O)N[C@H](Cc2ccc3ccccc3c2)C(N)=O)NC1=O,0.198725152689936,中,0.348357507,0.2914918,低毒,0.12949775392067556
127,TP1933,CC[C@H](C)[C@H](NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCCN)NC(C)=O)C(=O)O.O=C(O)C(F)(F)F,0.18369090826804,中,0.29507563000000003,0.23090214,低毒,0.12948819778557588
