Rank,ID,SMILES,Score
123,T7438,COc1cc(O)cc(OC)c1,0.6499
124,T2O2774,NC(=O)CC(N)C(=O)O,0.6494
125,T0448,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,0.6484
126,T1394,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.6484
127,T4831,CC(C)(N)C(=O)O,0.6479
128,T25130,CC(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,0.6479
129,T26396,N[C@@H](Cc1cc(O)c(O)cc1O)C(=O)O,0.6470
130,T27792,C[C@H](N)CO,0.6465
131,T21278,COc1cccc(C)c1,0.6460
132,T205975,ClCC(Br)CBr,0.6460
133,TN9674,CCc1ccccc1C#N,0.6450
134,T50096,CC1(C)CC(C)(C)CC(C)(N)C1.Cl,0.6450
135,T41274,N[C@@H](Cc1ccc(F)cc1)C(=O)O,0.6450
136,T84010,CCCC(CCC)C(=O)OC,0.6445
137,T5554,COc1cc(OC)cc(OC)c1,0.6431
138,TN9668,CSCCC(C)=O,0.6431
139,TN9395,CCc1cccc2ccccc12,0.6426
140,T8274,Cn1cncc1C[C@H](N)C(=O)O,0.6421
141,T0924,CCOC(=O)c1ccc(N)cc1,0.6406
142,TYD-02841,CC(C)Cc1cccc(N)c1,0.6406
143,TN6822,COc1cc(C)cc(OC)c1,0.6406
144,T10072,CC(C(=O)O)c1ccc(CC(C)(C)O)cc1,0.6401
145,T64986,CC(=O)[O-].[NH4+],0.6401
146,T16785,O=c1ncc(I)cn1[C@H]1C[C@H](O)[C@@H](CO)O1,0.6396
147,T0064,Nc1ncnc2nc[nH]c12,0.6392
148,T5284,NC(=O)NC(CC(=O)O)C(=O)O,0.6382
149,T4938,O=S(=O)([O-])Oc1c[nH]c2ccccc12.[K+],0.6367
150,T5287,CC(=O)N[C@@H](CC(=O)O)C(=O)O,0.6367
151,TJO2729,C[C@H](N)C(=O)O,0.6367
152,T13485,NC(C(=O)O)c1ccccc1,0.6367
153,T0505,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,0.6367
154,TN1003,CC(N)C(=O)O,0.6367
155,T6391,COc1cc(C(C)=O)ccc1O,0.6357
156,T19092,CC(C)(CC(=O)O)C(=O)O,0.6357
157,T203856,C/C=C(/C)C(=O)OCC(C)C,0.6353
158,TYD-00519,COc1cc(C=O)cc(OC)c1,0.6353
159,T64345,CN(C)c1ccc(O)cc1,0.6353
160,T19418L,CSCC[C@@H](N)C(=O)O,0.6348
161,TN9261,CC(C)c1ccc(C(C)C)cc1,0.6338
162,TN9354,Cc1ccc(C)c(O)c1C,0.6338
163,T9340,c1ccc(C2=NCCc3ccccc32)cc1,0.6338
164,T67762,O=C1NC(C(=O)O)=CC(c2ccccc2)N1,0.6333
165,T7033,CC(C)c1cc2c(c(O)c1O)[C@@]13CCCC(C)(C)[C@@H]1[C@H](OC3=O)[C@H]2O,0.6333
166,T23478,Cl.NC(CO)(CO)CO,0.6328
167,T4752,NC1(C(=O)O)CC1,0.6323
168,T36894,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1Br,0.6323
169,T7694,N[C@@H](Cc1c[nH]c2cc(F)ccc12)C(=O)O,0.6318
170,T5244,NC(C(=O)O)C(=O)O,0.6318
171,T0986,Nc1[nH]c(=O)ncc1F,0.6313
172,T6642,CC(N)C12CC3CC(CC(C3)C1)C2,0.6313
173,T1378,O=c1[nH]c(=O)n(C2CCCO2)cc1F,0.6309
174,TN1239,Cc1c(O)cc(C(=O)O)cc1O,0.6304
175,T19916,FC(F)(F)c1ccccc1-n1ccnc1,0.6299
176,T2O2730,N[C@@H](CO)C(=O)O,0.6299
177,T67787,C[C@]1(O)[C@H](n2ccc(=O)[nH]c2=O)O[C@](F)(CO)[C@H]1O,0.6294
178,TJO2742,CSCCC(N)C(=O)O,0.6294
179,T5078,O.O=C(O)c1cc(=O)[nH]c(=O)[nH]1,0.6294
180,T8394,N[C@H](CO)C(=O)O,0.6294
181,T4811,C[C@@H](N)C(=O)O,0.6289
182,T0863,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,0.6284
183,T6608,CN[C@H](CC(=O)O)C(=O)O,0.6284
184,T4841,CN(C)c1ccc(N)cc1,0.6284
185,T19736,ClCCN(CCCl)c1ccccc1,0.6279
186,T5365,O=C1N[C@H](C(=O)O)CS1,0.6274
187,T19392,N[C@@H](CCS)C(=O)O,0.6274
188,T11590,O=C(O)CC(O)(C(=O)O)C(O)C(=O)O,0.6274
189,T4863,NC(CCS)C(=O)O,0.6265
190,T40652,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,0.6260
191,T1379,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O,0.6255
192,T32105,CC(C)c1cccc([C@H](C)C2CC2)c1O,0.6255
193,TYD-02844,Nc1ccc(F)c(O)c1,0.6255
194,T2736,O=C([O-])C1C2CCC(O2)C1C(=O)O.[Na+],0.6250
195,T8363,NC(CO)C(=O)O,0.6250
196,T7427,C#Cc1cccc2ccccc12,0.6240
197,T0973L,Cc1ncc(CO)c(CO)c1O.Cl,0.6240
198,TN5088,COc1cccc(OC)c1O,0.6235
199,TN9192,COc1cccc2cccnc12,0.6230
200,T36736,COc1cc(OC)cc(C(=O)O)c1,0.6230
201,T4809,c1cncnc1,0.6226
202,T15694,C#CCC[C@H](N)C(=O)O,0.6221
203,T21428,CN1CCN2c3ccccc3Cc3ccccc3C2C1,0.6216
204,T0495,Nc1nccs1,0.6211
205,T207057,Cc1ccc(C)c([N+](=O)[O-])c1O,0.6206
206,T0008,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1.[Na+],0.6206
207,TN9377,CCc1ccc2ccccc2c1,0.6201
208,T3657,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)Cl,0.6201
209,TN3748,NC(=O)C[C@@H](N)C(=O)O,0.6196
210,T78228,N[C@@H](Cc1ccc(Cl)cc1)C(=O)O,0.6196
211,T6717,COc1cc(C=O)ccc1O,0.6196
212,T2O2721,N[C@@H](CS)C(=O)O,0.6191
213,T5564,O=C(O)CC(CC(=O)O)C(=O)O,0.6191
214,T207083,COc1cccc(N)c1,0.6187
215,T77690,N[C@@H](CC1CCCCC1)C(=O)O,0.6187
216,T19320,Nc1ncnc(N)c1NC=O,0.6187
217,T19081,C1CSCSC1,0.6182
218,T2860,COc1cc(CO)ccc1O,0.6182
219,T80672,Oc1ccc(O)c2ccccc12,0.6177
220,T0456,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,0.6162
221,TN7144,O=C1OCC(c2ccccc2)=C1c1ccccc1,0.6162
222,T1447,NC(Cc1ccc(Cl)cc1)C(=O)O,0.6157
223,TNU0187,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)cc1F,0.6152
224,T4048,CCOC(=O)C1=C(C)NC(=S)NC1c1cccc(O)c1,0.6152
225,T2201,O.S=c1nc[nH]c2nc[nH]c12,0.6152
226,TN7197,Oc1c(Cl)cc(Br)cc1Br,0.6152
227,T6308,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)C=C2,0.6152
228,T66936,Oc1cc2ccccc2cc1O,0.6152
229,TN6755,COc1cnccn1,0.6147
230,TN9682,CC(C)c1ccc2ccccc2c1,0.6147
231,T65787,N[C@@H](CO)CC(=O)O,0.6143
232,TN9313,N#Cc1ccc[nH]1,0.6143
233,TN9637,Cc1coc2ccccc12,0.6143
234,T0662,O=c1[nH]c2ccccc2[nH]1,0.6143
235,T67074,CC(C)c1cc(C(C)C)cc(C(C)C)c1,0.6138
236,T65917,CC(C)(C)OC(=O)C[C@H](N)C(=O)O,0.6133
237,T5055,CSCC[C@H](NC=O)C(=O)O,0.6133
238,TNU0802,CC(=O)OC[C@H]1O[C@@H](n2cc(Br)c(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,0.6133
239,T2O2731,N[C@@H](CC(=O)O)C(=O)O,0.6133
240,T38476,Cc1oc(C)c(S(N)(=O)=O)c1C(=O)O,0.6128
241,T38022,Oc1c(Br)cccc1Br,0.6128
242,T19833,O=C(O)c1[nH]c(=O)[nH]c(=O)c1F,0.6123
243,T4107,Cc1ncc(CO)c(C(=O)O)c1O,0.6118
244,T5921,Nc1cccc2c1CCCC2,0.6113
245,T4757,N[C@@H](CCO)C(=O)O,0.6113
246,T21024,NCCC[C@H](N)C(=O)O.O=C(O)CCC(=O)C(=O)O,0.6113
247,T8048,Cl.c1ccc(Nc2ccccc2)cc1,0.6104
248,T206032,COc1ccccc1N,0.6104
249,T35653,O=c1ccn([C@@H]2O[C@@]3(CO)CO[C@@H]2[C@@H]3O)c(=O)[nH]1,0.6094
250,T0964,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,0.6094
251,T7923,Nc1ncccc1O,0.6094
252,T4711,O=C(O)c1cnc(O)nc1O,0.6089
253,T207075,Cc1cc(C(C)C)ccc1O,0.6089
254,T77288,S=C1NC(c2ccccc2)=CC(c2ccccc2)N1,0.6084
255,T22425,FCOC(C(F)(F)F)C(F)(F)F,0.6084
256,T19399,NCCC[C@H](N)C(=O)O.N[C@@H](CC(=O)O)C(=O)O,0.6084
257,TN9705,COc1ccc2ccccc2n1,0.6079
258,T12588,Cc1ncc(CO)c(CN)c1O,0.6079
259,TN7106,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O,0.6079
260,T2117,C[C@@]1(F)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O,0.6074
261,T10065L,Nc1nc(=O)c2ncn([C@@H]3O[C@@H]4COP(=O)([O][Na])O[C@H]5[C@@H](O)[C@H](n6cnc7c(N)ncnc76)O[C@@H]5COP(=O)([O][Na])O[C@@H]3C4O)c2[nH]1,0.6074
262,T50052,CC(N)(Cc1ccccc1)c1ccccc1,0.6069
263,T77689,N[C@@H]1CCCC[C@H]1N,0.6069
264,T13656,C[C@@H](O)[C@H](N)C(=O)O.C[C@H](O)[C@@H](N)C(=O)O,0.6064
265,TYD-00299,NC(CCO)C(=O)O,0.6064
266,T66758,N[C@H](CC1CCCCC1)C(=O)O.O,0.6060
267,T2221,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,0.6060
268,TN9269,Cc1ncc2c(n1)CSC2,0.6055
269,T20499,Clc1ccc(C(c2ccccc2)N2CCNCC2)cc1,0.6055
270,T20472,C=CCc1ccccc1O,0.6055
271,T21529,CC[C@@]1(c2ccccc2)NC(=O)N(C)C1=O,0.6055
272,T8228,CCOC(=O)C1C(C=C(C)C)C1(C)C,0.6055
273,T36839,CC[C@]1(c2ccccc2)NC(=O)N(C)C1=O,0.6050
274,TD0082,NCCNc1cccc2c(S(=O)(=O)[O-])cccc12.[Na+],0.6045
275,T6805,C[N+](C)(C)CCO.O=C([O-])[C@H](O)[C@@H](O)C(=O)O,0.6045
276,T0087L,CC(=O)[N-]S(=O)(=O)c1ccc(N)cc1.[Na+],0.6040
277,T8624,CCc1nc(C)ccc1O,0.6035
278,TYD-02831,Cc1c(F)cc(N)cc1F,0.6035
279,T22214,CN1C(=O)NC(=O)C1(C)C,0.6030
280,T8047,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,0.6030
281,TN9318,Cn1cnc2ccccc21,0.6025
282,T4772,CC(C)CC(N)C(=O)O,0.6025
283,T5231,CC(CC(=O)O)C(=O)O,0.6025
284,TN9212,O=c1cccc(O)[nH]1,0.6021
285,T64386,Cc1cc(C)c(C)c(O)c1,0.6016
286,T0738,NC(N)=O,0.6016
287,TYD-02825,Cl.Cl.N[C@@H]1CCC[C@H]1N,0.6011
