ID,SMILES,Best_Gene,DrugCLIP_Score,Activity_Level,Toxicity_Level,Active_Targets,Active_Accessions
T10445,Cc1cc2nc3c4ccccc4n(CCN(C)C)c3nc2cc1C,AOC3,0.5703,活性,低毒性,,
T72784,CN1CC[C@@H](Oc2ccc(F)c(-c3nc4c(o3)C(=O)c3ccccc3C4=O)c2Cl)C1,THRSP,0.5703,活性,低毒性,7398;57602;9101;55611;9099,Q96FW1;P40818;O94782;O75604;Q9P275
T2839,Cc1cc(O)cc(O)c1C(=O)O,THRSP,0.5698,活性,低毒性,1576,NP_059488
T28871,O=C1c2cc(Cl)ccc2CCC1c1cccnc1,THRSP,0.5698,活性,低毒性,25146,P11715
T7755,O=C1CCC(N2C(=O)c3cccc(F)c3C2=O)C(=O)N1,AOC3,0.5693,活性,低毒性,,Q96SW2;Q16531
TCS0862,COc1ccc(C(=O)O)cc1,GPAM,0.5693,活性,低毒性,759;760,P00918;P00915;1SV3_A
T78379,Nc1nc(=O)c2[nH]ccc2[nH]1,RXRB,0.5693,活性,低毒性,493724,P55859
T5849,O=c1c2cccn2c2ccccc2n1CCCN1CCC(c2ccc(Cl)cc2)CC1,AOC3,0.5688,活性,低毒性,150;154,P08913;P07550
T4918,O=CC(O)CO,AOC3,0.5688,活性,低毒性,231,P15121
T6130,O=C1c2ccc(Nc3ccc(F)cc3F)cc2CCc2ccc(OC[C@H](O)CO)cc21,PPARG,0.5688,活性,毒性,1432;27346;5600;3357;3315;3458,Q5BJF2;O15264;Q15759;P04792;P01375;Q01959;Q16539;NP_000610;P41595;P53778;P28223;3QUE_A
T14297,CC[C@H](C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCc1ccc(OC)c(OC)c1)c1cccc(OCC(=O)O)c1)c1cc(OC)c(OC)c(OC)c1,THRSP,0.5688,活性,低毒性,2280,1BL4_A;P62942
T60531,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,PPARD,0.5684,高活性,低毒性,29290;282133;25369,P25099;O39930;P30543;P29274;P28190
T13482,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,PPARD,0.5684,活性,低毒性,,P0DMS8
T19346,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,PPARG,0.5684,活性,低毒性,3251,1G9T_A;1W25_A;P00492;1QK3_A;1QK3_B;1SGX_A;2FXV_A
T4783,COc1ccccc1Nc1nc(-c2sc(NC(C)=O)nc2C)cs1,PPARG,0.5684,活性,低毒性,2876;64666,P14780;Q9JLS3;P07203
TN9351,Cn1cccc1C=O,THRSP,0.5684,高活性,低毒性,8805;51592,Q9UPN9;O15164
T77684,NCCNc1ccnc2cc(Cl)ccc12,THRSP,0.5684,活性,毒性,814112;101829062,ABH03417;P04273;XP_001349989
T9381,O=C1CCC(N2C(=O)c3ccc(F)cc3C2=O)C(=O)N1,AOC3,0.5679,活性,低毒性,,Q96SW2;Q16531
T35795,COc1ccc(OC(C)C(=O)[O-])cc1.[Na+],FASN,0.5679,活性,低毒性,83756;80835,Q7RTX1;Q7RTX0
TN9312,Oc1ccccc1Oc1ccccc1,AOC3,0.5669,活性,低毒性,86859893;2169;945870,P0AEK4;Q6GI75;P12104
T1766,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,AOC3,0.5669,活性,毒性,6524;6523,P13866;NP_003032;NP_001243243;P31639
T9179,Clc1ccc(OCCSc2nc3ccccc3[nH]2)cc1,NR1H4,0.5669,活性,低毒性,367,P10275
T3549,Cc1nc2cccc(N)c2c(=O)n1C1CCC(=O)NC1=O,PPARD,0.5669,活性,毒性,6850;3553;6348;9656;3569;22806;1437,Q96SW2;Q16531;Q9UKT9;P01375;P04141;P05231;Q14676;P01584;P10147;P43405
T28578,CN=C1CN=C(c2ccc[nH]2)c2cc(Cl)ccc2N1,PPARG,0.5669,活性,低毒性,50487,AAI07878;EAW59941
TN9323,CC(=O)CCO,THRSP,0.5669,活性,低毒性,,1D7J_A
T5054,CC(C)(C)C(=O)N1N=CC[C@H]1c1ccccc1,THRSP,0.5669,活性,毒性,6850;19766,Q60855;P43405;Q13546
T15444,CC(C)(C)C(=O)N1N=CC[C@@H]1c1ccccc1,THRSP,0.5669,活性,低毒性,,Q13546
T19004,Cc1cccc(-c2nc3cc(-c4nc5cc(N6CCN(C)CC6)ccc5[nH]4)ccc3[nH]2)c1,PPARG,0.5664,活性,毒性,,
T67955,COc1cc2oc(=O)c(C)c(C)c2cc1OCCCN1CCN(c2ccccc2OC)CC1,NR1H4,0.5659,活性,低毒性,83817,P37136
T19655,CC(=O)N[C@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,AOC3,0.5654,活性,低毒性,362443,P27471
T7795,CCC(C)(C)C(=O)N(O)Cc1ccccc1,AOC3,0.5654,活性,毒性,19766;8737,Q60855;NP_003795;Q13546
T38516,CN(C)c1ccc(-c2cc[n+](C)cc2)cc1.[I-],GPAM,0.5654,活性,低毒性,10413,NP_001123617
T23359,Br.Oc1cc2c(cc1O)C(c1ccccc1)CNCC2,THRSP,0.5654,活性,低毒性,43740578;1812,P0DTD1;P21728
T21281,Nc1nnc(S(N)(=O)=O)s1,XPR1,0.5654,高活性,低毒性,771;80733;3636621;765;768;759;760;766;23632;762;763;887836;11238;45427576;855692;377677;280741,Q9ULX7;Q8N1Q1;Q3I4V7;A6YCJ1;B5SU02;P35218;P43166;P23280;Q31FD6;Q16790;Q6FTL6;Q5AJ71;O43570;C0IX24;P53615;Q99N23;Q95323;A0A0H3GB68;B2V8E3;P9WPJ9;P00915;O24855;P00918;Q5TU56;Q9Y2D0;P22748
T22239,O=C(Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1)Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1,PPARG,0.5649,活性,低毒性,3276,Q99873;NP_001193971
T22381,O=C1C(=O)c2ccccc2C(O)=C1c1ccccc1,SCD,0.5649,活性,低毒性,5027;18439,Q99572;Q9Z1M0
T38563,O=CC1(C2(C=O)c3ccccc3-c3ccccc32)c2ccccc2-c2ccccc21,PPARG,0.5645,活性,低毒性,,
T5179,CNc1nn2c(C)c(N(C)C)c(C)nc2c1S(=O)(=O)c1ccccc1,PPARG,0.5645,活性,低毒性,3362,P50406
T8331,Nc1ccccc1S(=O)(=O)Nc1cccc2cccnc12,AOC3,0.564,活性,低毒性,19885;3064;2597,B45705;NP_002037;Q04206;P42858;2QQS_A;NP_035411;P25963;2ISV_A
T71525,CC(=O)N[C@H]1CN[C@H](CO)[C@@H](O)[C@@H]1O,NR1H3,0.564,活性,低毒性,3074,P07686
T10422,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,THRSP,0.564,活性,低毒性,89492124;878149;84239099;75086510,P62593;P14488;Q9L4P2;P13661;P24735;A8DS27;Q4GY26;Q9L5C7;P05364;Q9F663
T19661,Nc1ncnc2c1nc(Cl)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,PPARD,0.5635,活性,毒性,,
T60074,O=C(O)c1ccc(NC2CC2)c([N+](=O)[O-])c1,RXRG,0.563,活性,低毒性,,P49019
T7058,NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21,FASN,0.5625,活性,低毒性,23411,Q96EB6
T29170,O=c1[nH]c2ncccc2c2ccccc12,THRSP,0.5625,高活性,低毒性,6790;142,O14965;P09874
T8618,O=C(O)c1cc(I)c(I)c(I)c1,PPARA,0.562,活性,低毒性,7172,P51580
T22135,CCOC(=O)CN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(CC(=O)OCC)C3=O,PPARG,0.562,活性,低毒性,5303;5300,Q13526;Q9Y237
T11518L,CC(=N)NCCSCC[C@H](N)C(=O)O,PPARG,0.562,高活性,低毒性,4843;4842;4846,NP_001153583;NP_001191147;P35228;NP_000616;P29475
T40421,Oc1cc(Cl)c(Cl)cc1O,RXRA,0.562,活性,毒性,,3I51_A;AAF95916;P9WFX0
T7788,CC(C)(c1ccccc1)N1CCCCC1,THRSP,0.562,活性,低毒性,1555,P20813
T35074,COc1ccc(S(=O)(=O)N2CCN(C(C)c3nc(OC4CCCCC4)c4ccccc4n3)CC2)cc1,AOC3,0.5615,活性,低毒性,1080,P13569
T7202,COC(=O)c1csc(C(=O)c2c[nH]c3ccccc23)n1,PPARG,0.5615,活性,毒性,59067;11622,BAC78637;P30561;BAC78638;Q9HBE4
T3S0218,O=C(O[C@@H]1[C@@H](O)[C@H](Oc2cc(O)c(C(=O)CCc3ccccc3)c(O)c2)O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@@H]12)c1cc(O)c(O)c(O)c1,PPARG,0.5615,活性,低毒性,5770,P18031
T16409,COc1ccccc1[C@@H](NS(=O)(=O)c1ccc2[nH]c(=O)ccc2c1)C(=O)N(Cc1ccco1)Cc1cccs1,THRSP,0.5615,活性,低毒性,,O15294
T26358,CN1C(=O)N[C@H]2[C@@H]3NC(=O)c4ccc(Br)n4[C@@H]3C[C@]21O,XPR1,0.5615,活性,毒性,,
T11183,CCc1[nH]c2ccc(OC)cc2c1CCN(C)C,ACACA,0.561,活性,毒性,3358;3354;6850;100135548;3352;1565;3361;3363;3362;3350;25187,NP_000855;P28221;ANW61984;NP_000515;P08908;NP_000856;P28566;P08909;O70528;NP_076917;NP_000862;P47898;P50406;P34969;P28223;P28335;NP_062874;P43405
T7636,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,NR1H3,0.561,活性,毒性,79001;309004,NP_076869;P12497;Q6TEK4;Q72874
T14008,Cc1c(C)c2c(c(C)c1O)CCC(C)(C)O2,PPARD,0.561,活性,低毒性,,
T23209,O=C(NCc1ccccc1)c1ccc2c(=O)n(-c3cccc(C(F)(F)F)c3)c(=S)[nH]c2c1,PPARG,0.5605,活性,低毒性,1559,QLI62812
T5840,CCOc1ccc(-c2nc3ccc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)cc3[nH]2)cc1,PPARG,0.5605,活性,毒性,7155;83523;2648;51426;19885;65975;6607;4137,Q02880;CAC29064;Q07817;NP_057302;B45705;AAB59829;AAI14949;NP_059107;NP_035411;NP_066564;2WWY_A;CAQ07474;P97697
T7612,O=C(Nc1ccc(Cl)nc1)c1ccc(Cl)cc1,THRSP,0.5596,活性,低毒性,3786;3785,O43525;O43526
T77628,NCCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,NR1H3,0.5591,高活性,低毒性,10298;282322;1198;817;5170;100303771;5292;25636;9748;1195;56924;8576;11040,P49759;P00517;P22612;1UU9_A;NP_002639;NP_005875;O15530;P18688;NP_006866;NP_001008910;P22694;NP_055535;NP_064553;NP_003983;Q13557;P17612;P27791
T12679,Cc1cc(C23c4ccccc4C(=O)N2CCN3C(=O)c2ccc(F)c(F)c2)ccc1Cl,GPAM,0.5586,活性,低毒性,1133,P08912
TP2204,CSCC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)CC(=O)O)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,PPARD,0.5586,高活性,低毒性,24889;25706;100719593;887,Q63931;P30553;P30551;P32239
TNU1251,Cc1cn([C@H]2C[C@H](O)[C@@H](CN)O2)c(=O)[nH]c1=O,PPARA,0.5581,活性,低毒性,24834,P27158
T9270,Nc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,AOC3,0.5576,活性,低毒性,51185;1642,Q96SW2;Q16531
T72069,COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(C)=O)nc2C)cs1,PPARG,0.5576,活性,低毒性,64666,Q9JLS3
T9973,Cc1ccc(-c2nnc(NC(=O)c3ccccc3)s2)cc1,PPARG,0.5576,活性,低毒性,,
T25701,COc1ccc(OCCCN(C)CCOc2ccc3c(c2)OCO3)c([C@@H]2Sc3ccccc3N(C)C2=O)c1,FASN,0.5571,活性,低毒性,100135490,O35505
T60372,CCCN(CCC)c1ccc(C=O)cc1[N+](=O)[O-],ACACA,0.5566,活性,低毒性,218,P30838
T1668,CC[C@]1(O)C[C@H]2C[N@@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,AOC3,0.5566,高活性,毒性,10382;7278;7277;347688;84617;347733;10376;7280;81027;10383;84790;203068;10381;7846;112714,P68363;Q13509;Q6PEY2;P04350;P68371;Q71U36;P0DPH7;Q3ZCM7;Q9BVA1;Q9BUF5;Q13885;P07437;Q9H4B7;P68366;Q9BQE3
T2868,CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)[C@H]21,AOC3,0.5557,活性,毒性,8654,P05771;O76074
T14903,O=C(NCCc1ccccc1)c1cc2cccc([N+](=O)[O-])c2[nH]1,PPARG,0.5557,活性,低毒性,5336,NP_002652;P16885
T13997,CCCCOC(=O)CN1CCC(NC(=O)c2cc(Cl)c(N)cc2OC)CC1,PPARG,0.5557,活性,低毒性,,
T3849,O=C1C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CO1,PPARG,0.5557,活性,低毒性,5770,P18031
T3369,COc1cc2c3c(c1OC)-c1ccccc1C[C@H]3N(C)CC2,NR1H3,0.5552,活性,低毒性,3358;147;148;146;3357,P25100;Q96AD5;P35368;P41595;P35348;P28335;P28223
T5399,CC(=O)Nc1ccccc1-c1cccc2c1[nH]c1ccccc12,PPARG,0.5552,活性,低毒性,54625,Q460N5
T6516,Fc1cc(F)c2c(c1)[C@H]1C=CC[C@H]1C(c1cccnc1)N2,ACACA,0.5547,活性,毒性,7468;6850;3458,O96028;NP_000610;P43405
T16723,O=C1C[C@@]2(C(=O)N1)C(=O)N(Cc1ccc(Br)cc1F)C(=O)c1cccn12,AOC3,0.5547,活性,低毒性,396816;231,P15121;P80276
T2021,CCN1c2cc(N)ccc2-c2ccc(N)cc2C1c1ccccc1,AOC3,0.5542,活性,低毒性,,3PM1_A;3V78_B;3PM1_B;3V78_A
T4076,CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)[O-])[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)[O-])[C@H]3NS(=O)(=O)[O-])[C@H](O)[C@H]2OS(=O)(=O)[O-])[C@H](O)[C@H]1NS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],PPARG,0.5542,活性,低毒性,2159,P00742
TN9786,O=[N+]([O-])c1ccc(O)c(O)c1,THRSP,0.5542,活性,低毒性,45234099;45234098,1EOC_A;1EOC_B
T5793,C=C1C(=O)O[C@H]2C[C@@H](C)[C@@H]3[C@@H](OC(C)=O)C[C@H](O)[C@@]3(C)[C@@H](OC(C)=O)[C@H]12,NR1H3,0.5537,活性,低毒性,,
T3327,CCO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,PPARG,0.5537,活性,低毒性,,
T31981,CCN(Cc1cc(=O)n2c3c(sc2n1)CCC3)c1ccc(F)cc1,RXRA,0.5537,活性,低毒性,2903,Q12879
T12054,Cc1nc2cccc(C(F)(F)F)c2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,THRSP,0.5537,高活性,低毒性,85268;3274;3757;11255;59340;3269,NP_001091683;Q865E1;Q12809;NP_001153638;NP_009163;NP_001124527;Q9Y5N1;Q9QYN8
TQ0228,COCCNCCc1cccc(Nc2ncc3c(n2)-c2ccccc2[C@H](c2ccccc2F)C3)c1,AOC3,0.5532,高活性,毒性,28989;2263;6850;2261;7468;3456;2260,P01574;P07333;Q9BV86;NP_001156685;P21802;NP_001167538;O96028;P11362;P22607;NP_001138391;P43405
T27502,CSc1nc2ccc3nc(NC(=O)C(c4ccccc4)c4ccccc4)sc3c2s1,PPARG,0.5532,活性,低毒性,165140,NP_683765
T0832,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O.Cl,PPARG,0.5532,活性,低毒性,,
T30583,Cc1[nH]c2ccccc2c1C(=O)CSc1nc2sc(C)c(C)c2c(=O)n1-c1ccccc1,PPARG,0.5532,活性,低毒性,65975,CAC29064
TN1601,C=Cc1cc(O)cc2c1-c1ccc(O)c(C)c1CC2,SCD,0.5532,活性,低毒性,2100,P03372;Q92731
T15247,Cc1ccc(S(=O)(=O)c2c(C)cc(C)cc2C)cc1,PPARG,0.5527,活性,低毒性,11069,Q8WZA2
T16761,O=c1[nH]c(N2CCC3(CC2)CN(CCO)c2cc(F)cc(F)c23)nc2c1CCCC2,RXRA,0.5527,活性,低毒性,80351;8658;10038,Q9H2K2;O95271;Q9UGN5
T1858,O=c1oc2ccc(O)cc2c2c1NCCC2,SCD,0.5527,活性,低毒性,5587,Q15139;P50613
T2S1792,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,AOC3,0.5522,活性,低毒性,,
TN7123,C=C1C(=O)[C@@]23C(=O)O[C@H]4CCC(C)(C)[C@H]5[C@H](O)OC[C@@]45[C@@H]2CC[C@@H]1[C@H]3O,NR1H3,0.5522,活性,毒性,,
T12071,COCCOCCc1c(C)c2cc(OC)c(O)c(C=O)c2oc1=O,THRSP,0.5522,活性,低毒性,2081,O75460
T13996,O=C(NO)c1cccc2ccccc12,ACACA,0.5518,活性,毒性,51056;813594;813945,CAD52000;AAD17527;AAN37052;CAD52253
T12499,CC(C)CC1(O)CCN(C(=O)c2ccc(NS(=O)(=O)c3cccc4nccnc34)cc2)CC1,PPARG,0.5518,活性,低毒性,5313,P30613
T3440,O=C(O)CCC(CP(=O)(O)O)C(=O)O,RXRG,0.5518,高活性,低毒性,85309;10003,Q9Y3Q0;Q04609;P70627
T207819,CCOC(=O)c1ccc(O)cc1O,AOC3,0.5513,高活性,低毒性,771;768;759;760;766;23632,P43166;P00915;Q9ULX7;P00918;Q16790;O43570
T20540,CC(C)[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,ACACA,0.5508,活性,低毒性,1636,P12821
T4971,C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,PPARD,0.5508,活性,低毒性,29290;25369;4507;100911796,P25099;P0DMS8;Q13126;P30543;P28647
T23388,CN1[C@@H]2CCC[C@H]1C[C@H](N1C(=O)Cc3ccccc31)C2,GPAM,0.5503,活性,低毒性,,P32297;P30926
T23371,O=C1c2ccccc2-c2nc3nonc3nc21,PPARD,0.5503,活性,毒性,25643;214763;3297;888777;55704,Q00613;P08753;BAE44387;Q8C6L5;P9WIS7
T78825,c1ccc(N2CCN(CCCc3nc4ccccc4s3)CC2)nc1,PPARG,0.5503,活性,低毒性,3358;1815;150;3354;27346;3357;148;3351;3363;1814;147;6530;1812;146;3361;151;3269;100135589;3352;152;4988,P28221;Q5BJF2;P08908;P35368;P35372;P35462;P08913;P41595;P28222;P25100;P18825;P21917;P21728;P28223;P18089;P28566;P35348;P34969;P35367;Q60492;P14416;P47898;P28335;P23975
T38414,Cc1n(CC(C)C)c2c([n+]1CC(=O)c1ccc([N+](=O)[O-])cc1)C(=O)c1ccccc1C2=O.[Br-],PPARG,0.5503,活性,低毒性,,
T24818,O=C(O)C[C@H](NC(=O)CP(=O)(O)O)C(=O)O,THRSP,0.5503,活性,低毒性,762;760,P00918;1D09_A;1Q95_A;P22748;1Q95_B
T8724,COC1c2c(ccc3c2OCO3)-c2ccc3cc4c(cc3c2N1C)OCO4,PPARG,0.5498,活性,低毒性,,
T3547,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,PPARG,0.5498,高活性,低毒性,6524;6523,P13866;NP_003032;NP_001243243;P31639
T60388,Cc1ccc2oc(=O)n(Cc3cccc(O)c3)c2c1,AOC3,0.5493,活性,低毒性,,P14174
T5S1923,COc1c2c(cc3c1-c1c(cc4c(c1OC)OCO4)C[C@H](C)[C@H](C)C3)OCO2,NR1H3,0.5493,活性,低毒性,,
T69647,O=C(CCCCCCCCCc1ccccc1)O[C@H](CBr)COP(=O)(O)O,PPARG,0.5493,活性,低毒性,1902,Q92633
T22054,NC1=NN(c2cccc(C(F)(F)F)c2)CC1,AOC3,0.5488,高活性,低毒性,5743;443551;5742;443460;24693;29527;240;25290,P05979;Q63921;P09917;P23219;P35355;P12527;P79208;P35354
T28255,CC[C@H]1C(=O)Nc2ccc(F)cc2N1C(=O)OC(C)C,GPAM,0.5488,活性,低毒性,155348,Q72547;P04585
T64362,O=c1ccccn1-c1ccc(N[C@H]2CC[C@H](Nc3ncc(OC(F)F)cn3)C2)nc1,PPARG,0.5488,活性,低毒性,255738,Q8NBP7
T6824,O=C(Nc1nccs1)C(c1cc(F)ccc1O)N1Cc2ccccc2C1=O,AOC3,0.5483,活性,毒性,6850,P00533;P43405
T0871,NC[C@H](O)c1ccc(O)c(O)c1.O.O=C(O)[C@H](O)[C@@H](O)C(=O)O,AOC3,0.5483,活性,低毒性,150;1814;6530;152;151;146;153;154,P25100;P18825;P18089;P35462;P08913;P07550;P08588;P23975
TN6791,CCCCCCCCCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,PPARG,0.5483,活性,低毒性,,
T75554,C=C1C(=O)O[C@@H]2CC(C)=C([C@@H](C)CCCO)[C@@H](OC(=O)C(C)C)[C@H]12,SCD,0.5479,活性,毒性,4837;2593;27232;6850;5409;7468;3176,P43405;O96028;Q14749;P40261;P21964;P11086;Q14353;P50135
T67728,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccc2c1OCO2,ACACA,0.5474,活性,毒性,6476;8972;93432;2548,Q2M2H8;O43451;P14410;P10253
T60019,FC(F)(F)c1cc(NC(=S)NCc2ccccc2)cc(C(F)(F)F)c1,ACACA,0.5474,活性,毒性,4149;4609,P61244;P01106
T18064,O=C1CCC(N2Cc3c(Br)cccc3C2=O)C(=O)N1,AOC3,0.5474,高活性,低毒性,51185;1642,Q96SW2;Q16531
T1888,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,PPARG,0.5474,活性,毒性,9759;51564;10013;10014;9734;9612;6850;3065;8841;79885;3066;7468;83933;55869,NP_003874;Q96DB2;Q8WUI4;Q9UKV0;Q9UQL6;Q9BY41;Q13547;Q9UBN7;NP_004955;O96028;Q9Y618;O60885;NP_001518;P56524;Q969S8;P43405;Q92769;O15379
T72030,Cc1cccc(-c2cccc(C)n2)n1,AOC3,0.5469,活性,低毒性,1237,P51685
T38369,Cc1cc2nc(N3CCC(C(=O)NC4CCCC4)CC3)n(C(C)C)c2cc1C,PPARG,0.5469,活性,低毒性,59103;9536,O14684;NP_067594;NP_004869
T2294,Nc1ccccc1NC(=O)c1cnccn1,THRSP,0.5469,活性,低毒性,10013;3065;8841;3066;55869,Q9BY41;Q13547;Q92769;Q9UBN7;O15379
T11529,Cc1csc(NC(=O)C2CCN(C(=O)N(C)Cc3ccccc3)CC2)n1,PPARG,0.5464,活性,低毒性,1373,P31327
T13332,O=C1Nc2cc(Cl)c(Cl)cc2N2CCNCC12,GPAM,0.5459,活性,低毒性,3358;3356,P28223;P28335
T15573,CO[C@@H]1[C@H](OP(=O)(OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)C[C@@H]2O)SCOC(=O)OC(C)C)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O,NR1H3,0.5459,活性,低毒性,,
T19868,CCCCOc1ccc(NC(=S)Nc2ccc(N(C)C)cc2)cc1,PPARG,0.5459,活性,低毒性,9536,O14684
T22195,CCc1sc(N)nc1-c1ccc(OC)cc1,PPARG,0.5459,活性,低毒性,861,Q01196
T3204,Nc1ccccc1NC(=O)CCCCCCC(=O)Nc1ccccc1,PPARG,0.5459,活性,低毒性,3066;3065;8841,Q13547;Q92769;O15379
T8106,COc1ccc(C(N)=O)cn1,SCD,0.5459,高活性,低毒性,4837;18113,O55239;P40261
TN1405,C=C(C)C(=O)O[C@H]1[C@@H]2[C@H](C)C(=O)O[C@@H]2C[C@@H](C)[C@@H]2C=CC(=O)[C@]21C,NR1H3,0.5454,活性,毒性,7157;7151;7468;6850,O96028;NP_001119587;P43405
T10952,Cc1c(OCC2=NCCN2)ccc(Cl)c1NS(C)(=O)=O,NR1H3,0.5454,活性,低毒性,148,P35348;NP_000671
T27920,CN1CCC(N2CCN(C(=O)[C@H](NC(=O)c3ccc4cc[nH]c4c3)c3ccccc3)CC2)CC1,PPARG,0.5454,活性,低毒性,2159,P00742
T0642,COc1ccc2c(c1)Nc1ccccc1S2,PPARA,0.5449,活性,毒性,27035;3064;25290,P42858;P12527;ABC40742
TN9558,CCn1ccnc1,THRSP,0.5444,活性,低毒性,,
T7375,COCCn1c(C)c(C)sc1=NC(=O)C1C(C)(C)C1(C)C,THRSP,0.5444,活性,低毒性,1269;1268,P21554;P34972
T60564,Fc1cc(F)cc(C2OCCc3c2[nH]c2ccccc32)c1,PPARG,0.5435,活性,低毒性,,
T5315,CCOC(=O)NC(=O)c1ccsc1NC(=O)c1nc2ccccc2s1,PPARG,0.543,活性,低毒性,3064;886125,P42858;P9WJF1
T1841,COc1cc2nc(N3CCCC3)nc(NCCCCCN3CCCC3)c2cc1OC,PPARG,0.543,活性,毒性,4837;2593;28989;27232;6850;5409;387893;7157;7151;1565;7468;3176,ANW61984;Q9BV86;P43405;NP_001119587;Q9NQR1;O96028;Q14749;P40261;P21964;P11086;Q14353;P50135
T5S1550,OCC=Cc1ccccc1,THRSP,0.543,活性,低毒性,1559,QLI62812
T3684,Cn1cc(C2=C(c3cccc(N)c3)C(=O)NC2=O)c2ccccc21,THRSP,0.543,活性,低毒性,24681;5578;25023;2932,P49841;P63319;P68403;P17252
T4691,CN(C(=O)C(c1ccccc1)c1ccccc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1.Cl,THRSP,0.543,活性,低毒性,100135587,P41144
T33393,O=c1[nH]c(=O)c(Cc2cccc(C(F)(F)F)c2)c([C@H]2CC[C@H](c3ccccc3)CC2)[nH]1,GPAM,0.5425,活性,低毒性,,P04150
T21360,CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1,PPARA,0.5425,活性,毒性,1813;3354;6850;3352;3351;3269;3350;3356,NP_001091683;NP_000855;NP_000515;NP_057658;NP_000856;NP_001159419;NP_000854;P43405
