ID,SMILES,MolWt
T0251,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,263.20
T0253,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.[Br-],398.30
T0254,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,516.86
T0255,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl,351.32
T0256,O.O.O.O.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Li+].[Li+].[Li+],281.98
T0257,[O-][n+]1cccc(CO)c1,125.13
T0258,O=c1[nH]c(=O)c2ccccc2o1,163.13
T0259,O=C(O)c1cc(=O)c2ccccc2o1,190.15
T0260,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl.[Na+],318.13
T0261,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,502.58
T0263,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1.Cl,326.27
T0264,Cc1cc(CC(=O)[O-])n(C)c1C(=O)c1ccc(Cl)cc1.[Na+],313.72
T0265,O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)[c]([Hg][OH])c-2oc2cc([O-])c(Br)cc12.[Na+].[Na+],750.66
T0266,C=C[C@H]1C[N@]2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.Cl.O,378.90
T0267,NS(=O)(=O)Cc1noc2ccccc12,212.23
T0268,CN1[C@@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1.Cl,373.92
T0269,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(Cl)C(Cl)CC21C,455.38
T0270,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,432.56
T0271,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,1139.76
T0272,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,317.22
T0273,CCN(CC)CCNC(=O)COc1ccc(OC)cc1.Cl,316.83
T0274,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,262.22
T0275,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,275.35
T0276,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,446.58
T0277,CC(C)NCC(O)c1cc(O)cc(O)c1.CC(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,520.60
T0279,C[C@H](N)[C@H](O)c1cccc(O)c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,317.29
T0280,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,395.48
T0281,C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.O=C(O)c1cc(S(=O)(=O)O)ccc1O,695.06
T0282,CC(C)[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)N[C@@H](CC(=O)O)C(=O)COc1c(F)cccc1F,513.50
T0283,CN1C(=O)OC(C)(C)C1=O,143.14
T0284,COc1cc(S(=O)(=O)[O-])ccc1O.[K+],242.29
T0285,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,335.34
T0286,C[N+](C)(CCOc1ccccc1)Cc1ccccc1.O=C([O-])c1cc2ccccc2cc1O,443.54
T0287,C[N+](C)(C)CCCCCC[N+](C)(C)C.[Br-].[Br-],362.19
T0288,O=C(O)CCc1nc2ccccc2[nH]1,190.20
T0289,Nc1c2ccccc2nc2ccccc12,194.24
T0290,Cl.Clc1ccc2nsnc2c1NC1=NCCN1,290.18
T0291,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,244.26
T0292,C[C@@H]1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,395.38
T0293,CC(C)(C(=O)c1cccnc1)c1cccnc1,226.28
T0294,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)[O-])[C@@]2(C)C=CC(=O)C=C12.[Na+],496.53
T0295,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,764.95
T0296,CN1C(C)(C)CCCC1(C)C,155.28
T0297,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,303.68
T0298,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,469.97
T0299,O.OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO,362.33
T0300,C#CCN(C)Cc1ccccc1,159.23
T0301,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,312.45
T0302,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl,388.89
T0304,Cc1cc(=O)[nH]c(=S)[nH]1,142.18
T0306,C=CCCCCCCCCC(=O)O,184.28
T0308,CC(O)(P(=O)(O)O)P(=O)(O)O,206.03
T0309,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,280.32
T0310,CC(=O)Nc1ccc(CC(=O)O)cc1,193.20
T0311,OCc1ccccc1O,124.14
T0312,Cc1cc2nc3ccc(=[N+](C)C)cc-3sc2cc1N.[Cl-],305.83
T0313,Cc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O.[Na+].[Na+].[Na+].[Na+],960.82
T0314,CCCCCCc1ccc(O)cc1O,194.27
T0315,CC(=O)Nc1ccc(C(=O)O)cc1,179.17
T0316,CC(=O)NC1CCSC1=O,159.21
T0317,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1.Cl,343.85
T0318,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,267.37
T0319,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,438.48
T0320,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,399.44
T0321,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,281.31
T0322,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,388.85
T0323,CN1CCCN=C1/C=C/c1cccc(O)c1.O=C(O)c1c(O)cc2ccccc2c1Cc1c(C(=O)O)c(O)cc2ccccc12,604.66
T0324,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1.Cl,337.85
T0325,Cl.O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1,433.94
T0326,NC(=O)CCC(N)C(=O)O.O,164.16
T0326L,NC(=O)CC[C@H](N)C(=O)O,146.15
T0327,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1.Cl,351.92
T0328,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,339.61
T0330,CN(C)CCOC(c1ccccc1)c1ccccc1.Cl,291.82
T0331,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl,437.90
T0332,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,182.17
T0333,COc1ccc(C(=O)N2CCCC2=O)cc1,219.24
T0334,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,357.44
T0335,O=C([O-])c1ccccc1O.[Na+],160.10
T0337,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,402.49
T0340,CC(C)(C)CC(C)(C)c1cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)c(O)c(-n2nc3ccccc3n2)c1,658.89
T0342,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.O.O=P(O)(O)O.O=P(O)(O)O,1026.97
T0343,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,418.45
T0344,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,416.14
T0344L,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,479.15
T0345,C1CNCCN1.C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,436.57
T0347,O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,354.38
T0348,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,364.87
T0349,Nc1nc2ccc(OC(F)(F)F)cc2s1,234.20
T0351,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,410.49
T0352,c1ccc2c(c1)sc1ccccc12,184.26
T0353,O=C(Nc1ccc(O)cc1)c1ccccc1O,229.23
T0354,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]21CCC(=O)O1,340.46
T0355,CCCC(CCC)C(N)=O,143.23
T0356,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,211.13
T0358,Cl.N=C(N)NN,110.55
T0359,CCCCCC(C)N,115.22
T0360,O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1,256.69
T0361,CC(C)CC(N)=O,101.15
T0362,Cl.Clc1ccccc1CN1CCc2sccc2C1,300.25
T0363,Cc1ccsc1/C=C/C1=NCCCN1C.O=C(O)[C@H](O)[C@@H](O)C(=O)O,370.43
T0364,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,343.47
T0364L,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1.Cl,379.93
T0365,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2.Cl,407.05
T0366,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,363.40
T0367,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,452.49
T0368,COc1cc(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC.O=C(O)/C=C\C(=O)O,533.58
T0369,CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC.Cl,431.96
T0370,CN(C)CCC(c1ccccc1)c1ccccn1.O=C(O)/C=C\C(=O)O,356.42
T0371,COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,527.64
T0372,CCOC(=O)c1ccc(OC(=O)CCCCCNC(=N)N)cc1.CS(=O)(=O)O,417.48
T0373,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,393.44
T0373L,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90
T0374,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O,532.57
T0374L,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,398.48
T0375,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,289.38
T0375L,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.O.O=S(=O)(O)O,694.84
T0376,C/C=C/C(=O)N(CC)c1ccccc1C,203.29
T0377,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,473.41
T0378,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N.Cl,344.88
T0379,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,283.11
T0380,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,430.38
T0381,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O.Cl.Cl.O.O,464.82
T0382,O=S(=O)([O-])CCCS(=O)(=O)[O-].[Na+].[Na+],248.19
T0383,Cl.O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,296.80
T0384,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,376.50
T0385,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,606.10
T0386,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl,310.87
T0386L,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,274.41
T0388,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,492.53
T0389,CCCCCCOC(=O)NC(=N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,627.75
T0390,NC(=O)c1ccc([N+](=O)[O-])cc1Cl,200.58
T0391,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,337.35
T0392,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,282.34
T0393,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,293.37
T0394,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C.Cl,315.84
T0395,CN1CCCN=C1/C=C/c1cccs1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,356.40
T0397,c1ccc2c(c1)CCCC2C1=NCCN1,200.28
T0398,NS(=O)(=O)c1ccc(C(=O)O)cc1,201.20
T0399,COC(=O)c1ccccc1O,152.15
T0400,O=[N+]([O-])c1ccc(O)c2ncccc12,190.16
T0401,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],448.09
T0402,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,361.49
T0404,Oc1cccc2cccnc12,145.16
T0407,CC1=NN(c2ccccc2)C(=O)C1,174.20
T0408,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C,402.53
T0409,CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2C(=O)O)cc1,362.36
T0411,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Ca+2],430.37
T0412,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,338.44
T0413,CCNC(=O)/C=C/c1cccc(Br)c1,254.13
T0415,Cl.N=C(N)N,95.53
T0416,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Na+],218.14
T0418,C=CCNC(N)=S,116.19
T0420,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,393.35
T0421,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,180.16
T0423,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CC(=O)[O-].[Na+].[Na+].[Na+],358.19
T0424,O=C([O-])c1ccccc1[O-].[Bi+3].[OH-],362.09
T0425,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21.CS(=O)(=O)O,429.47
T0425L,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21.CS(=O)(=O)O.O.O,465.50
T0426,NC(=O)CN1CCCC1=O,142.16
T0427,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2.[Br-],370.29
T0428,CCN(CCCc1ccccc1)CCCc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,473.57
T0429,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,179.17
T0430,O=C(NCNC(=O)NC1C(=O)NC(=O)N1CO)NC1C(=O)NC(=O)N1CO,388.30
T0432,CCNCC.O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,369.29
T0433,C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,384.43
T0434,O=C1O[C@H]2[C@H](OC(O)[C@@H]2O)[C@@H]1O,176.12
T0435,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,404.49
T0436,CC(=O)NCCCCCC(=O)O,173.21
T0437,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,268.23
T0438,Nc1ccc2cc3ccc(N)cc3nc2c1.Nc1ccc2cc3ccc(N)cc3nc2c1.O=S(=O)(O)O,516.58
T0439,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,204.23
T0440,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,252.27
T0441,NNC(=O)c1ccncc1.Nc1ccc(C(=O)O)c(O)c1,290.28
T0442,CCOc1ccc(NC(=O)CC(C)O)cc1,223.27
T0443,OCc1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,286.28
T0444,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,381.69
T0444L,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,444.70
T0445,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,284.43
T0446,Cl.c1ccc2c(CC3=NCCN3)cccc2c1,246.74
T0447,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,406.48
T0448,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,206.28
T0449,CC1=CC(=O)c2ccccc2C1=O,172.18
T0450,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,309.33
T0450L,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,345.79
T0451,N=c1nc(N2CCCCC2)cc(N)n1O,209.25
T0452,OCC(O)CN1CCN(c2ccccc2)CC1,236.32
T0453,CNC[C@H](O)c1cccc(O)c1.Cl,203.67
T0455,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,326.83
T0456,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,249.27
T0457,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,285.36
T0458,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,357.79
T0459,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,356.42
T0460,CCCCOc1ccc(OCCCN2CCOCC2)cc1.Cl,329.87
T0461,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],371.82
T0462,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,369.47
T0463,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,246.31
T0464,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,525.60
T0465,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,302.19
T0466,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,381.38
T0467,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,666.71
T0468,CCN(CC)CC(=O)Nc1c(C)cccc1C,234.34
T0469,Cl.NCC(O)c1ccc(O)cc1,189.64
T0470,CN1CCOC(c2ccccc2)c2ccccc2C1.Cl,289.81
T0472,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,313.87
T0473,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,272.25
T0474,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,862.06
T0476,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,416.58
T0477,CC(c1cc2ccccc2s1)N(O)C(N)=O,236.30
T0478,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,314.47
T0479,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,190.25
T0480,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,266.26
T0482,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,342.70
T0484,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,397.38
T0485,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,441.52
T0486,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC.Cl.O.O.O,677.20
T0486L,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC.Cl,623.15
T0487,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,684.82
T0488,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,372.55
T0489,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,276.21
T0490,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,276.75
T0491,CCOc1cc(C=O)ccc1O,166.18
T0492,COC(=O)/C=C/C(=O)OC,144.13
T0495,Nc1nccs1,100.15
T0496,CN1CC(=O)N=C1N,113.12
T0497,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],364.46
T0498,O=C(Oc1ccccc1C(=O)O)c1ccccc1O,258.23
T0499,COc1ccc(C(=O)c2ccccc2)c(O)c1,228.25
T0500,Oc1c(Cl)cc(Cl)c2cccnc12,214.05
T0501,COc1ccc(O)cc1,124.14
T0502,c1ccn2[O-]->[Zn+2]3(<-[O-]n4ccccc4=[S]3)[S]=c2c1,317.71
T0503,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,195.21
T0504,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,276.38
T0505,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,211.22
T0506,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,344.85
T0507,O=C1CC[C@@H](C(=O)O)N1,129.11
T0508,NCCCC(=O)O,103.12
T0509,Oc1ccc(Cl)c2cccnc12,179.61
T0510,N=C(N)NS(=O)(=O)c1ccc(N)cc1,214.25
T0511,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1.Cl,281.83
T0512,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,403.44
T0513,Oc1c(I)cc(I)c2cccnc12,396.95
T0514,O=C1c2ccccc2C(=O)C1c1ccccc1,222.24
T0515,O=c1oc2cc(O)ccc2s1,168.17
T0516,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C.[Na+],424.51
T0518,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.Cl,478.89
T0519,C=C[C@H]1C[N@]2CC[C@H]1C[C@H]2[C@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12,396.49
T0520,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,426.86
T0522,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12.N.N,857.00
T0525,CCC(=O)c1c(O)cc(O)cc1O,182.17
T0526,Nc1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1,242.23
T0527,COc1ccc(C=O)c(OC)c1OC,196.20
T0528,COc1ccc(F)cc1,126.13
T0529,OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO,182.17
T0530,O=C1CC(c2ccccc2)Oc2ccccc21,224.26
T0531,CC(C)C[C@H](CC(N)=O)CC(=O)O,187.24
T0532,CC1CNC(=O)NC1=O,128.13
T0533,Cl.NN1CCCCC1,136.63
T0534,N#Cc1ccc(C(O)c2ccc(C#N)cc2)cc1,234.26
T0536,N#CC1CC1,67.09
T0537,COc1cc2c(cc1OC)C(=O)C(CC1CCNCC1)C2.Cl,325.84
T0538,CC1C(=O)Nc2ccccc21,147.18
T0539,O=C(O)CCc1ccc(O)c(O)c1,182.18
T0540,OC1c2ccccc2CCc2ccccc21,210.28
T0542,COc1ccc(CC(=O)O)cc1O,182.18
T0543,Cn1cnc2[nH]c(=O)[nH]c(=O)c21,166.14
