Rank,ID,SMILES,Score
160,TN2401,CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.6338
161,T1394,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.6333
162,T2772,C=CCSC[C@H](N)C(=O)O,0.6333
163,T6987,N[C@@H](CCl)C(=O)O,0.6333
164,T41285,CCOC(=O)[C@H](CS)NC(C)=O,0.6333
165,T203956,CCCCOC(=O)C(C)C,0.6328
166,TCS0324,CCCCCc1ccco1,0.6328
167,TYD-02630,CCOC(CCO)OCC,0.6323
168,T73900,C=CCS(=O)C[C@H](N)C(=O)O,0.6323
169,T207069,CCCc1c(O)cccc1O,0.6323
170,T4799,c1ccc2[nH]ccc2c1,0.6323
171,T12616L,CC1CCc2c(cc(Br)c(F)c2Br)N1C=O,0.6323
172,T4811,C[C@@H](N)C(=O)O,0.6323
173,T19999,O[C@H]1CCCc2ccccc21,0.6318
174,T6466,Cc1cccc([C@H](C)c2cnc[nH]2)c1C.Cl,0.6313
175,T22425,FCOC(C(F)(F)F)C(F)(F)F,0.6309
176,T203979,CCCCC1CCCCC1,0.6304
177,TN9648,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1O,0.6304
178,T2723,CC1=CC(=O)CC(C)(C)C1=O,0.6304
179,T1613,Cl.NNc1nncc2ccccc12,0.6299
180,TN9802,Cc1cc(C)c(N)c(C)c1,0.6299
181,T207075,Cc1cc(C(C)C)ccc1O,0.6299
182,T20055,Nc1ncnc2c1ncn2[C@@H]1OC(CO)[C@@H](OP(=O)(O)O)[C@H]1O,0.6299
183,T17309,CC(C)Cc1ccc([C@@H](C)C(=O)O)cc1,0.6294
184,TN9268,Cc1cc(C)c2ccccc2n1,0.6294
185,T1902,Cc1ccc(S(=O)(=O)/C=C/C#N)cc1,0.6294
186,T4141,CN(C)CCn1cc(C(=O)N2CCC3(CC2)OCc2ccccc23)c2ccc(Cl)cc21,0.6294
187,TN9522,Cc1ccc2ccccc2c1O,0.6289
188,T9899,CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@H](C)O[C@H]1n1cc(F)c(N)nc1=O,0.6284
189,T0448,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,0.6284
190,T13485,NC(C(=O)O)c1ccccc1,0.6270
191,T7335,NC[C@H](N)C(=O)O,0.6270
192,T3740,COc1ccc(C=O)cc1O,0.6265
193,T19302,CC[C@@H](N)C(=O)O,0.6260
194,T50075,Cc1noc(C)c1-c1ccccc1,0.6255
195,TQ0190,O=C(CO)[C@@H](O)[C@H](O)CO,0.6250
196,TJO2729,C[C@H](N)C(=O)O,0.6245
197,TN1003,CC(N)C(=O)O,0.6245
198,TN9551,Cc1nc2ccccc2n1C,0.6240
199,TN7202,Clc1c[nH]c2cc(Br)ccc12,0.6235
