Rank,ID,SMILES,Score
218,T6821,CN(C)C(=S)NN=C(c1ccccn1)c1ccccn1,0.7251
219,T1390,CC(C)(CO)C(O)C(=O)NCCCO,0.7251
220,T3734,CC(=O)c1ccc(O)c(O)c1,0.7246
221,T38652,CCCCCCCCC(CCCCCCCC)(CO[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)CO[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,0.7246
222,T7438,COc1cc(O)cc(OC)c1,0.7241
223,T3295,Cn1ccc(N)n1,0.7241
224,TN9265,CCc1nc(C)cs1,0.7236
225,T10933,N[C@H](CS)C(=O)O,0.7236
226,T7852,O=C1C(Cl)=CC(=NCl)C=C1Cl,0.7236
227,TL0006,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H](C(=O)O)[C@@H](OC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O,0.7231
228,T72042,CC(=O)Nc1ccc(S(=O)(=O)Nc2nccc(C)n2)cc1,0.7231
229,TN9218,Cl.Nc1ccccc1-c1ccccc1,0.7231
230,T4766,CC(CC(=O)O)CC(=O)O,0.7231
231,T73940,CC(=O)N[C@@H](CSc1ccccc1)C(=O)O,0.7231
232,T0335,O=C([O-])c1ccccc1O.[Na+],0.7231
233,T67939,S=c1[nH]nc(-c2cccc(Br)c2)[nH]1,0.7227
234,T3375,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,0.7227
235,T19071,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,0.7227
236,TN9481,CNc1ccccc1N,0.7222
237,T0887,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,0.7222
238,TQ0308,O[C@H]1[C@H](O)[C@@H](O)CN2CC[C@H](O)[C@H]12,0.7222
239,T13275,Cl.c1cc2c3c(c1)[C@H]1CCC[C@H]1CN3CCNC2,0.7222
240,T5113,OC[C@@H]1OC(O)[C@@H](O)[C@H](O)[C@H]1O,0.7217
241,T0008,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1.[Na+],0.7217
242,TN7144,O=C1OCC(c2ccccc2)=C1c1ccccc1,0.7212
243,T3675,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,0.7212
244,T20263,CC(=S)Nc1ccccc1,0.7212
245,T65088,Cl.N[C@H](CC(=O)O)Cc1ccccc1,0.7212
246,T206024,Cc1cccc(C)c1O,0.7207
247,T9086,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O][Na])OP(=O)([O][Na])OP(=O)(O)[O][Na])O2)c(=O)[nH]c1=O,0.7202
248,T6543,Cn1cc(C[C@@H](N)C(=O)O)c2ccccc21,0.7202
249,T22013,Nc1nc2ncnc(N)c2[nH]1,0.7197
250,TYD-02598,NC(Cc1cccnc1)C(=O)O,0.7197
251,T7877,CC(=O)Nc1ccc(/C=N/NC(N)=S)cc1,0.7197
252,T7661,NC(=O)c1ccc2[nH]ccc2c1,0.7197
253,T4866,Cl.NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12,0.7197
254,T88412,c1ccc(Nc2cccc3ccccc23)cc1,0.7192
255,T77562,CO[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O,0.7192
256,TN9594,CNc1ccccc1C,0.7192
257,T20708,C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,0.7188
258,TYD-00713,Nc1ccc2[nH]ccc2c1,0.7188
259,TN1261,COC(=O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1,0.7188
260,T38651,CCCCCCCCCCC(CCCCCCCCCC)(CO[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)CO[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,0.7188
261,TMIH-0600,[2H]C1=C(C([2H])([2H])[2H])C(=O)c2c([2H])c([2H])c([2H])c([2H])c2C1=O,0.7183
