Rank,ID,SMILES,Score
218,TN9449,COc1cccc(O)c1C(C)=O,0.6465
219,TN8421,O=C1Cc2cc(O)ccc2O1,0.6460
220,T4788,CCC[C@H](N)C(=O)O,0.6460
221,TN9354,Cc1ccc(C)c(O)c1C,0.6455
222,TYD-00220,Cc1cc2ccccc2[nH]1,0.6455
223,T0399,COC(=O)c1ccccc1O,0.6450
224,T64386,Cc1cc(C)c(C)c(O)c1,0.6450
225,T3131,C[C@H]1O[C@H]1P(=O)([O-])[O-].[Ca+2],0.6445
226,T37987,O=C(CO)[C@H](O)[C@H](O)CO,0.6445
227,T50053,Cc1nc[nH]c1-c1ccc(Cl)cc1,0.6445
228,T207104,ClC(Cl)(Cl)C(Cl)(Cl)Cl,0.6445
229,TN9424,[Cu][S][Cu],0.6440
230,T35749,Cc1cc(O)c(C(C)C)cc1O,0.6436
231,TN7167,Brc1nc(Br)c(Br)[nH]1,0.6436
232,T2719,O=C(O)CCC(=O)O,0.6436
233,T41274,N[C@@H](Cc1ccc(F)cc1)C(=O)O,0.6431
234,TN9666,c1cnsc1,0.6431
235,T3676,Oc1ccc2c(c1)OCO2,0.6431
236,T0899,CC(=O)C1C(=O)C=C(C)OC1=O,0.6431
237,T0628,c1ccc2c(c1)CCc1ccccc1N2,0.6426
238,T9208,Oc1cc(O)c2c(O)cc(O)cc2c1,0.6426
239,TN9394,COc1ccc(N)cc1.Cl,0.6426
240,T1695,NC(Cc1ccccc1O)C(=O)O,0.6421
241,T7971,Nc1cccc2cccc(S(=O)(=O)O)c12,0.6421
242,T50052,CC(N)(Cc1ccccc1)c1ccccc1,0.6421
243,T206010,Cc1cccc2sccc12,0.6416
244,T65088,Cl.N[C@H](CC(=O)O)Cc1ccccc1,0.6416
245,T38079,C#CCC(N)C(=O)O.Cl,0.6416
246,TN5088,COc1cccc(OC)c1O,0.6411
247,T0505,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,0.6406
248,T4752,NC1(C(=O)O)CC1,0.6406
249,T1598,CC(N)C12CC3CC(CC(C3)C1)C2.Cl,0.6406
250,T0390,NC(=O)c1ccc([N+](=O)[O-])cc1Cl,0.6401
251,T39686,COc1cccc2ccccc12,0.6401
252,T5068,O.O=C([O-])[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.[Na+],0.6401
253,T77690,N[C@@H](CC1CCCCC1)C(=O)O,0.6401
254,TN9353,O=Cc1cccc(O)c1O,0.6396
255,T21428,CN1CCN2c3ccccc3Cc3ccccc3C2C1,0.6396
256,T9838,NC(Cc1ccccc1Cl)C(=O)O,0.6392
257,T72662,CCN(CCN)Cc1cccc(Br)c1.Cl.Cl,0.6392
258,TN9661,CCC(C)c1ccccc1O,0.6387
259,T5984,O=C(O)c1c[nH]c2ccccc12,0.6387
260,T22426,O=C([O][Na])[O][Na],0.6382
261,T207083,COc1cccc(N)c1,0.6372
262,TNU0839,OC[C@H]1SC[C@H](O)[C@@H]1O,0.6372
263,TN9185,CCc1ccc(N)cc1,0.6372
264,TN9594,CNc1ccccc1C,0.6372
265,TYD-02844,Nc1ccc(F)c(O)c1,0.6372
266,T67384,CCc1cccc(C)c1O,0.6372
267,T5682,Oc1ccc2cc[nH]c2c1,0.6367
268,TN9593,CNc1ccc(N)cc1,0.6362
269,TN9232,O=C(O)C(O)C(=O)O,0.6362
270,T86994,CCNc1ccccc1C,0.6362
271,T14830,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,0.6353
272,T3280,O.O.O.O.O=P([O-])(O)C(Cl)(Cl)P(=O)([O-])O.[Na+].[Na+],0.6348
273,T36736,COc1cc(OC)cc(C(=O)O)c1,0.6348
274,T4809,c1cncnc1,0.6338
275,T22427,CC(=O)[c-]1c(=O)cc(C)oc1=O.[Na+],0.6338
276,T31433,N#Cc1c(Cl)cccc1Cl,0.6338
277,T4772,CC(C)CC(N)C(=O)O,0.6338
278,T19392,N[C@@H](CCS)C(=O)O,0.6333
