ID,SMILES,CID,MolecularFormula,MolecularWeight,XLogP,TPSA,Complexity,HBondDonorCount,HBondAcceptorCount,RotatableBondCount
T33828,N[C@@H](CCOC(=O)CCC(=O)O)C(=O)O,439406,C8H13NO6,219.19,-3.7,127,252,3,7,8
TN6991,CCCCCCCCCCCCCCO,8209,C14H30O,214.39,6.2,20.2,102,1,1,12
T36125,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,38409,C13H8Cl2O4S,331.2,4.1,91.8,379,1,5,5
T36141,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,213013,C18H12Cl2N2O,343.2,4.9,42,398,1,2,3
T36587,Nc1cc(S(=O)(=O)[O-])c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c43.[Na+].[Na+].[Na+],9849652,C16H8NNa3O9S3,523.4,,223,936,1,10,0
T36789,CC1CCCCC1=O,11419,C7H12O,112.17,1.5,17.1,96,0,1,0
T36818,Nc1cc2nc3ccccc3oc-2cc1=O,72725,C12H8N2O2,212.20,1,64.7,434,1,4,0
T36968,CN(C)c1ccc(Nc2nc(-c3ccncc3)nc3c2CC(N)CC3)cc1,135150944,C21H24N6,360.5,2.6,80,458,2,6,4
T37071,Cc1cc(C)nc(Nc2ccccc2)n1,91650,C12H13N3,199.25,2.9,37.8,179,1,3,2
T37101,O=C1c2ccccc2C(=O)c2c(O)cccc21,8512,C14H8O3,224.21,3.5,54.4,349,1,3,0
T37482,COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,519102,C15H13Cl2NO2,310.2,4.7,38.3,317,1,3,5
T37501,CCOCC(=O)O,12301,C4H8O3,104.10,0,46.5,60,1,3,3
T37512,O=C(O)[C@@H]1C[C@H](O)CN1,440015,C5H9NO3,131.13,-3.3,69.6,125,3,4,1
T37709,OCC(Cl)(Cl)Cl,8259,C2H3Cl3O,149.40,1.4,20.2,38,1,1,0
T37734,O=c1[nH]c2ccc(-n3c(C(F)(F)F)nc4ccc(C(F)(F)F)nc43)cc2s1,122654476,C15H6F6N4OS,404.3,4,85.1,602,1,10,1
T37886,CCCCCCCCCCCCCCCCCO,15076,C17H36O,256.5,7.8,20.2,134,1,1,15
T38192,O=C1CCC2CN(S(=O)(=O)c3ccc(F)cc3)CCN12,9861054,C13H15FN2O3S,298.34,0.6,66.1,482,0,5,2
T38294,Cc1ncc(CO)c(C)c1O.Cl,67417,C8H12ClNO2,189.64,,53.4,129,3,3,1
T38400,CS(=O)c1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1,127657,C14H9Cl3N2O2S,375.7,4.4,74.2,431,1,4,3
T38465,O=C(c1ccccc1)C(O)O,99611,C8H8O3,152.15,0.5,57.5,136,2,3,2
T38514,Nc1nc(N)c2ncn(CCOCP(=O)(O)O)c2n1,64988,C8H13N6O4P,288.20,-2.6,162,354,4,9,5
T39429,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccc(F)cc1)c1ccc(F)cc1)C2.Cl,24978533,C21H24ClF2NO,379.9,,12.5,396,1,4,4
T40585,OCCCO,10442,C3H8O2,76.09,-1,40.5,12,2,2,2
T5505,Cc1ccc2c(c1CCC(=O)O)CC[C@@H](NS(=O)(=O)c1ccc(Cl)cc1)C2,9938840,C20H22ClNO4S,407.9,4.1,91.9,612,2,5,6
T9715,CC[C@H](C)[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C(C)=O)[C@@H](C)OC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)C(=O)[C@H](C(C)C)OC(=O)C[C@@H]1O,9812534,C57H87N7O15,1110.3,5.7,285,2200,4,15,15
T9703,COCc1nc2cnc3cc(-c4c(C)noc4C)c(OC[C@H]4CCNC4)cc3c2n1[C@H](C)c1ccccc1,146018691,C30H33N5O3,511.6,4.2,87.2,768,1,7,8
T21868,Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)O)C(C)C)cc1,9961766,C36H48N6O9,708.8,3,223,1250,7,9,16
T35384,C[C@@H]1CNC(=O)c2cnn3cc4c(nc23)N(Cc2cc(F)cnc2O1)[C@H]1CCC[C@H]1O4,153506575,C21H21FN6O3,424.4,1.8,93.9,702,1,8,0
T9800,Oc1ccc([C@H]2Oc3ccc(O)cc3[C@H]3CCC[C@H]32)cc1,9925763,C18H18O3,282.3,4,49.7,363,2,3,1
T21620,CCc1nc2c(C)cc(C)nc2[nH]1,9815374,C10H13N3,175.23,2.3,41.6,183,1,2,1
T3036,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,9051,C21H28O2,312.4,3.8,34.1,628,0,2,1
T9780,COc1cc(CC(=O)O)cc(OC)c1OC,70372,C11H14O5,226.23,0.9,65,216,1,5,5
T5848,N[C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21)C(=O)O,83814,C16H28N4O4S,372.5,-2.4,159,491,5,6,11
T9781,CC(C)(C)OC(=O)CCCCCCCCCCCCCCC(=O)O,57817723,C20H38O4,342.5,6.7,63.6,331,1,4,17
T38318L,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)C(C)C.CC(=O)O,171360518,C34H55N9O12,781.9,,368,1250,12,14,23
T29457L,CCCCCC(O)CCCC(=O)[O-].[Na+],23676659,C10H19NaO3,210.25,,60.4,139,1,3,8
T22933L,CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(N)=O,90488840,C29H56N10O7,656.8,-1.3,299,1050,10,9,22
T23076L,C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)O,71353398,C31H41N7O9,655.7,-3.3,258,1090,9,10,18
T23237L,CC(=O)O.CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(N)=O)[C@@H](C)O,164185798,C33H57N9O8,707.9,,307,1060,10,10,20
T22752L,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](CO)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)O)[C@@H](C)O,107847,C33H46N6O10,686.8,-3,270,1110,10,11,19
T22928L,CC(C)[C@H](NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)CN)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,195503,C43H63N13O11,938.0,-2.8,398,1730,13,13,26
T9776,CCN(CCN)Cc1cccc(Br)c1,66568274,C11H17BrN2,257.17,1.9,29.3,152,1,2,5
T9778,COc1ccc(-c2csc(NC(=O)C3CCCCN3S(=O)(=O)c3ccccc3)n2)cc1,4880560,C22H23N3O4S2,457.6,3.9,125,700,1,7,6
T32098L,CC(=O)O.NCCCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O,168012737,C12H20N4O5,300.31,,158,303,5,7,7
T9702,CN1C(=O)[C@@H](NC(=O)c2nc(Cc3ccccc3)n[nH]2)COc2cccnc21,130298939,C19H18N6O3,378.4,1.7,113,570,2,6,4
T21859,Nc1nc(-c2ccc(Cc3ccccc3)cc2)cs1,3768902,C16H14N2S,266.4,4.2,67.2,270,1,3,3
T35398,O=C(O)c1cnc(SCCCc2ccccc2)[nH]c1=O,164185799,C14H14N2O3S,290.34,2.8,104,440,2,5,6
T9531,COc1cc(C(=O)NC=NNc2cccc(NC(=O)c3ccccc3)c2)cc(OC)c1OC,171989818,C24H24N4O5,448.5,3.9,110,641,3,7,9
T9777,COc1cccc(C=NNc2ncnc3scc(-c4ccccc4)c23)c1O,3709219,C20H16N4O2S,376.4,4.7,108,502,2,7,5
T21593,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,6398883,C20H16F3N3O,371.4,4.6,54,480,2,6,5
T9784,O=C(O)CCCCCCCCCCCCCCCCCCCCC(=O)O,244872,C22H42O4,370.6,8.6,74.6,296,2,4,21
T9785,CC(C)(C)OC(=O)CCCCCCCCCCCCCCCCCCC(=O)O,59769800,C24H46O4,398.6,8.8,63.6,385,1,4,21
T9779,Fc1ccc(Nc2nc3ccccc3s2)cc1,2360905,C13H9FN2S,244.29,4.2,53.2,256,1,4,2
T22118,O=C1C=C(N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)C(=O)c2ccccc21,56605052,C21H16N2O4,360.4,3.4,99.3,659,3,5,5
T12997,Nc1c(C(=O)NCc2ccc(C(=O)NCCCC3CCCCC3)cc2)cnn1-c1ccccc1,139030333,C27H33N5O2,459.6,5.6,102,639,3,4,9
T9600,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,7311,C14H22O,206.32,4.9,20.2,206,1,1,2
T9783,CC(C)(C)OC(=O)CCCCCCCCCCCCCCCCC(=O)O,27282473,C22H42O4,370.6,7.7,63.6,358,1,4,19
T5579,C=CCSC,66282,C4H8S,88.17,1.5,25.3,24,0,1,2
TQ0026,COCCCc1ccc2oc(-c3ccc(OC)c(OC)c3)cc2c1,24764491,C20H22O4,326.4,4.4,40.8,375,0,4,7
TQ0289,CC(C)S(=O)(=O)NC[C@H](C)c1ccc(NC(=O)c2cc(F)cc(F)c2)cc1,9843690,C19H22F2N2O3S,396.5,3.5,83.7,576,2,6,7
TN1624,CCOC(=O)C=Cc1ccccc1,7649,C11H12O2,176.21,3,26.3,179,0,2,4
TN2101,CCCCCC1=CC(=O)C=C(OC)C1=O,84800,C12H16O3,208.25,2.6,43.4,324,0,3,5
T10022,CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,131150,C40H80NO8P,734.0,13.5,111,826,0,8,40
T15109,O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc4nc(C(=O)NCc5ccc(OC(F)(F)F)cc5)cn4c3)cc2)CC1,71696573,C30H28F3N3O4,551.6,7.4,92.9,850,2,8,8
T15418,CCCn1c(=O)c2nc(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)[nH]c2n(CC)c1=O,11270783,C21H21F3N6O2,446.4,4.2,87.1,708,1,7,6
T11224,CNC[C@@H](NC(=O)c1ccc(-c2nc([C@H]3CC[C@H](O)[C@@H](F)C3)cnc2N)cc1F)c1cc(F)cc(Br)c1,118045847,C26H27BrF3N5O2,578.4,3.1,113,757,4,9,7
T11501,CNC(=O)c1ccc2c(c1)ncn2-c1ccc(CC(=O)OC(C)(C)C)cc1,138377545,C21H23N3O3,365.4,3.1,73.2,537,1,4,6
T13278,COc1cc(C(=O)c2ccc(-c3csc(NC(=O)[C@@H](N)C(C)C)n3)cc2-n2cncn2)cc(OC)c1OC.Cl,46929961,C26H29ClN6O5S,573.1,,172,794,3,10,10
T13408,CC[C@@H](Oc1nc(Oc2cccc(-c3cccc(CN)c3)c2)c(F)cc1F)C(=O)O,69496744,C22H20F2N2O4,414.4,1.9,94.7,555,2,8,8
T16530,Cc1nc2c(NCc3cccc(S(C)(=O)=O)c3)nccn2c1-c1ccc(O)c(F)c1,135742054,C21H19FN4O3S,426.5,3.5,105,690,2,7,5
T16789,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21,287180,C17H14N2O3,294.30,0.6,70.5,482,1,5,3
T12016,COC(=O)[C@@H]1CCC(=O)N1,78646,C6H9NO3,143.14,-0.4,55.4,166,1,3,2
T16967,COc1ccc(-c2c(C)nn3c(NCCN4CCOCC4)cc(C)nc23)cc1OC,4904109,C22H29N5O3,411.5,2.7,73.2,535,1,7,7
T5757,COC(=O)C1=CO[C@@H](O)[C@@H]2[C@@H](C)[C@@H](O)C[C@H]12,10466307,C11H16O5,228.24,0.2,76,324,2,5,2
TN3209,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,5322065,C15H10O5,270.24,2.9,87,418,3,5,1
TN3910,C[C@H]([C@H](O)CCC(C)(C)O)[C@H]1CC[C@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C,171361473,C27H44O6,464.6,1.7,118,821,5,6,5
T20797,CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1.Cl,9952420,C23H34ClNO2,392.0,,21.7,337,1,3,12
T20804,COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,54960,C16H18N4O7S,410.4,1.6,154,627,2,9,8
T20847,CCN(CC)C(=O)SCc1ccc(Cl)cc1,34192,C12H16ClNOS,257.78,3.4,45.6,213,0,2,5
T20950,O=C(O)Cn1nnc(-c2nnc(N3CCC(Oc4cc(F)ccc4Br)CC3)s2)n1,24988880,C16H15BrFN7O3S,484.3,3.4,147,577,1,11,6
T23403,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)(=O)=O)cc1,114866,C20H17FO4S,372.4,3.5,79.8,723,1,5,4
T23481,Cc1cc2c(N3CCCC3)nc(N3CCCC3)nc2n1C,154689,C16H23N5,285.39,2.9,37.2,364,0,4,2
T23521,CC(C)c1cccc(C(C)C)c1NC(=O)Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,9933427,C25H27N3O3S,449.6,6.6,112,592,2,4,6
T19672,COc1ccccc1OC(=O)CNC(=O)Cc1ccc(C(=O)c2ccc(C)cc2)n1C,65655,C24H24N2O5,420.5,4,86.6,631,1,5,9
T19889,N[C@@H](Cc1c[nH]c2ccc(Br)cc12)C(=O)O,644329,C11H11BrN2O2,283.12,-0.1,79.1,275,3,3,3
T20102,O=c1[nH]cnc2[nH]nnc12,135410720,C4H3N5O,137.10,-1,83,190,2,4,0
T20237,CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,213031,C14H17Cl2NO2,302.2,4.4,49.3,331,2,2,2
T24170,Cc1c(I)c(=O)n(-c2ccccc2)n1C,8522,C11H11IN2O,314.12,1.3,23.6,308,0,2,1
T23854,Cc1ccc2c(c1)C1CN(C)CCC1N2.Cl.Cl,134973,C13H20Cl2N2,275.21,,15.3,241,3,2,0
T26745,O=C(O)[C@@H](Cc1ccccc1)Nc1cc(-c2ccc(OCc3ccccc3)cc2)ncn1,9910289,C26H23N3O3,425.5,5.2,84.3,555,2,6,9
T27061,CC(C)CCOc1ccc(N)cc1.Cl,16078965,C11H18ClNO,215.72,,35.3,128,2,2,4
T28020,CC(C)c1ccc(C(=O)NC(=S)Nc2cc(C(F)(F)F)ccc2Cl)cc1,2173015,C18H16ClF3N2OS,400.8,6.2,73.2,507,2,5,3
T30937,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1F,213053,C16H13ClFN3O3S,381.8,2.9,95.6,553,1,6,4
T31716,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C.Cl,9796823,C17H29ClN2O,312.9,,32.3,283,2,2,7
T35317,O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2ccccc12,1613,C19H12F3N3O3S,419.4,3.5,111,702,1,9,4
TN6962,CCCCCCCCCCCCCCCCCCCCCC,12405,C22H46,310.6,11.5,0,153,0,0,19
TN7017,CCCCCCCCCCCCCCCCCCCCCCCC,12592,C24H50,338.7,12.6,0,174,0,0,21
T35367,CC(N)=S,2723949,C2H5NS,75.14,-0.3,58.1,33,1,1,0
T35856,CC(C)C[C@](C)(N)COc1ccc(-c2ccnc(C(F)F)c2)nc1C(F)F,118419773,C19H23F4N3O,385.4,3.7,61,455,1,8,8
T36682,CC(C)(C)NS(=O)(=O)c1ccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)c2ccc(F)cc2)cc1,142474792,C26H28FN3O4S,497.6,4.1,113,801,3,6,9
T36951,CC(=O)O.Cc1ccc(S(=O)(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCNC(=N)N)C(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,16220004,C28H38N8O9S,662.7,,281,1120,6,11,12
T37190,C=CC[C@H](N)C(=O)O,167529,C5H9NO2,115.13,-2.3,63.3,101,2,3,3
T37197,COc1cccc2c1CC(N)CC2.Cl,12924837,C11H16ClNO,213.70,,35.3,171,2,2,1
T37314,O=C(C(C[N+](=O)[O-])=NO)N1CCN(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CC1,168010085,C20H20Cl2N4O4,451.3,4.7,102,599,1,6,5
T37906,Cl.ClCCN(Cc1ccccc1)Cc1ccccc1,5925,C16H19Cl2N,296.2,,3.2,187,1,1,6
T38361,O=C(Cn1c(CCNCC(=O)c2ccccc2)nc2ccccc21)Nc1ccc2c(c1)CCC2,171666454,C28H28N4O2,452.5,4.6,76,694,2,4,9
T38948,CS(=O)(=O)OCCOCCOCCOCCOC1CCCCO1,19940118,C14H28O8S,356.43,-0.1,97.9,367,0,8,14
T38953,[N-]=[N+]=NCCCCCCO,11051778,C6H13N3O,143.19,1.9,34.6,110,1,3,6
T39284,CCN1CC2(CCN(CCc3cc(F)ccc3F)CC2)O[C@H](C)C1=O,118561036,C19H26F2N2O2,352.4,2.7,32.8,468,0,5,4
T39318,CC(N)Cc1cccc(C(F)(F)F)c1,15897,C10H12F3N,203.20,2.5,26,179,1,4,2
T39516,Cc1cnc(-c2ccc(C(F)(F)F)cc2)n1Cc1ccccc1OCCC[C@@H](C)CC(=O)O,126752383,C25H27F3N2O3,460.5,5.5,64.4,610,1,7,10
T39668,CCCSSC,16592,C4H10S2,122.3,1.8,50.6,21,0,2,3
T39669,CNCCN1CCC(c2ccc3[nH]c(-c4ccc(OC)c(OC)c4)c(C(C)C)c3c2)CC1,134230357,C27H37N3O2,435.6,4.9,49.5,565,2,4,8
T21508,Cc1c2c(c(O)c3c(O)cccc13)C(=O)C1(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C1C2.Cl,54736990,C22H23ClN2O7,462.9,,161,855,6,8,2
T21729,CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,57782,C13H20N4O3,280.32,0.7,78.7,390,1,4,5
T9827,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,18104,C24H31N3O2S,425.6,3.1,72.3,555,1,6,8
T11527L,CC(=O)O.N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O,131697988,C11H18N4O6,302.28,,179,317,6,8,6
T36926L,CC(=O)O.CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,168013001,C67H98N18O17,1427.6,,603,2780,18,19,42
T9696,CN(C)c1ccc(-c2nc3ccc(F)cc3[nH]2)cc1,60979451,C15H14FN3,255.29,3.5,31.9,302,1,3,2
T9787,Cl.Clc1ccc(OC[C@@H]2C[C@H]3C[C@H]3N2)cn1,146026958,C11H14Cl2N2O,261.14,,34.2,239,2,3,3
T9808,CCCCCCCCCCCCCCSCC(=O)O,114924,C16H32O2S,288.5,7.1,62.6,195,1,3,15
TQ0274,C[C@@H](CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,123976,C27H46O2,402.7,7.1,40.5,612,2,2,6
TQ0282,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C)cn2)nc(-c2ccncc2)nc1OC,9912992,C23H21N5O5S,479.5,3.1,134,732,1,10,8
TQ0305,Cc1cc2nc(NCCCO)n(CC(=O)c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c2cc1C,2858523,C28H39N3O3,465.6,7.2,87.4,661,3,5,9
TN1722,O=C[C@@](O)(COC(=O)c1cc(O)c(O)c(O)c1)[C@H](O)[C@H](O)COC(=O)c1cc(O)c(O)c(O)c1,21145076,C20H20O14,484.4,-1.3,252,693,9,14,11
T12069,CS[C@@]1(C(=O)Nc2ccc3[nH]nc(-c4ccc(OC(C)C)nc4)c3c2)CCN(CC(=O)N2CC=C(c3ccc(-c4ncn(C)n4)cc3)CC2)C1,58282870,C37H41N9O3S,691.8,4.3,159,1220,2,9,10
T12282,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](CO)[C@H](O)[C@@H]1O,122253,C15H21NO6,311.33,-0.7,108,360,4,6,5
T13482,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,102213,C11H15N5O4,281.27,-0.5,129,349,3,8,3
T13502,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,5283906,C24H38O3,374.6,5.8,54.4,613,1,3,4
T13522,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,444262,C24H38O4,390.6,4.6,74.6,645,2,4,4
T15030,O=C(O)[C@H]1CSC(c2nc3cc4c(cc3s2)NCC4)=N1,91885395,C13H11N3O2S2,305.4,2.6,128,459,2,7,2
T15497,CN1CCN(c2ccc3[nH]c(-c4ccc5[nH]c(-c6ccccc6)nc5c4)nc3c2)CC1,44386667,C25H24N6,408.5,4.3,63.8,601,2,4,3
T17697,COc1cc(-c2cn(C)c(=O)c3cnccc23)cc(OC)c1CN1CCNCC1.Cl.Cl,138377578,C22H28Cl2N4O3,467.4,,66.9,593,3,6,5
T17953,CC(C)(C)OC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)OCC1c2ccccc2-c2ccccc21,11103667,C32H35N3O6,557.6,4.6,123,890,3,6,13
T18318,CC(C)[C@H](NC(=O)CCCCCN1C(=O)C=CC1=O)C(=O)N[C@@H](C)C(=O)Nc1ccc(COC(=O)Oc2ccc([N+](=O)[O-])cc2)cc1,100029269,C32H37N5O10,651.7,3.3,206,1150,3,10,17
T15171,O=C(CCCC(=O)ON1C(=O)CCC1=O)ON1C(=O)CCC1=O,4432628,C13H14N2O8,326.26,-1.5,127,503,0,8,8
T14194,C[N+](C)(C)CCC(=O)c1ccc2ccccc2c1.[I-],169245,C16H20INO,369.24,,17.1,292,0,2,4
T14522,O=C1SS(=O)(=O)c2ccccc21,3009847,C7H4O3S2,200.2,1.1,84.9,301,0,4,0
T10300,C[C@H](NC(=O)N1CCc2cccnc2[C@H]1c1ccc(C(F)(F)F)cc1)C(F)(F)F,90655362,C19H17F6N3O,417.3,4.2,45.2,573,1,8,2
T14975,C[C@H](NC(=O)c1cc(Cl)ccc1Oc1ccc(F)cc1)c1ccc(C(=O)O)cc1,11524454,C22H17ClFNO4,413.8,4.9,75.6,561,2,5,6
T15413,O=C(O)CC1CCC2(CC1)CCN(c1cc(OC(F)(F)F)ccc1Cl)CC2,73777063,C19H23ClF3NO3,405.8,6.2,49.8,513,1,7,4
T12767,Cc1cc(C)n(CCCCCSc2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)n1,9844830,C25H28N4S,416.6,6,71.8,492,1,3,9
T12847,COc1cc2c(cc1N1C[C@@H](C)N[C@@H](C)C1)N(C(=O)c1ccc(-c3ccc(-c4noc(C)n4)cc3C)cc1)CC2.Cl,11685613,C32H36ClN5O3,574.1,,83.7,857,2,7,5
T12909,CCc1ccccc1NC(=O)CSC(=O)NNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,16725315,C27H33N5O5S,539.6,4.5,167,835,5,6,11
T12918,CC(C)(C)C(=O)NCCC1CCN(c2ncnc3cc(C(N)=O)sc23)CC1,71304814,C19H27N5O2S,389.5,2.8,129,545,2,6,6
T12931,O=C(NCc1ccc(Cl)cc1)C1CCN(S(=O)(=O)c2cc(Cl)cc(Cl)c2)CC1,134604225,C19H19Cl3N2O3S,461.8,4.2,74.9,617,1,4,5
T13114,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(Cc2ccc(Cl)cc2)C1,44453327,C21H21ClF3N3O2,439.9,3.8,61.4,597,2,6,6
T11281L,Cc1cc(NCCCN(C)C)c2ccc3c(ccc4c(NCCCN(C)C)cc(C)nc43)c2n1.Cl.Cl.Cl.Cl,44128993,C28H42Cl4N6,604.5,,56.3,560,6,6,10
T11301L,CO[C@@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3CCO)CO[C@@H]21.[Na+],23679966,C15H17F2N6NaO7S2,518.5,,222,800,2,14,11
T11305,NP(N)(=O)NC(=O)c1ccc(F)cc1,51173,C7H9FN3O2P,217.14,-0.6,98.2,260,3,5,2
T11488,Cc1ccc(CNC(=O)N2CCC[C@]3(CCN(Cc4ccc(Cl)c(Cl)c4)C3)C2)cc1,73291790,C24H29Cl2N3O,446.4,4.9,35.6,583,1,2,4
T13244,O=S(=O)(Nc1ccc(-c2cccnc2)c2cccnc12)c1cccc(C(F)(F)F)c1,118873492,C21H14F3N3O2S,429.4,4.2,80.3,682,1,8,4
T13288,CC[C@H](NC(=O)[C@H](CS(=O)(=O)CC1CC1)N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)C(=O)NC1CC1,70945511,C23H29F4N3O5S,535.6,2.7,130,908,3,10,13
T13321,COc1ccc(-c2c(C)nn3c(C(F)(F)F)cc(C)nc23)c(F)c1F,131954513,C16H12F5N3O,357.28,3.8,39.4,479,0,8,2
T15551,Cc1cc(-c2cnc([C@H](C)Nc3nccc(N4C(=O)OC[C@@H]4C(C)C)n3)nc2)ccc1F,71542286,C23H25FN6O2,436.5,4.1,93.1,632,1,8,6
T19004,Cc1cccc(-c2nc3cc(-c4nc5cc(N6CCN(C)CC6)ccc5[nH]4)ccc3[nH]2)c1,44386468,C26H26N6,422.5,4.7,63.8,636,2,4,3
T19005,Cc1ccc(-c2nc3cc(-c4nc5cc(N6CCN(C)CC6)ccc5[nH]4)ccc3[nH]2)cc1,10070883,C26H26N6,422.5,4.7,63.8,628,2,4,3
T13386,CN1CCC(c2ccccc2CC(C)(C)Nc2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,66571003,C31H38F2N8O,576.7,5.7,84.2,855,1,10,8
T16124,CCOC(=O)c1cc2cc(-c3cc(C(=O)NCc4ccc(C(=O)O)cc4)nn3C)ccc2[nH]1,45376872,C24H22N4O5,446.5,3.2,126,726,3,6,8
T16129,Cn1cccc1C(=O)N1CCc2cc(C(=O)NO)ccc2C1,49831258,C16H17N3O3,299.32,0.8,74.6,442,2,3,2
