ID,SMILES,CID,MolecularFormula,MolecularWeight,XLogP,TPSA,Complexity,HBondDonorCount,HBondAcceptorCount,RotatableBondCount
TCS0324,CCCCCc1ccco1,19602,C9H14O,138.21,3.7,13.1,80,0,1,4
TCS0862,COc1ccc(C(=O)O)cc1,7478,C8H8O3,152.15,2,46.5,136,1,3,2
TCS1704,COc1ccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)cc1OC,5320351,C20H20O8,388.4,3.4,92.7,591,1,8,6
TCS1709,CC(=O)CCc1ccccc1,17355,C10H12O,148.20,1.8,17.1,123,0,1,3
TCS1772,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(C(=O)O)CCC[C@]21C,94391,C20H28O2,300.4,5.6,37.3,443,1,2,2
TCS1856,CC(=O)c1ccccc1O,8375,C8H8O2,136.15,1.9,37.3,131,1,2,1
TCS1857,O=CCc1ccccc1,998,C8H8O,120.15,1.8,17.1,82,0,1,2
TCS2070,O=C(O)Cc1cc(O)ccc1O,780,C8H8O4,168.15,0.5,77.8,168,3,4,2
TCS2170,CC(=O)c1cc(O)ccc1O,10279,C8H8O3,152.15,1.7,57.5,155,2,3,1
THS1455,CC1=C[C@H]2[C@@H](CC1)[C@H](C)CC[C@H]2[C@@H](C)C(=O)O,11020893,C15H24O2,236.35,3.9,37.3,332,1,2,2
TJO2691,C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C=O,3034656,C6H12O5,164.16,-2.4,98,126,4,5,4
TJO2729,C[C@H](N)C(=O)O,5950,C3H7NO2,89.09,-3,63.3,61,2,3,1
TJO2742,CSCCC(N)C(=O)O,876,C5H11NO2S,149.21,-1.9,88.6,97,2,4,4
TJO2758,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(=O)O,65041,C6H10O7,194.14,-2.6,135,191,5,7,5
TJO2795,O.O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)O,44654794,C6H12O8,212.15,,136,191,6,8,5
TJP2872,CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2C1=C[C@H](OC(=O)CC(C)(C)OC(C)=O)[C@]21CO1,65717,C24H32O10,480.5,0.9,127,915,0,10,13
TJP2891,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)C(O)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,2724445,C30H52O26,828.7,-11.2,427,1210,17,26,13
TJS0123,CCOC(=O)C1=CCCNC1,205701,C8H13NO2,155.19,0.4,38.3,175,1,3,3
TJS0311,CCOC(=O)c1cc2ccccc2oc1=O,15800,C12H10O4,218.20,2.3,52.6,332,0,4,3
TJS0312,Cc1cc(=O)oc2c([N+](=O)[O-])c(O)ccc12,5376327,C10H7NO5,221.17,1.8,92.4,359,1,5,0
TJS0314,Cc1cc(=O)oc2cc(O)cc(O)c12,5354284,C10H8O4,192.17,1.1,66.8,284,2,4,0
TJS0315,Cc1cc(=O)oc2c(O)c(O)ccc12,5355836,C10H8O4,192.17,1.1,66.8,284,2,4,0
TJS0318,Cc1cc(=O)oc2ccc(O)cc12,75409,C10H8O3,176.17,1.9,46.5,257,1,3,0
TJS0328,O=c1cc(-c2ccccc2)c2cc(O)c(O)cc2o1,5320203,C15H10O4,254.24,2.4,66.8,384,2,4,1
TJS0338,Cc1cc(=O)oc2cc(O)c(O)cc12,5319502,C10H8O4,192.17,1.5,66.8,284,2,4,0
TJS0339,O=C(O)c1cc2ccccc2oc1=O,10752,C10H6O4,190.15,2.2,63.6,305,1,4,1
TJS0341,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,100641,C10H6F3NO2,229.15,2.1,52.3,337,1,6,0
TJS0368,O=c1cc(-c2ccccc2)c2ccc(O)c(O)c2o1,5413034,C15H10O4,254.24,2.4,66.8,384,2,4,1
TJS0405,O=C1c2ccccc2C(=O)c2c1cc(O)c(CO)c2O,10163,C15H10O5,270.24,2.4,94.8,420,3,5,1
TJS0856,COc1cc2oc(=O)cc(-c3ccccc3)c2cc1O,442768,C16H12O4,268.26,2.7,55.8,397,1,4,2
TJS0928,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,176079,C36H56O9,632.8,6.1,154,1260,5,9,4
TJS1159,COc1cc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)ccc1O,5281608,C19H18O8,374.3,3.1,104,576,2,8,5
TJS1183,C1CNCCNCCNCCN1,64963,C8H20N4,172.27,-2.4,48.1,65,4,4,0
TJS2190,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,4534,C18H22O4,302.4,4.3,80.9,303,4,4,5
TMA2394,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,2116,C29H50O2,430.7,10.7,29.5,503,1,2,12
TMA2440,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1.[Na+].[Na+],169020,C9H11N2Na2O9P,368.14,,172,506,3,9,3
TMM2618,C=C1C[C@]23CC1CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,163092578,C19H22O5,330.4,1.7,83.8,725,2,5,1
TMO2681,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,64959,C10H12N4O6,284.23,-2.4,146,434,5,7,2
TMO2685,O=C(O)CCCCCCCCCO,74300,C10H20O3,188.26,2.5,57.5,123,2,3,9
TMO2713,Oc1ncnc2ccccc12,135408753,C8H6N2O,146.15,0.7,41.5,200,1,2,0
TMO2752,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1,6131,C9H14N3O8P,323.20,-3.4,175,531,5,8,4
TMO2790,O=C(O)Cc1cccc2ccccc12,6862,C12H10O2,186.21,2.7,37.3,212,1,2,2
TMS0484,COc1cc([C@@H]2OC[C@@H]3[C@H]2CO[C@H]3c2cc(OC)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)cc(OC)c1O,45482321,C28H36O13,580.6,0.4,175,807,5,13,9
TMS0719,CO[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,439990,C7H14O6,194.18,-3.2,110,158,5,6,1
TMS1830,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[Na+].[Na+],135414245,C10H11N4Na2O8P,392.17,,181,543,3,10,3
TMS2179,CC(=CCNc1ncnc2nc[nH]c12)CO,15419,C10H13N5O,219.24,0.7,86.7,258,3,5,4
TMS2262,CC1(C)[C@H]2CC[C@]1(C)C(=O)C2,444294,C10H16O,152.23,2.2,17.1,217,0,1,0
TWA2417,C[C@H](CCC(=O)NCCS(=O)(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)CC4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C.[Na+],23671686,C26H44NNaO7S,537.7,,155,897,4,7,7
TWO2724,Nc1ccc(N(CCO)CCO)cc1.O=S(=O)(O)O,93296,C10H18N2O6S,294.33,,153,222,5,8,5
TWO2759,Cc1c[nH]c(=O)[nH]c1=O,1135,C5H6N2O2,126.11,-0.6,58.2,195,2,2,0
TWO2771,OC1C2CC3CC(C2)CC1C3,64149,C10H16O,152.23,1.9,20.2,148,1,1,0
TWP2911,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,5789,C10H14N2O5,242.23,-1.2,99.1,381,3,5,2
TWS0704,COc1cc2c3c(c1OC)-c1ccccc1C[C@H]3[N+](C)(C)CC2.[Cl-],168008607,C20H24ClNO2,345.9,,18.5,437,0,3,2
TWS0902,CC(C)=CC1CC(O)(C2CCC3(C)C2CCC2C4(C=O)CCC(OC5OCC(O)C(OC6OCC(O)C(O)C6O)C5OC5OC(C)C(O)C(O)C5O)C(C)(C)C4CCC23C)C(O)O1,131849056,C46H74O17,899.1,1.3,264,1680,9,17,9
TWS1229,C[C@@H]1CCCC2=CC(=O)[C@@H]3[C@@H](C3(C)C)[C@]21C,165536,C15H22O,218.33,3.6,17.1,390,0,1,0
TWS2045,CC1=CC(=O)[C@@H](O)[C@]2(C)C3[C@@H](O)[C@H](O)[C@@]4(C)OC[C@@]35[C@@H](C[C@@H]12)OC(=O)[C@H](O)[C@]54O,71463728,C20H26O9,410.4,-2.4,154,855,5,9,0
T2742,O=C1c2c(O)cccc2[C@H]([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21,12305761,C21H22O9,418.4,-0.1,168,630,7,9,3
T3672,CC(=O)OC1CC(=O)OC(C)(C)C2CC(=O)C3(C)C(CCC4(C)C(c5ccoc5)OC(=O)C5OC543)C12C,326240,C28H34O9,514.6,2.6,122,1080,0,9,3
T3865,C=C1CCC[C@]2(C)CC[C@@H](C(C)(C)O)C[C@@H]12,91457,C15H26O,222.37,3.7,20.2,292,1,1,1
T3879,COc1cc([C@@H]2Oc3c(O)cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)cc3[C@H]2CO)ccc1O,441764,C25H22O10,482.4,2.1,166,765,6,10,4
T3905,O=c1c2cc(O)c(O)cc2oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12,5318597,C19H18O11,422.3,-0.4,197,646,8,11,2
T3927,COc1c2ccoc2c(OCC=C(C)C)c2oc(=O)ccc12,98608,C17H16O5,300.30,3.8,57.9,479,0,5,4
T3929,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3,73062,C20H30O2,302.5,5.4,37.3,538,1,2,1
T4070,C[C@H](CCC(=O)NCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C.[Na+],23670522,C26H42NNaO6,487.6,,130,766,4,6,6
T4086,CC(C)C[C@H](NC(=O)CN)C(=O)O,92843,C8H16N2O3,188.22,-2.3,92.4,192,3,4,5
T4096,O=C(O)c1cccnc1C(=O)O,1066,C7H5NO4,167.12,0.2,87.5,204,2,5,2
T4103,C[C@H](O)C(=O)[O-].[Na+],23664767,C3H5NaO3,112.06,,60.4,63,1,3,1
T4107,Cc1ncc(CO)c(C(=O)O)c1O,6723,C8H9NO4,183.16,0.1,90.7,197,3,5,2
T4120,CN(C)CC(=O)O,673,C4H9NO2,103.12,-2.9,40.5,70,1,3,2
T4233,N[C@@H](CS)C(=O)NCC(=O)O,439498,C5H10N2O3S,178.21,-3.7,93.4,162,4,5,4
T4238,N=C(N)NCC(=O)O,763,C3H7N3O2,117.11,-1.6,102,116,3,3,2
T4239,Cn1c(=O)n(C)c2cc(C=O)ccc21,605450,C10H10N2O2,190.20,0.9,40.6,267,0,2,1
T4241,Cc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,124062,C15H10O4,254.24,3.1,74.6,405,2,4,0
T4244,Cc1c(O)c(C)c2occ(Cc3ccc4c(c3)OCO4)c(=O)c2c1O,10065830,C19H16O6,340.3,3.9,85.2,560,2,6,2
T4272,Oc1ccnc2ccccc12,69141,C9H7NO,145.16,0.6,29.1,198,1,2,0
T4292,O=C(O)[C@@H]1CSCN1,93176,C4H7NO2S,133.17,-2.3,74.6,106,2,4,1
T4374,CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,66377,C11H16N2O5,256.25,-0.7,99.1,395,3,5,3
T4386,C[C@@H](Cc1ccsc1)NC(=O)NC[C@H](Cc1ccc(O)cc1)N(C)C,121596705,C19H27N3O2S,361.5,3.1,92.8,400,3,4,8
T4439,C[N+](C)(C)CCOP(=O)([O-])OC[C@H](O)CO,657272,C8H20NO6P,257.22,-2.3,99.1,233,2,6,8
T4468,O=S(=O)(NC1CCNCC1)c1cc(S(=O)(=O)c2ccccc2)ccc1C(F)(F)F,16727102,C18H19F3N2O4S2,448.5,2.7,109,747,2,9,5
T4473,CC(C)(NC(=O)O[C@@H]1CN2CCC1CC2)c1csc(-c2ccc(F)cc2)n1,60199242,C20H24FN3O2S,389.5,3.5,82.7,533,1,6,5
T4474,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,16076883,C35H46ClN5O9S,748.3,4.9,191,1470,3,10,14
T4478,Cc1ccc(-c2n[nH]c3c2C(c2cccc(O)c2)N(c2ccc(C(=O)O)cc2)C3=O)cc1,16020046,C25H19N3O4,425.4,4,107,701,3,5,4
T4482,CNC(=O)c1ccc(Nc2nc(OC3CCCC3)c3c(-c4ccc5nc(C)oc5c4)c[nH]c3n2)c(OC)c1,117881270,C28H28N6O4,512.6,5.2,127,814,3,8,7
T4485,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1,121269225,C30H34N8O3,554.6,3.4,110,837,2,9,10
T4488,CC1=C(C(=O)Nc2cc3cn[nH]c3cc2F)C(c2ccc(Cl)cc2F)N=C(c2ccnc(Cl)c2)N1,11548023,C24H16Cl2F2N6O,513.3,4.3,95.1,875,3,6,4
T4489,NC(=O)c1cnc(-c2ccc(C3(N)CCC3)cc2)c(-c2ccccc2)c1,56953649,C22H21N3O,343.4,2.6,82,490,2,3,4
T4490,CNC(=O)c1ccc(-c2cc(Cl)cc(Cl)c2Cl)c(N)n1,11659955,C13H10Cl3N3O,330.6,3.6,68,358,2,3,2
T4492,COc1ccc(OCc2ccc(COc3c(Cl)cccc3Cl)cc2)c(Cl)c1,1455,C21H17Cl3O3,423.7,6.7,27.7,421,0,3,7
T4493,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,90311989,C21H18F3N3O5,449.4,2.7,99.2,912,2,9,3
T4496,OCCN(CCO)c1ccc(C(c2ccc(Cl)cc2)c2ccc(N(CCO)CCO)cc2)cc1,542158,C27H33ClN2O4,485.0,3.4,87.4,485,4,6,13
T4497,Nc1ccncc1N,5918,C5H7N3,109.13,-0.5,64.9,74,2,3,0
T4498,CC(C)(C)C(O)C=Cc1ccc2c(c1)OCO2,39524,C14H18O3,234.29,3.6,38.7,280,1,3,3
T4499,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,4066,C20H22N2S,322.5,4.6,31.8,398,0,3,2
T4503,O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21,48229,C21H13F3N2O4,414.3,5.3,77.5,644,1,9,5
T4504,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,7547,C13H9Cl3N2O,315.6,5.3,41.1,308,2,1,2
T4506,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CCN(CC(=O)[O-])CC(=O)O.[Gd+3],55466,C28H54GdN5O20,938.0,,431,631,14,25,25
T4507,OCC(O)COc1ccc(Cl)cc1,7697,C9H11ClO3,202.63,1.2,49.7,135,2,3,4
T4509,O=C(O[C@H]1[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H]1OC(=O)c1cccnc1)c1cccnc1,3720,C42H30N6O12,810.7,3.3,235,1210,0,18,18
T4521,COc1ccc(C(=O)NC2(C(=O)O)Cc3ccccc3C2)cc1OCCc1cccc(C)c1,44481866,C27H27NO5,445.5,4.9,84.9,667,2,5,8
T4522,COc1cc(-c2ccc(C(F)(F)F)cc2)nc(NC2CCCCC2)n1.Cl,131839612,C18H21ClF3N3O,387.8,,47,407,2,7,4
T4523,CC(C)(O)[C@H]1CC[C@H](Nc2ccc3ncc(-c4cccc(C(F)(F)F)c4)n3n2)CC1,66598080,C22H25F3N4O,418.5,4.6,62.5,579,2,7,4
T4524,CC(=O)Nc1ccc(C(=O)N2CCN(c3ccc(C)cc3)CC2c2ccccc2)cc1,78425817,C26H27N3O2,413.5,4,52.7,602,1,3,4
T4526,Cl.c1ccc2c(c1)OCC(CN1CCCCC1)O2,101619,C14H20ClNO2,269.77,,21.7,240,1,3,2
T4531,c1cc2c(s1)CCOC21CCN(Cc2ccc3c(c2)OCCO3)CC1,70689288,C20H23NO3S,357.5,2.9,59.2,468,0,5,2
T4532,C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,121328278,C24H24ClFN2O,410.9,6.5,42,545,1,3,4
T4534,CCc1c(-c2ccccc2)c(-c2ccccc2)nn1-c1ccccc1-c1cccc(OCC(=O)O)c1,16122583,C31H26N2O3,474.5,7.2,64.4,689,1,4,8
T4535,O=C([O-])[C@@]1(CCCCCCOc2ccc(Cl)cc2)CO1.[Na+],57345784,C15H18ClNaO4,320.74,,61.9,321,0,4,9
T4536,Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1,1684,C18H18F3N3O3,381.3,4.6,74.2,471,0,9,6
T4542,Cc1c(Cl)cccc1Nc1ncccc1C(=O)O,28718,C13H11ClN2O2,262.69,3.8,62.2,301,2,4,3
T4544,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)ccc32)[nH]1)C(C)C,71661251,C49H55N9O7,882.0,6.7,189,1680,4,9,13
T4545,CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1.Cl,108082,C14H21ClN2O3,300.78,,58.6,295,2,4,7
T4547,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2)C(=O)NS(=O)(=O)C1CC1,44603531,C38H50N6O9S,766.9,4.7,204,1580,3,11,8
T4550,CC[C@H]1C2C[C@H]3[C@@H]4N(C)c5ccccc5C45C[C@@H](C2[C@H]5O)N3[C@@H]1O,174236,C20H26N2O2,326.4,1.8,46.9,570,2,4,1
T4552,CC(=C(CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,3441,C17H26N4O3S2,398.5,0.6,152,481,2,8,9
T4553,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CCN(CC)CCOC(=O)c1ccc(N)cc1,5903,C29H38N4O6S,570.7,,168,752,3,9,11
T4557,CCCCCc1ccc(C)cc1O,14759,C12H18O,178.27,4.4,20.2,133,1,1,4
T4561,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,5468,C14H12O3S,260.31,3.3,82.6,323,1,4,4
T4564,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,3278,C13H12Cl2O4,303.13,3.8,63.6,370,1,4,6
T4565,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,11001318,C14H7Cl2NO3,308.1,4.2,63.3,371,1,4,2
T4567,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,5335,C15H14N4O2S,314.4,1.5,98.4,451,2,5,4
T4570,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,4842,C10H16Br2N2O2,356.05,0.4,40.6,227,0,2,4
T4575,O=C([O-])c1ccccn1.O=C([O-])c1ccccn1.O=C([O-])c1ccccn1.[Cr+3],151932,C18H12CrN3O6,418.3,,159,108,0,9,0
T4576,O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,115368,C23H30N4O2S,426.6,3.9,85,615,0,6,6
T4583,Cl.O=C([C@@H](Cc1cccc(C(F)(F)F)c1)NS(=O)(=O)c1cc(F)c2c(c1)CCNC2)N1CCCC1,78243738,C23H26ClF4N3O3S,536.0,,86.9,813,3,9,6
T7024,CC(=O)[C@]1(O)CC[C@@]2(O)[C@]1(C)[C@H](OC(=O)c1ccc(O)cc1)C[C@@H]1[C@@]3(C)CC[C@H](O)CC3=CC[C@]12O,90476678,C28H36O8,500.6,1.5,145,971,5,8,4
T7031,O=C(O)c1cc2c(c3c1c([N+](=O)[O-])cc1ccccc13)OCO2,108168,C16H9NO6,311.24,3.6,102,505,1,6,1
T7032,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1O,97214,C18H16O7,344.3,2.9,94.5,520,2,7,4
T7033,CC(C)c1cc2c(c(O)c1O)[C@@]13CCCC(C)(C)[C@@H]1[C@H](OC3=O)[C@H]2O,13966122,C20H26O5,346.4,3.4,87,572,3,5,1
T7034,IC12CC3CC(CC(C3)C1)C2,136609,C10H15I,262.13,4.4,0,144,0,0,0
T7041,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,3152,C24H29NO3,379.5,4.3,38.8,510,0,4,6
T7042,O=c1[nH]ccc2c(O)cccc12,1340,C9H7NO2,161.16,1,49.3,225,2,2,0
T7043,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,53025,C17H17N7O8S4,575.6,0.1,321,1090,4,15,9
T7044,NC[C@H](O)c1ccc(O)c(O)c1,439260,C8H11NO3,169.18,-1.2,86.7,142,4,4,2
T7047,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,68149,C35H68O5,568.9,14,72.8,490,1,5,34
T7048,O=C1C=CC(=O)c2ccccc21,8530,C10H6O2,158.15,1.7,34.1,227,0,2,0
T7049,COc1ccc2ccc(=O)oc2c1,10748,C10H8O3,176.17,1.9,35.5,234,0,3,1
T7050,CC1=C(C)C(=O)C(CC[C@](C)(O)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)=C(C)C1=O,2734086,C29H50O3,446.7,8.8,54.4,697,1,3,15
T7051,COc1cc2oc(-c3ccccc3)cc(=O)c2c(OC)c1OC,442583,C18H16O5,312.3,3.1,54,454,0,5,4
T7053,O=C(O)C=Cc1ccc(O)cc1,322,C9H8O3,164.16,1.5,57.5,178,2,3,2
T7054,O=C(N[C@@H](c1ccccc1)[C@@H](O)C(=O)O)c1ccccc1,2762289,C16H15NO4,285.29,1.7,86.6,359,3,4,5
T7055,COC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1,182104,C17H17NO4,299.32,2,75.6,373,2,4,6
T7056,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,208898,C31H44N2O5S,556.8,7.2,97.2,800,1,7,18
T7064,CCCC(CCC)C(=O)O,3121,C8H16O2,144.21,2.8,37.3,93,1,2,5
T7074,O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,8342,C10H4Cl2O2,227.04,3.4,34.1,301,0,2,0
T7075,O=C1C=C(Cl)C(=O)c2ccccc21,13891,C10H5ClO2,192.60,2.3,34.1,293,0,2,0
T7079,COc1cc(NC(=O)CCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c(Cl)cc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,10372836,C40H42ClN5O7,740.2,4.4,161,1230,6,9,14
T7083,CC1(C)Cc2c(sc(NC(=O)c3cc[nH]n3)c2C(N)=O)C(C)(C)O1,117857370,C16H20N4O3S,348.4,1.8,138,539,3,5,3
T7086,c1ccc(Cn2cc(CN(Cc3cn(Cc4ccccc4)nn3)Cc3cn(Cc4ccccc4)nn3)nn2)cc1,11203363,C30H30N10,530.6,2.9,95.4,628,0,7,12
T7087,Cl.O=C(O)CCP(CCC(=O)O)CCC(=O)O,2734570,C9H16ClO6P,286.64,,112,222,4,6,9
T7088,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,37123,C14H9ClF2N2O2,310.68,3.9,58.2,379,2,4,2
T7089,Cc1cc(C)cc(Oc2ccc(CNC(=O)[C@H](C)N)cc2C)c1,121231417,C19H24N2O2,312.4,3.1,64.4,378,2,3,5
T7501,CC1CN(S(=O)(=O)c2cccc3cnccc23)CCN1.Cl.Cl,11957580,C14H19Cl2N3O2S,364.3,,70.7,434,3,5,2
TL0001,N[C@@H](CNC(=O)C(=O)O)C(=O)O,440259,C5H8N2O5,176.13,-4.1,130,214,4,6,4
TL0002,O=C1C[C@@H](c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@](O)(CO)[C@H]3O)cc2)Oc2cc(O)ccc21,10076238,C26H30O13,550.5,-0.8,205,837,7,13,7
TL0003,CC1=CCC2CC1C2(C)C,6654,C10H16,136.23,2.8,0,186,0,0,0
TL0008,COc1cc(O)cc(CCc2ccc(OC)c(O)c2)c1,3085362,C16H18O4,274.31,2.7,58.9,284,2,4,5
T4039,O=C(c1ccc(Cl)cc1)N1CCC(=Cc2ccc(C3=NCCO3)cc2)CC1,501398,C22H21ClN2O2,380.9,3.8,41.9,577,0,3,3
T7502,Cc1ccc(S(=O)(=O)O)cc1.Nc1[nH]ncc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,71554187,C25H20Cl2FN5O6S3,672.6,,222,927,4,12,7
T2S0265,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,5281693,C33H40O19,740.7,-2.2,304,1260,11,19,8
T3S0218,O=C(O[C@@H]1[C@@H](O)[C@H](Oc2cc(O)c(C(=O)CCc3ccccc3)c(O)c2)O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@@H]12)c1cc(O)c(O)c(O)c1,10328286,C42H34O21,874.7,3.8,357,1590,12,21,9
T4587,O=c1c(-c2ccc(O)cc2)coc2c([C@@H]3O[C@H](CO[C@@H]4OC[C@](O)(CO)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12,21676217,C26H28O13,548.5,-1.8,216,906,8,13,6
T4568,O=C(O[C@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,3033818,C19H20N2O3,324.4,3.4,62.4,535,1,4,3
T4594,O=C(Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,17980288,C17H10F9NO2,431.25,4.8,49.3,555,2,11,3
