ID,SMILES,CID,MolecularFormula,MolecularWeight,XLogP,TPSA,Complexity,HBondDonorCount,HBondAcceptorCount,RotatableBondCount
T14498,Nn1cnc2scc(-c3ccc(Cc4ccccc4)cc3)c2c1=O,727640,C19H15N3OS,333.4,3.7,86.9,483,1,4,3
T14997,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1nc2c(c(Nc3ccccc3S(=O)(=O)NC(C)C)n1)CCN2,89860551,C32H45N9O3S,635.8,5.1,135,1030,4,12,10
T15351,C=CS(=O)(=O)Nc1ccccc1-c1ccc(C(=O)N2CCC(O)(Cn3cnc4c(cnn4C)c3=O)CC2)cc1,121435663,C27H28N6O5S,548.6,1.5,146,1060,2,8,7
T13110,Br.Cc1ccc(Sc2ccccc2C2CCNCC2)cc1,24751582,C18H22BrNS,364.3,,37.3,279,2,2,3
T15717,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)O)[C@H]1O[C@](CC)([C@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C,5360807,C34H54O8,590.8,6.4,134,910,4,8,13
T16132,CCCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,5310960,C21H20N8O3,432.4,2.5,124,649,2,7,6
T21360,CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1,163091,C17H16ClNO,285.8,3.8,12.5,363,0,2,0
T22984,Cc1c(C(=O)NCc2cccnc2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,59377482,C23H17Cl3N4O,471.8,5.8,59.8,603,1,3,5
T19826,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,5029,C18H21N3O3S,359.4,1.9,96.3,440,1,6,8
T1400L,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,54680690,C21H21ClN2O8,464.9,0.7,182,961,6,9,2
T31208,O=C(O)[C@@H]1C[C@H]2C[C@@H](Oc3cccc(Cl)c3-c3nnn[nH]3)CC[C@H]2CN1,51049972,C17H20ClN5O3,377.8,0.2,113,513,3,7,4
T35033,C[C@H](C[C@@](C(N)=O)(c1ccccc1)c1ccccn1)N(C)C,65967,C18H23N3O,297.4,2,59.2,365,1,3,6
T37985,O.O.O=C(CO)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].[Na+].[Na+],129844154,C6H15Na2O11P,340.13,,172,262,6,11,6
T39520,O=C(NCc1ncccc1F)c1coc(CCNCCc2nc3ccccc3[nH]2)n1,129052159,C21H21FN6O2,408.4,1.9,109,556,3,7,9
T60351,CC(=O)Nc1nnc(S([NH-])(=O)=O)s1.[Na+],13290219,C4H5N4NaO3S2,244.2,,127,302,2,7,2
T62750,Cc1nc2cc([C@H]3CCO[C@@H](c4cnn(C)c4)C3)nc(-c3ccc(Cl)cc3F)c2nc1C,165412595,C24H23ClFN5O,451.9,3.6,65.7,646,0,6,3
T73027,O=C(CCN1CCOCC1)Nc1ccc(-c2nc3cc(Cl)ccc3o2)cc1,171360922,C20H20ClN3O3,385.8,2.8,67.6,495,1,5,5
T79622,c1cncc(-c2csc3c(-c4cccnc4)ncnc23)c1,168510597,C16H10N4S,290.3,2.5,79.8,353,0,5,2
T80644,O=c1cc(CCl)c2c(O)cc(O)cc2o1,11379152,C10H7ClO4,226.61,1.1,66.8,302,2,4,1
T82008,CCc1cc2c(cc1Cl)nc1c(=O)[nH]c(=O)nc-1n2CCOCC(C)C,166558326,C18H21ClN4O3,376.8,3,83.4,634,1,4,6
T82568,Cc1cccnc1-c1csc(C(=O)Nc2cc(Cl)cc(NS(C)(=O)=O)c2)c1,169144997,C18H16ClN3O3S2,421.9,3.3,125,628,2,6,5
T80674,COc1cc2oc3cc(C)ncc3c(=O)c2cc1O,171991397,C14H11NO4,257.24,1.9,68.7,361,1,5,1
T16090L,CN1C(=O)C(F)=C[C@]2(C)[C@H]3CC[C@]4(C)[C@@H](C(=O)NCc5nc6ncccc6[nH]5)CC[C@H]4[C@@H]3CC[C@@H]12.O=CO,171360125,C28H36FN5O4,525.6,,128,938,3,7,3
T17210L1,O=C(O)C[C@H]1CC[C@H](NC(=O)Cc2cccs2)B(O)O1,171360133,C12H16BNO5S,297.14,,124,370,3,6,5
T35033L,C[C@@H](C[C@](C(N)=O)(c1ccccc1)c1ccccn1)N(C)C,10266657,C18H23N3O,297.4,2,59.2,365,1,3,6
T73133,O=C(NN=Cc1c[nH]c2ccccc12)c1cccs1,768026,C14H11N3OS,269.32,3,85.5,361,2,3,3
T83651,N=C(N)NN=Cc1ccc(Br)c(Br)c1,69536881,C8H8Br2N4,319.98,1.9,76.8,237,2,2,2
T4322,CCC(O)C(=O)O,11266,C4H8O3,104.10,0.1,57.5,69,2,3,2
TF0106,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)CCC(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C.NC(CO)(CO)CO,70121064,C35H61NO7,607.9,,150,869,5,8,13
T66121,Cc1ccc(S(=O)(=O)OC[C@H]2CO[C@](Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)cc1,10814675,C21H20Cl2N2O5S,483.4,4.6,88,700,0,6,7
T65636,OCC(CO)(CO)NCCCNC(CO)(CO)CO,125132,C11H26N2O6,282.33,-4.6,145,183,8,8,12
T12152,Cl.Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCNCC1,139465991,C22H23ClN6O,422.9,,90.9,515,3,6,4
T12632,CN1CCN2c3ncccc3Cc3ccccc3[C@@H]2C1,3085219,C17H19N3,265.35,3.3,19.4,345,0,3,0
T13004,CN(c1ccc(C(F)(F)F)cc1)S(=O)(=O)c1ccc(C(=O)Nc2nc(-c3ccccn3)cs2)cc1,46912682,C23H17F3N4O3S2,518.5,4.3,129,823,1,10,6
T10638,Cc1nnc2n1-c1ccc(-c3cnn(C)c3)cc1[C@H](Nc1ccc(Cl)cc1)CC2,139035062,C22H21ClN6,404.9,4,60.6,555,1,4,3
T16090,CN1C(=O)C(F)=C[C@]2(C)[C@H]3CC[C@]4(C)[C@@H](C(=O)NCc5nc6ncccc6[nH]5)CC[C@H]4[C@@H]3CC[C@@H]12,11950726,C27H34FN5O2,479.6,4.1,91,927,2,5,3
T16741,CN(C)C(=O)c1ccc(Cn2c(C(=O)O)cc3c(Br)cc(Sc4ccc(Cl)c(Cl)c4)cc32)cc1,132281917,C25H19BrCl2N2O3S,578.3,6.9,87.8,739,1,4,6
T16792,CCOC(=O)Cn1nc(C(F)(F)F)cc1-c1ccc(-c2cccc(S(C)(=O)=O)c2)cc1,89792952,C21H19F3N2O4S,452.4,4.1,86.6,717,0,8,7
T12632L,CN1CCN2c3ncccc3Cc3ccccc3[C@H]2C1,3085218,C17H19N3,265.35,3.3,19.4,345,0,3,0
T20022,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1.O,62921,C16H19N3O5S,365.4,,139,600,4,7,4
T24865,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,64718,C25H40O6,436.6,3.9,104,694,3,6,11
T25859,N=C1SC(=Cc2c[nH]nc2-c2ccc(F)cc2)C(=O)N1c1nccs1,612761,C16H10FN5OS2,371.4,3.4,139,581,2,7,3
T25615,COc1ccccc1CN(C[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CN1CCC(N2CCCCC2)CC1)C(C)=O,3086681,C33H45N5O3,559.7,4.2,80.9,828,2,5,11
T26559,COc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)Nc2cc(C)cc(C)c2)cc1,40924317,C20H24N2O4S,388.5,3.2,84.1,600,1,5,5
T26625,Cc1ccc(NC(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,11562629,C25H17F6N5O,517.4,5.6,79.8,743,2,11,5
T29022,CCOC(=O)c1ccccc1OC(=O)CCCCCCCC(=O)Oc1ccccc1C(=O)OCC,4342838,C27H32O8,484.5,5.8,105,620,0,8,18
T31354,CCCCCCCCCCOc1c(OC)cc(C(N)=O)cc1OC,26929,C19H31NO4,337.5,5.2,70.8,323,1,4,13
T34146,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,15004,C18H27NO5,337.4,2.8,65.1,384,0,5,11
T36333,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1)[C@@H](C)O,71312079,C37H42F3N5O13,821.7,1.7,276,1550,8,16,20
T37735,CCCCCCCCCCCCCCCCCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C.[Cl-],10813965,C25H50ClNO4,464.1,,63.6,431,1,5,22
T40580,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)[O-])cc4CC[C@H]3[C@@H]1CC[C@@H]2O.[Na+],23691039,C18H23NaO5S,374.4,,95,591,1,5,2
T61349,COc1ccc2c(Nc3cccc(-c4csc(C)n4)c3)cc(C)nc2c1,163196195,C21H19N3OS,361.5,5.2,75.3,465,1,5,4
T61859,CN(N=Cc1ccc(O)c(O)c1)c1nc(-c2ccccc2)cc(-c2ccccc2)n1,2837834,C24H20N4O2,396.4,4.9,81.8,521,2,6,5
T62263,CCn1nc2c(c1Nc1nc(-c3ccc(-n4cnc(C)c4)c(F)c3)cs1)CCCC2,89657810,C22H23FN6S,422.5,4.9,88.8,584,1,6,5
T62525,C[C@H](NC(=O)c1c(Cc2ccc(F)cc2)sc2c1CCOC2)c1ccc(C(=O)O)cc1,138670563,C24H22FNO4S,439.5,4.1,104,633,2,6,6
T63388,CCO[C@H]1CC[C@@H](n2cc(NC(=O)c3csc(-c4cn[nH]c4)n3)c(-c3nc(F)ccc3F)n2)CC1,122638600,C23H23F2N7O2S,499.5,3,139,719,2,9,7
T78650,Cc1cc(C)cc(-n2nc(-c3ccc(C(F)(F)F)cc3O)nc2-c2ccccc2O)c1,168285762,C23H18F3N3O2,425.4,5.9,71.2,597,2,7,3
T79906,CCCN(CCC)S(=O)(=O)c1ccc(-c2ccc(CCCC(=O)O)cc2)cc1,162429727,C22H29NO4S,403.5,4.6,83.1,550,1,5,11
T10638L,Cc1nnc2n1-c1ccc(-c3cnn(C)c3)cc1[C@@H](Nc1ccc(Cl)cc1)CC2,155511268,C22H21ClN6,404.9,4,60.6,555,1,4,3
T31081L,CC[C@]1(c2cccc(NS(C)(=O)=O)c2)[C@@H]2CN(CC3(O)Cc4ccccc4C3)C[C@@H]21,11154544,C24H30N2O3S,426.6,3.3,78,722,2,5,6
T68455,CCCP(=O)(CCC)c1ccc(Nc2nc(C3CCCC3)nc3c2ncn3CC)cc1,11647855,C24H34N5OP,439.5,4.7,72.7,595,1,5,9
TP2507,CC(C)C[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)O,171991420,C25H39N5O8,537.6,-6.3,234,801,8,10,17
T68730,CCCCS(=O)(=O)Nc1ccccc1C(=O)N[C@H](CC)c1ccc(OC)nc1,9844211,C20H27N3O4S,405.5,3.6,106,578,2,6,10
T72482,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)([S-])O[C@@H]3C(O)[C@@H](COP(=O)([S-])O[C@H]2[C@H]1F)O[C@H]3n1cc(F)c2c(=O)nc[nH]c21.[Na+].[Na+],171360905,C21H20F2N8Na2O10P2S2,754.5,,265,1300,3,19,2
TN7042,CNCCc1ccc(O)cc1,9727,C9H13NO,151.21,1.6,32.3,97,2,2,3
T83659,Cc1nnc(-c2ccc(CNC(=O)CCCC(=O)ON3C(=O)CCC3=O)cc2)nn1,89856969,C19H20N6O5,412.4,-1,144,627,1,9,9
T80677,CCCCCCCCN(CCC(=O)Nc1ccccc1)C(=O)c1ccccc1,153935462,C24H32N2O2,380.5,5.6,49.4,440,1,2,12
T73286,CN(c1ccc2ncc(-c3ccc4cn[nH]c4c3)n2n1)C1CCOCC1,163415849,C19H20N6O,348.4,2.5,71.3,487,1,5,3
T72528,CCS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)c(OC)c1.CS(=O)(=O)O,151601,C23H25N3O6S2,503.6,,151,708,3,9,6
T66085,O=C(OC[C@H]1CO[C@](CBr)(c2ccc(Cl)cc2Cl)O1)c1ccccc1,1390983,C18H15BrCl2O4,446.1,4.8,44.8,460,0,4,6
TN1236,O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12,5284648,C15H10O5,270.24,2.1,87,418,3,5,1
T13997,CCCCOC(=O)CN1CCC(NC(=O)c2cc(Cl)c(N)cc2OC)CC1,9822171,C19H28ClN3O4,397.9,2.9,93.9,486,2,6,9
T14569,NCc1cccc(CNc2ncnc3c(N4CCN(Cc5ccccc5)CC4)ncnc23)c1,138377589,C25H28N8,440.5,2.3,96.1,577,2,8,7
T10055,O=C(N[C@@H]1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,10455790,C26H19FN4O2,438.5,4.3,77.6,818,2,4,3
T11724,O=C(c1ccc2c(ccn2-c2ccc(F)cc2)c1)N1CC(N2CCN(C(=O)c3nccs3)CC2)C1,59625954,C26H24FN5O2S,489.6,3.4,89.9,782,0,6,4
T11758,COc1cc([C@H](CC(=O)O)c2ccc(C)c(CN3C[C@@H](C)Oc4ccccc4S3(=O)=O)c2)cc2nnn(C)c12,118169940,C28H30N4O6S,550.6,3.5,132,962,1,9,7
T12076L,CC(C)(C)CCN1C[C@@H]2[C@@H](CNC(=O)c3cc(Cl)cc(Cl)c3)[C@@H]2C1,45115620,C19H26Cl2N2O,369.3,4.9,32.3,443,1,2,6
T11949,COc1ccc2c(c1)c(CN1CCN(C)CC1)cn2S(=O)(=O)c1ccccc1Br.CS(=O)(=O)O.CS(=O)(=O)O,118142730,C23H32BrN3O9S3,670.6,,189,743,2,11,5
T16881,CN1CCCC1CCSc1ccc(O)cc1.Cl,9881989,C13H20ClNOS,273.82,,48.8,204,2,3,4
T22312,O=C(O)CCCCCCCCCCC(=O)O,12736,C12H22O4,230.30,3.2,74.6,179,2,4,11
TN2719,COc1cc(O)cc(O)c1C(C)=O,10965145,C9H10O4,182.17,1.4,66.8,192,2,4,2
TN3029,CCOCc1ccc(O)cc1,93781,C9H12O2,152.19,1.2,29.5,95,1,2,3
TN3050,COc1ccc(C2CC(=O)c3ccccc3O2)cc1,102928,C16H14O3,254.28,3.1,35.5,320,0,3,2
T23066,c1ccc(-c2ncc(CN3CCN(c4ncccn4)CC3)[nH]2)cc1,188942,C18H20N6,320.4,1.8,60.9,372,1,5,4
T19812,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,4938,C15H22N4O3,306.36,0.7,75.5,454,0,4,7
TN6694,O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,2361,C19H12O2,272.3,4.4,26.3,433,0,2,1
T23631,O=C(NCCN1CCN(c2ncccn2)CC1)C12CC3CC(CC(C3)C1)C2,130918,C21H31N5O,369.5,2.4,61.4,497,1,5,5
T23667,COc1ccc2c(c1)nc(S(=O)Cc1ncc(C)c(OC)c1C)n2S(=O)(=O)c1ccc(OCC(=O)O)cc1,9829253,C25H25N3O8S2,559.6,2.9,175,939,1,11,10
T26020,COc1ccc(N2CCN(c3cccc(C)c3)CC2)nn1,127504,C16H20N4O,284.36,2.6,41.5,319,0,5,3
T25616,COc1ccccc1CN(C[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CN1CCC(N2CCCCC2)CC1)C(C)=O.Cl.Cl,70198635,C33H47Cl2N5O3,632.7,,80.9,828,4,5,11
T26978,CCCCCCCCCCCCOC(=O)CCCc1nc2cc(N(CCCl)CCCl)ccc2n1C,73776234,C28H45Cl2N3O2,526.6,8.8,47.4,548,0,4,21
T27001,O=c1c2c[nH]c3ccccc3c-2nn1-c1ccccc1,104916,C16H11N3O,261.28,3.2,45.2,380,1,3,1
T27138,CCN(CC)CCNC(=O)c1ccc(N)c(Cl)c1,70177,C13H20ClN3O,269.77,1.7,58.4,259,2,3,6
T27262,COc1ccccc1N1CCN(CC(O)COc2cc(OC)c(OC)c(OC)c2)CC1,50222,C23H32N2O6,432.5,2.8,72.9,490,1,8,10
T27572,CCN(CC)CCOC(=O)C(C)c1ccc(CC(C)C)cc1,127633,C19H31NO2,305.5,4.6,29.5,305,0,3,10
T27596,Cl.O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1,55917,C13H13ClN4O,276.72,,59.3,347,2,3,2
T28089,CC(C)(C)C(=O)NCc1ccc(Cl)c(C(=O)Nc2ncc[nH]2)c1,57382526,C16H19ClN4O2,334.80,2.4,86.9,438,3,3,5
T28809,O=C1c2ccccc2C(=O)N1CCCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1,9888211,C25H24FN3O2,417.5,3.7,56.4,702,1,4,6
T29645,Cl.O=C(NCCN1CCN(c2ncccn2)CC1)C12CC3CC(CC(C3)C1)C2,183784,C21H32ClN5O,406.0,,61.4,497,2,5,5
T30219,O=C(NC1Cc2ccccc2C1)c1ccc(F)cc1,10131276,C16H14FNO,255.29,3.4,29.1,311,1,2,2
T30549,O=C1CCCN1CC1CCN(c2ccnc(C(F)(F)F)n2)CC1,129930,C15H19F3N4O,328.33,1.9,49.3,423,0,7,3
T30824,COc1cc(OC)cc(C(=O)N2CCN(CCc3ccc(Cl)cc3)CC2)c1.Cl,3082655,C21H26Cl2N2O3,425.3,,42,450,1,4,6
T31008,CCSCCSCCN(CCSCCSCC)Cc1ccc(-c2c3ccc(=O)cc-3oc3cc(N4CCCCC4)ccc23)c(C(F)(F)F)c1,132471257,C38H47F3N2O2S4,749.1,8.3,134,1130,0,11,18
T34123,O=C(N[C@H]1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,132916,C26H19FN4O2,438.5,4.3,77.6,818,2,4,3
T34316,O=C(O)C[C@](O)(CC(=O)NCCCCNC(=O)C[C@@](O)(CC(=O)O)C(=O)O)C(=O)O,9845871,C16H24N2O12,436.37,-4,248,636,8,12,15
T35258,CCCc1c(OCCCSc2nnc(SCC(=O)O)s2)ccc(C(C)=O)c1O,128491,C18H22N2O5S3,442.6,4.9,188,514,2,10,12
T36707,Clc1cc(Cl)cc(CNc2ncncc2-c2ccc3c(c2)OCO3)c1,46926514,C18H13Cl2N3O2,374.2,4.7,56.3,435,1,5,4
T39640,CC(=O)N1CC(F)(F)c2c(Sc3ncc(N4CCC5(CC4)COC[C@H]5N)nc3N)cccc21,132222602,C22H26F2N6O2S,476.5,1.2,136,740,2,10,3
T9175,Cn1ncc(-c2nc(N[C@H]3CC[C@H](N)CC3)ncc2Cl)c1CC1CC1,126558497,C18H25ClN6,360.9,2.9,81.7,439,2,5,5
T60680,CCCCCNC(=N)NN=Cc1c[nH]c2ccc(OC)cc12,60918,C16H23N5O,301.39,2.6,87.8,385,3,3,8
T61239,CCCNc1nc(NCCC)nc(N(C)OC)n1.O=S(=O)(O)O,86665973,C11H24N6O5S,352.41,,158,283,4,11,8
T78393,CCCCCCCCCCCC(=O)Nc1ccc2c(c1)C(=O)OC21c2ccc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)cc2Oc2cc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)ccc21,18651648,C44H55NO16,853.9,4.2,263,1360,9,16,17
T74809,O=C(NCCCCCNC(=O)c1ccc([N+](=O)[O-])o1)c1ccc([N+](=O)[O-])o1,168264798,C15H16N4O8,380.31,2.4,176,513,2,8,8
T79404,COc1ccccc1-c1ccnc(Nc2cccc(N3CCCNCC3)c2)c1,166172624,C23H26N4O,374.5,4.1,49.4,462,2,5,5
T79909,COc1ccc(CO[C@H]2CC[C@@]3(C)C(=CC[C@H]4[C@@H]5CC[C@H](C(C)=O)[C@@]5(C)CC[C@@H]43)C2)cc1,139433957,C29H40O3,436.6,6.2,35.5,735,0,3,5
T83615,CCOc1cc(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)N3)c(C2CC2)cc1C.Cl,124138270,C27H34ClN3O4,500.0,,82.1,740,3,5,7
T83971L,N=C(N)NC(=N)NCCCCCCCCCCCCNC(=N)NC(=N)N.O=CO.O=CO,171361430,C18H40N10O4,460.6,,280,440,8,6,15
T71744,O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1,55918,C13H12N4O,240.26,0.7,59.3,347,1,3,2
T75675,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC=C4[C@@H]6CC(C)(C)CC[C@]6(CO)[C@@H](O)C[C@]45C)[C@]3(C)CO)O[C@@H]2CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,101098620,C48H80O18,945.1,0.9,298,1750,12,18,10
TP2500,CSCC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)CC(=O)O)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,9833257,C49H61N9O14S2,1064.2,-1.2,428,1920,13,17,31
T71746,Cc1cccc(C)c1NC(=O)CN1CCCCCC1,71267,C16H24N2O,260.37,3.1,32.3,274,1,2,3
T83972,Cc1c(C(=O)O)oc2ccc(S(=O)(=O)NCCc3ccccc3)cc12,4319354,C18H17NO5S,359.4,3.5,105,567,2,6,6
T72112,C[N+]1([O-])CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1.Cl.Cl,137187247,C18H21Cl3N4O,415.7,,45.7,491,3,3,1
T83965,CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl,6917671,C20H29ClN2O5S,445.0,,108,539,3,7,11
T83653,CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO)NC(=O)CCl,141575365,C20H40ClNO3,378.0,6.7,69.6,303,3,3,18
T25354L1,COc1cccc2c1CC[C@H](N1CCCC1)[C@H]2N(C)C(=O)Cc1ccc(Cl)c(Cl)c1.Cl,45262820,C24H29Cl3N2O2,483.9,,32.8,586,1,3,5
T7026L,CS(=O)(=O)O.NCCCN(CCCCNCCCNC(=O)CCc1ccc(O)c(O)c1)C(=O)CCc1ccc(O)c(O)c1,171360827,C29H46N4O9S,626.8,,231,762,8,11,18
T65013,O=C(NN=C1CCCCC1)C(=O)NN=C1CCCCC1,9723,C14H22N4O2,278.35,1.6,82.9,373,2,4,2
T13810,CCCCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C.[Cl-],363417,C23H46ClNO4,436.1,,63.6,404,1,5,20
T12536,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,105074,C21H32O5S,396.5,3.8,89.1,766,1,5,3
T12617,CC[C@H](CO)Nc1nc(NCc2ccc(-c3ccccn3)cc2)c2ncn(C(C)C)c2n1.Cl.Cl.Cl,90488866,C24H32Cl3N7O,540.9,,101,556,6,7,9
T15173,Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(C)(F)F)nc2n1,51347395,C14H12F7N5S,415.33,6.5,56.1,566,1,11,3
T13180,CC1=C(C(=O)NCCc2ccccc2)SC2=NC(C)(C)CN21,122628,C17H21N3OS,315.4,2.5,70,518,1,3,4
T13280,CCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,16226475,C12H23NO4,245.32,1.8,66.4,252,0,4,8
T15619,O=C(c1ccc(F)cc1)N1CCc2nc(COc3ccccc3)oc2C1,56846694,C20H17FN2O3,352.4,3,55.6,478,0,5,4
T15819,CC(C)(Cc1ccc(Oc2ccc(C(N)=O)cn2)cc1)NC[C@H](O)COc1cccc2[nH]c3ccccc3c12,9849699,C31H32N4O4,524.6,5,122,789,4,6,11
T11948,COc1ccc2c(c1)c(CN1CCN(C)CC1)cn2S(=O)(=O)c1ccccc1Br,10073773,C21H24BrN3O3S,478.4,3.5,63.2,650,0,5,5
T17048,CCCCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,53477791,C21H41NO4,371.6,6.6,66.4,371,0,4,17
T7059,C[C@H]1[C@H](O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,11358077,C15H24O5,284.35,2.5,57.2,415,1,5,0
T21367,Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2,135444742,C19H23N7O6,445.4,-0.6,207,834,8,10,9
T22736,COc1cccc(C=NN=Cc2cccc(OC)c2)c1,2061047,C16H16N2O2,268.31,3.2,43.2,298,0,4,5
T23396,Cc1[nH]c2ccc(Cl)cc2c1CCN(C)C,9921064,C13H17ClN2,236.74,3.4,19,232,1,1,3
T19699,CN1N=C(N)c2cn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c3ncnc1c23,43860,C13H17N6O7P,400.28,-3.3,189,663,5,11,4
T1066L,O=C(O)[C@H](O)[C@@H](O)C(=O)O.O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,16219944,C26H28FN3O9,545.5,,185,761,5,11,8
T24885,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,55752,C24H32N4O2S,440.6,4.3,85,640,0,6,6
T26016,CN(c1nc2ccccc2s1)C1CCN(CCCCOc2ccc(F)cc2)CC1,108043,C23H28FN3OS,413.6,5.9,56.8,483,0,6,8
T25705,CC1CCN(c2ccc(N)cc2C(=O)c2ccc(Cl)cc2)CC1,72226,C19H21ClN2O,328.8,4.6,46.3,400,1,3,3
T26537,Oc1ccc(C2(c3ccccc3F)CCC(F)(F)CC2)cc1,71245042,C18H17F3O,306.3,5.3,20.2,367,1,4,2
T27335,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,3360,C20H17F3N2O4,406.4,3.7,91.7,548,3,9,7
T28686,COc1ccc(CCNCCCNC(=O)c2ccc([N+](=O)[O-])cc2)cc1OC.Cl,9845213,C20H26ClN3O5,423.9,,105,477,3,6,10
T28698,c1ccc(-c2ccc(OCCN3CCCC3)cc2)cc1,10333202,C18H21NO,267.4,4,12.5,261,0,2,5
T28856,Cl.O=C(Oc1ccc(Br)cc1)N1CCN2CCC1CC2,9928899,C14H18BrClN2O2,361.66,,32.8,323,1,3,2
T29038,CCCc1nc(NCCO)nc(N2CCOCC2)n1,130928,C12H21N5O2,267.33,0.9,83.4,250,2,7,6
T31668,CO[C@@H]1C[C@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)N(C(=O)Nc2ccc(Cl)cc2)C1,11634458,C24H22ClFN4O4,484.9,2.9,91,832,2,5,5
T33806,COc1cccc(CNCC(O)COc2ccc3[nH]c(=O)ccc3c2)c1,197484,C20H22N2O4,354.4,1.7,79.8,484,3,5,8
